time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
0,158,158,-0.01,4,4,0,2.33,1,2.34
0.005005,173,173,-0.11,4,4,0,2.33,1,2.44
0.01001,164,164,-0.31,4,4,0,3.08,1,3.39
0.015015,207,207,-0.15,4,4,0,3.08,1,3.23
0.02002,153,153,0.12,6,6,0,3.09,1,2.97
0.025025,93,93,0.34,6,6,0,3.09,1,2.75
0.030029,65,65,0.36,4,4,0,3.84,1,3.48
0.035034,127,127,0.36,4,4,0,3.84,1,3.48
0.040039,128,128,0.56,6,6,0,3.1,1,2.54
0.045044,38,38,0.88,6,6,0,3.1,1,2.22
0.050049,-19,-19,1.02,6,6,0,3.85,1,2.83
0.055054,20,20,1.3,6,6,0,3.85,1,2.55
0.060059,-1,-1,1.48,8,8,0,3.86,1,2.38
0.065064,-4,-4,1.65,8,8,0,3.86,1,2.21
0.070069,-14,-14,1.97,6,4,0,4.62,1,2.65
0.075073,14,14,2.19,6,4,0,4.62,1,2.43
0.080078,8,8,2.34,4,4,0,3.5,1,1.16
0.085083,-58,-58,2.5,4,4,0,3.5,1,1
0.090088,-45,-45,2.6,4,4,0,3.14,1,0.54
0.095093,-60,-60,2.66,4,4,0,3.14,1,0.48
0.100098,-50,-50,2.76,2,4,0,3.14,1,0.38
0.105103,-51,-51,2.86,2,4,0,3.14,1,0.28
0.110108,-58,-58,3.1,2,2,0,2.77,1,-0.33
0.11499,-97,-97,3.19,2,2,0,2.77,1,-0.42
0.119995,-87,-87,3.14,2,2,0,2.4,1,-0.74
0.125,-84,-84,3.16,2,2,0,2.4,1,-0.76
0.130005,-63,-63,3.26,0,0,0,2.4,1,-0.86
0.13501,-60,-60,3.19,0,0,0,2.4,1,-0.79
0.140015,-42,-42,3.07,-2,-2,0,1.66,1,-1.41
0.14502,-79,-79,3.08,-2,-2,0,1.66,1,-1.42
0.150025,-83,-83,3.04,-2,-2,0,0.91,1,-2.13
0.155029,-139,-139,3.04,-2,-2,0,0.91,1,-2.13
0.160034,-142,-142,3.04,-2,-2,0,0.91,1,-2.13
0.165039,-147,-147,3.06,-2,-2,0,0.91,1,-2.15
0.170044,-149,-149,3.34,0,-2,0,0.9,1,-2.44
0.175049,-160,-160,3.18,0,-2,0,0.9,1,-2.28
0.180054,-121,-121,3.1,-4,-4,0,1.28,1,-1.82
0.185059,-62,-62,3.04,-4,-4,0,1.28,1,-1.76
0.190064,-40,-40,3.08,-4,-4,0,0.15,1,-2.93
0.195069,-109,-109,2.94,-4,-4,0,0.15,1,-2.79
0.200073,-76,-76,2.69,-6,-6,0,0.15,1,-2.54
0.205078,-35,-35,2.52,-6,-6,0,0.15,1,-2.37
0.210083,-11,-11,2.43,-4,-4,0,-0.6,1,-3.03
0.215088,-60,-60,2.19,-4,-4,0,-0.6,1,-2.79
0.220093,-42,-42,1.96,-4,-4,0,0.14,1,-1.82
0.225098,25,25,1.8,-4,-4,0,0.14,1,-1.66
0.230103,30,30,1.63,-4,-4,0,0.13,1,-1.5
0.235108,32,32,1.46,-4,-4,0,0.13,1,-1.33
0.23999,42,42,1.25,-4,-6,0,0.13,1,-1.12
0.244995,56,56,1.08,-4,-6,0,0.13,1,-0.95
0.25,63,63,0.89,-2,-4,0,-0.25,1,-1.14
0.255005,43,43,0.72,-2,-4,0,-0.25,1,-0.97
0.26001,44,44,0.67,-2,-2,0,0.49,1,-0.18
0.265015,85,85,0.48,-2,-2,0,0.49,1,0.01
0.27002,88,88,0.28,0,-2,0,0.86,1,0.58
0.275025,115,115,0.23,0,-2,0,0.86,1,0.63
0.280029,91,91,0.29,0,0,0,1.23,1,0.94
0.285034,85,85,0.31,0,0,0,1.23,1,0.92
0.290039,68,68,0.16,0,0,0,1.6,1,1.44
0.295044,103,103,0.16,0,0,0,1.6,1,1.44
0.300049,93,93,0.26,2,2,0,1.6,1,1.34
0.305054,67,67,0.31,2,2,0,1.6,1,1.29
0.310059,50,50,0.23,0,0,0,2.35,1,2.12
0.315064,112,112,0.17,0,0,0,2.35,1,2.18
0.320069,115,115,0.17,2,2,0,1.61,1,1.44
0.325073,47,47,0.38,2,2,0,1.61,1,1.23
0.330078,1,1,0.38,4,2,0,2.35,1,1.97
0.335083,45,45,0.52,4,2,0,2.35,1,1.83
0.340088,32,32,0.63,4,4,0,2.73,1,2.1
0.345093,38,38,0.82,4,4,0,2.73,1,1.91
0.350098,5,5,1.07,2,4,0,3.11,1,2.04
0.355103,11,11,1.21,2,4,0,3.11,1,1.9
0.360108,11,11,1.3,4,4,0,2.74,1,1.44
0.36499,-5,-5,1.38,4,4,0,2.74,1,1.36
0.369995,-2,-2,1.51,4,4,0,3.12,1,1.61
0.375,18,18,1.66,4,4,0,3.12,1,1.46
0.380005,10,10,1.8,2,2,0,3.12,1,1.32
0.38501,9,9,1.85,2,2,0,3.12,1,1.27
0.390015,19,19,1.89,2,2,0,2.38,1,0.49
0.39502,-25,-25,1.97,2,2,0,2.38,1,0.41
0.400025,-30,-30,2.08,2,2,0,2.38,1,0.3
0.405029,-37,-37,2.16,2,2,0,2.38,1,0.22
