time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
2.830079,16,16,1.25,0,0,30,1.39,1,0.14
2.834961,11,11,1.28,0,0,30,1.39,1,0.11
2.840088,12,12,1.28,0,0,30,1.39,1,0.11
2.844971,17,17,1.26,0,0,30,1.39,1,0.13
2.850098,21,21,1.23,0,0,30,-14.57,1,-15.8
2.854981,-800,-800,1.24,0,0,30,-14.57,1,-15.81
2.860108,-800,-800,1.26,0,0,30,-14.6,1,-15.86
2.864991,-800,-800,1.27,0,0,30,-14.6,1,-15.87
2.870118,-800,-800,1.52,-2,-2,30,-14.64,1,-16.16
2.875,-800,-800,1.57,-2,-2,30,-14.64,1,-16.21
2.880127,-800,-800,1.68,-10,-12,30,-15,1,-16.68
2.88501,-800,-800,1.69,-10,-12,30,-15,1,-16.69
2.890137,-799,-799,1.7,-14,-16,30,-15,1,-16.7
2.89502,-465,-465,1.27,-14,-16,30,-15,1,-16.27
2.899903,-169,-169,0.82,-22,-22,30,-15,1,-15.82
2.90503,96,96,0.08,-22,-22,30,-15,1,-15.08
2.909912,326,326,-0.64,-24,-26,30,-15,1,-14.36
2.915039,540,540,-1.85,-24,-26,30,-15,1,-13.15
2.919922,677,677,-2.76,-22,-24,30,-15,1,-12.24
2.925049,788,788,-4.07,-22,-24,30,-15,1,-10.93
2.929932,800,800,-5.33,-16,-18,30,-15,1,-9.67
2.935059,800,800,-6.87,-16,-18,30,-15,1,-8.13
2.939942,800,800,-8.27,-6,-8,30,-15,1,-6.73
2.945069,495,495,-8.85,-6,-8,30,-15,1,-6.15
2.949952,186,186,-9.2,-2,-4,30,-15,1,-5.8
2.955079,13,13,-9.42,-2,-4,30,-15,1,-5.58
2.959961,-61,-61,-10.03,8,6,30,-15,1,-4.97
2.965088,-188,-188,-10.52,8,6,30,-15,1,-4.48
2.969971,-465,-465,-10.28,10,8,30,-11.42,1,-1.14
2.975098,-465,-465,-9.65,10,8,30,-11.42,1,-1.77
2.979981,-465,-465,-9.13,10,8,30,-10.39,1,-1.26
2.985108,-559,-559,-8.73,10,8,30,-10.39,1,-1.66
2.989991,-483,-483,-8.18,6,2,30,-10.41,1,-2.23
2.995118,-447,-447,-7.76,6,2,30,-10.41,1,-2.65
3,-359,-359,-7.64,-2,-4,30,-13.1,1,-5.46
3.005127,-154,-154,-7.86,-2,-4,30,-13.1,1,-5.24
3.01001,-71,-71,-8,-4,-6,30,-15,1,-7
3.015137,140,140,-8.34,-4,-6,30,-15,1,-6.66
3.02002,180,180,-8.87,-8,-8,30,-15,1,-6.13
3.024903,363,363,-9.54,-8,-8,30,-15,1,-5.46
3.03003,524,524,-10.45,-4,-4,30,-15,1,-4.55
3.034912,670,670,-11.03,-4,-4,30,-15,1,-3.97
3.040039,729,729,-12.02,-2,-2,30,-15,1,-2.98
3.044922,787,787,-12.75,-2,-2,30,-15,1,-2.25
3.050049,747,747,-13.33,-2,-2,30,-15,1,-1.67
3.054932,628,628,-13.83,-2,-2,30,-15,1,-1.17
3.060059,523,523,-14.48,10,8,30,-15,1,-0.52
3.064942,450,450,-14.74,10,8,30,-15,1,-0.26
3.070069,277,277,-14.82,14,12,30,-10.71,1,4.11
3.074952,67,67,-14.62,14,12,30,-10.71,1,3.91
3.080079,207,207,-14.64,18,18,30,-8.61,1,6.03
3.084961,118,118,-14.42,18,18,30,-8.61,1,5.81
3.090088,163,163,-14.13,20,18,30,-5.97,1,8.16
3.094971,63,63,-13.49,20,18,30,-5.97,1,7.52
3.100098,168,168,-13.19,16,16,30,-5.45,1,7.74
3.104981,168,168,-12.82,16,16,30,-5.45,1,7.37
3.110108,238,238,-12.88,16,16,30,-7.06,1,5.82
3.114991,310,310,-12.64,16,16,30,-7.06,1,5.58
3.120118,223,223,-12.49,14,14,30,-7.08,1,5.41
3.125,231,231,-12.23,14,14,30,-7.08,1,5.15
3.130127,233,233,-12.27,16,14,30,-8.16,1,4.11
3.13501,295,295,-12.28,16,14,30,-8.16,1,4.12
3.140137,275,275,-12.39,16,14,30,-7.65,1,4.74
3.14502,310,310,-12.1,16,14,30,-7.65,1,4.45
3.149903,317,317,-12.18,16,14,30,-7.67,1,4.51
3.15503,344,344,-12.2,16,14,30,-7.67,1,4.53
3.159912,385,385,-12.27,16,14,30,-7.68,1,4.59
3.165039,405,405,-12.09,16,14,30,-7.68,1,4.41
3.169922,384,384,-12.25,16,16,30,-7.7,1,4.55
3.175049,417,417,-12.52,16,16,30,-7.7,1,4.82
3.179932,476,476,-12.63,20,18,30,-7.19,1,5.44
3.185059,467,467,-12.52,20,18,30,-7.19,1,5.33
3.189942,430,430,-12.5,18,16,30,-5.61,1,6.89
3.195069,395,395,-12.4,18,16,30,-5.61,1,6.79
3.199952,512,512,-12.61,20,22,30,-6.69,1,5.92
3.205079,535,535,-12.63,20,22,30,-6.69,1,5.94
3.209961,424,424,-12.53,20,20,30,-4.57,1,7.96
3.215088,354,354,-12.5,20,20,30,-4.57,1,7.93
3.219971,474,474,-12.49,24,26,30,-5.12,1,7.37
3.225098,466,466,-12.3,24,26,30,-5.12,1,7.18
3.229981,374,374,-12.18,24,24,30,-2.47,1,9.71
3.235108,328,328,-12.22,24,24,30,-2.47,1,9.75
3.239991,508,508,-12.02,28,26,30,-3.01,1,9.01
3.245118,478,478,-11.74,28,26,30,-3.01,1,8.73
3.25,382,382,-11.57,26,26,30,-1.42,1,10.15
3.255127,359,359,-11.44,26,26,30,-1.42,1,10.02
3.26001,482,482,-11.41,28,30,30,-1.95,1,9.46
3.265137,489,489,-11.12,28,30,30,-1.95,1,9.17
3.27002,403,403,-10.89,28,28,30,-0.36,1,10.53
3.274903,376,376,-10.88,28,28,30,-0.36,1,10.52
3.28003,506,506,-10.67,30,30,30,-0.9,1,9.77
3.284912,491,491,-10.41,30,30,30,-0.9,1,9.51
3.290039,404,404,-10.1,28,28,30,0.17,1,10.27
3.294922,367,367,-9.91,28,28,30,0.17,1,10.08
3.300049,449,449,-9.9,34,34,30,-0.9,1,9
3.304932,471,471,-9.57,34,34,30,-0.9,1,8.67
3.310059,361,361,-9.33,30,30,30,2.29,1,11.62
3.314942,333,333,-9.25,30,30,30,2.29,1,11.54
3.320069,570,570,-8.9,34,32,30,0.17,1,9.07
3.324952,557,557,-8.63,34,32,30,0.17,1,8.8
3.330079,379,379,-8.55,30,30,30,1.76,1,10.31
3.334961,389,389,-8.41,30,30,30,1.76,1,10.17
3.340088,527,527,-8.41,34,34,30,0.17,1,8.58
3.344971,547,547,-8.26,34,34,30,0.17,1,8.43
3.350098,407,407,-8.12,34,32,30,2.3,1,10.42
