time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
0,6,6,0.19,0,0,0,0.32,1,0.13
0.004883,9,9,0.17,0,0,0,0.32,1,0.15
0.01001,12,12,0.19,0,0,0,0.32,1,0.13
0.014893,8,8,0.2,0,0,0,0.32,1,0.12
0.02002,6,6,0.19,0,0,0,0.32,1,0.13
0.024903,10,10,0.17,0,0,0,0.32,1,0.15
0.03003,11,11,0.19,0,0,0,0.32,1,0.13
0.034913,8,8,0.19,0,0,0,0.32,1,0.13
0.04004,6,6,0.19,0,0,0,0.32,1,0.13
0.044922,10,10,0.18,0,0,0,0.32,1,0.14
0.050049,12,12,0.19,0,0,0,0.32,1,0.13
0.054932,8,8,0.2,0,0,0,0.32,1,0.12
0.059815,6,6,0.19,0,0,0,0.32,1,0.13
0.064942,10,10,0.18,0,0,0,0.32,1,0.14
0.069825,12,12,0.19,0,0,0,0.32,1,0.13
0.074952,7,7,0.2,0,0,0,0.32,1,0.12
0.079834,6,6,0.19,0,0,0,0.32,1,0.13
0.084961,10,10,0.17,0,0,0,0.32,1,0.15
0.089844,13,13,0.19,0,0,0,0.32,1,0.13
0.094971,8,8,0.2,0,0,0,0.32,1,0.12
0.099854,6,6,0.19,0,0,0,0.32,1,0.13
0.104981,10,10,0.17,0,0,0,0.32,1,0.15
0.109864,12,12,0.19,0,0,0,0.32,1,0.13
0.114991,7,7,0.2,0,0,0,0.32,1,0.12
0.119874,5,5,0.19,0,0,0,0.32,1,0.13
0.125,9,9,0.17,0,0,0,0.32,1,0.15
0.129883,12,12,0.19,0,0,0,0.32,1,0.13
0.13501,8,8,0.2,0,0,0,0.32,1,0.12
0.139893,5,5,0.19,0,0,0,0.32,1,0.13
0.14502,10,10,0.17,0,0,0,0.32,1,0.15
0.149903,12,12,0.19,0,0,0,0.32,1,0.13
0.15503,8,8,0.2,0,0,0,0.32,1,0.12
0.159913,6,6,0.18,0,0,0,0.32,1,0.14
0.16504,10,10,0.17,0,0,0,0.32,1,0.15
0.169922,13,13,0.19,0,0,0,0.32,1,0.13
0.175049,8,8,0.2,0,0,0,0.32,1,0.12
0.179932,7,7,0.18,0,0,0,0.32,1,0.14
0.184815,11,11,0.17,0,0,0,0.32,1,0.15
0.189942,13,13,0.19,0,0,0,0.32,1,0.13
0.194825,7,7,0.2,0,0,0,0.32,1,0.12
0.199952,6,6,0.19,0,0,0,0.32,1,0.13
0.204834,10,10,0.17,0,0,0,0.32,1,0.15
0.209961,13,13,0.18,0,0,0,0.32,1,0.14
0.214844,8,8,0.2,0,0,0,0.32,1,0.12
0.219971,6,6,0.19,0,0,0,0.32,1,0.13
0.224854,10,10,0.17,0,0,0,0.32,1,0.15
0.229981,12,12,0.18,0,0,0,0.32,1,0.14
0.234864,8,8,0.19,0,0,0,0.32,1,0.13
0.239991,7,7,0.18,0,0,0,0.32,1,0.14
0.244874,11,11,0.16,0,0,0,0.32,1,0.16
0.25,13,13,0.18,0,0,0,0.32,1,0.14
0.254883,8,8,0.19,0,0,0,0.32,1,0.13
0.26001,6,6,0.18,0,0,0,0.32,1,0.14
0.264893,10,10,0.16,0,0,0,0.32,1,0.16
0.27002,13,13,0.17,0,0,0,0.32,1,0.15
0.274903,9,9,0.19,0,0,0,0.32,1,0.13
0.28003,6,6,0.18,0,0,0,0.32,1,0.14
0.284913,10,10,0.16,0,0,0,0.32,1,0.16
0.29004,14,14,0.17,0,0,0,0.32,1,0.15
0.294922,10,10,0.19,0,0,0,0.32,1,0.13
0.300049,7,7,0.18,0,0,0,0.32,1,0.14
0.304932,11,11,0.16,0,0,0,0.32,1,0.16
0.309815,14,14,0.18,0,0,0,0.32,1,0.14
0.314942,8,8,0.2,0,0,0,0.32,1,0.12
0.319825,5,5,0.19,0,0,0,0.32,1,0.13
0.324952,10,10,0.17,0,0,0,0.32,1,0.15
0.329834,13,13,0.18,0,0,0,0.32,1,0.14
0.334961,9,9,0.2,0,0,0,0.32,1,0.12
0.339844,6,6,0.19,0,0,0,0.32,1,0.13
0.344971,9,9,0.17,0,0,0,0.32,1,0.15
0.349854,12,12,0.18,0,0,0,0.32,1,0.14
0.354981,8,8,0.2,0,0,0,0.32,1,0.12
0.359864,5,5,0.19,0,0,0,0.32,1,0.13
0.364991,10,10,0.17,0,0,0,0.32,1,0.15
0.369874,13,13,0.18,0,0,0,0.32,1,0.14
0.375,8,8,0.19,0,0,0,0.32,1,0.13
0.379883,6,6,0.19,0,0,0,0.32,1,0.13
0.38501,9,9,0.17,0,0,0,0.32,1,0.15
0.389893,12,12,0.18,0,0,0,0.32,1,0.14
0.39502,8,8,0.2,0,0,0,0.32,1,0.12
0.399903,6,6,0.18,0,0,0,0.32,1,0.14
0.40503,10,10,0.16,0,0,0,0.32,1,0.16
0.409913,13,13,0.18,0,0,0,0.32,1,0.14
0.41504,8,8,0.19,0,0,0,0.32,1,0.13
0.419922,6,6,0.18,0,0,0,0.32,1,0.14
0.425049,10,10,0.17,0,0,0,0.32,1,0.15
0.429932,13,13,0.18,0,0,0,0.32,1,0.14
0.434815,8,8,0.19,0,0,0,0.32,1,0.13
0.439942,6,6,0.18,0,0,0,0.32,1,0.14
0.444825,10,10,0.16,0,0,0,0.32,1,0.16
0.449952,13,13,0.18,0,0,0,0.32,1,0.14
0.454834,8,8,0.19,0,0,0,0.32,1,0.13
0.459961,6,6,0.18,0,0,0,0.32,1,0.14
0.464844,11,11,0.16,0,0,0,0.32,1,0.16
