time,spd_kp_0.095_ki_0.004_pwma,spd_kp_0.203_ki_0.004_pwma,spd_kp_0.27_ki_0.0043_pwma,spd_kp_0.27_ki_0.0043_tar40_pwma,spd_kp_0.291_ki_0.00290_pwma,spd_kp_0.361_ki_0_pwma,spd_kp_0.095_ki_0.004_pwmb,spd_kp_0.203_ki_0.004_pwmb,spd_kp_0.27_ki_0.0043_pwmb,spd_kp_0.27_ki_0.0043_tar40_pwmb,spd_kp_0.291_ki_0.00290_pwmb,spd_kp_0.361_ki_0_pwmb,spd_kp_0.095_ki_0.004_pitch,spd_kp_0.203_ki_0.004_pitch,spd_kp_0.27_ki_0.0043_pitch,spd_kp_0.27_ki_0.0043_tar40_pitch,spd_kp_0.291_ki_0.00290_pitch,spd_kp_0.361_ki_0_pitch,spd_kp_0.095_ki_0.004_motor_a_speed,spd_kp_0.203_ki_0.004_motor_a_speed,spd_kp_0.27_ki_0.0043_motor_a_speed,spd_kp_0.27_ki_0.0043_tar40_motor_a_speed,spd_kp_0.291_ki_0.00290_motor_a_speed,spd_kp_0.361_ki_0_motor_a_speed,spd_kp_0.095_ki_0.004_motor_b_speed,spd_kp_0.203_ki_0.004_motor_b_speed,spd_kp_0.27_ki_0.0043_motor_b_speed,spd_kp_0.27_ki_0.0043_tar40_motor_b_speed,spd_kp_0.291_ki_0.00290_motor_b_speed,spd_kp_0.361_ki_0_motor_b_speed,spd_kp_0.095_ki_0.004_target_angle,spd_kp_0.203_ki_0.004_target_angle,spd_kp_0.27_ki_0.0043_target_angle,spd_kp_0.27_ki_0.0043_tar40_target_angle,spd_kp_0.291_ki_0.00290_target_angle,spd_kp_0.361_ki_0_target_angle,spd_kp_0.095_ki_0.004_angle_error,spd_kp_0.203_ki_0.004_angle_error,spd_kp_0.27_ki_0.0043_angle_error,spd_kp_0.27_ki_0.0043_tar40_angle_error,spd_kp_0.291_ki_0.00290_angle_error,spd_kp_0.361_ki_0_angle_error
0.0450485665114396,3.99726283030596,3.98988062608774,64.8820981812276,-187.015510628266,-417.990646228104,-800,3.99726283030596,3.98988062608774,64.8820981812276,-187.015510628266,-417.990646228104,-800,1.94002737169694,3.28979761252176,2.33790396766627,2.32005474339388,5.29012159903465,11.4201557066137,0,-2,-4,0,-0.00374150875834075,-0.00667314058688018,0,-1.97976125217548,-4,0,-0.00374150875834075,-0.00889752078250691,1.74008211509082,3.02797612521755,1.48,0,0,0,-0.199945256606119,-0.261821487304206,-0.857903967666268,-2.32005474339388,-5.29012159903465,-11.4201557066137
0.0485138408584734,1.92017530960637,3.29640967410979,58.6508356191288,-198.785673245564,-410.892583247699,-800,1.92017530960637,3.29640967410979,58.6508356191288,-198.785673245564,-410.892583247699,-800,1.96079824690394,3.2759281934822,2.22712596656229,2.36159649380787,5.38239641777991,11.5170864575797,0,-2,-4,0,-2.84296670092042,-4.16084818198606,0,-0.592819348219583,-4,0,-2.84296670092042,-5.54779757598141,1.80239474071181,2.88928193482196,1.48,0,0,0,-0.158403506192127,-0.386646258660238,-0.74712596656229,-2.36159649380787,-5.38239641777991,-11.5170864575797
0.0519791152055072,-1.31382442218644,-1.36069275935646,56.7958094346552,-196.192090592608,-59.4071027041497,-800,-1.31382442218644,-1.36069275935646,56.7958094346552,-196.192090592608,-59.4071027041497,-800,1.96614362596302,3.24621440313078,2.11235619805431,2.26288135888913,0.790822684634232,11.556141627961,0,-2,-4,-1.5615818814783,0.719240278965328,-6,0,0,-4,-1.5615818814783,0.719240278965328,-8,1.83,2.83,1.68293140583706,0,0.342144920224986,0,-0.136143625963023,-0.416214403130783,-0.429424792217248,-2.26288135888913,-0.448677764409245,-11.556141627961
0.055444389552541,-4.14200098342638,-7.5553436536512,61.4347258734381,-178.678924355661,149.819167949706,-799.843600578405,-4.14200098342638,-7.5553436536512,61.4347258734381,-178.678924355661,149.819167949706,-799.843600578405,1.95298000804622,3.20377481115112,1.99463412109251,2.06015870098721,-2.33921563943419,11.5124641388172,0,-1.82213746146048,-4,-4,4,-6.62559768637922,0,-0.177862538539522,-4,-4,4,-8.46919826478441,1.83,2.84689694116125,1.99,0,0.640413636290805,-0.197845268317427,-0.122980008046216,-0.356877869989862,-0.00463412109251343,-2.06015870098721,2.979629275725,-11.7103094071347
0.0589096638995748,3.4739865924721,-4.08798889376145,87.7445011356329,-137.829536448569,155.3591748994,-798.458875564605,3.4739865924721,-4.08798889376145,87.7445011356329,-137.829536448569,155.3591748994,-798.458875564605,1.89066738242523,3.15523184451266,1.87693249491954,1.90783894946924,-2.40154071761825,11.1801301355053,0,-0.435195557504581,-4,-4,4,-12.1644977415781,0,-1.56480444249542,-4,-4,4,-12.6233733061836,1.83,2.97865642203706,1.99,0,1.04898914883076,-1.94952241077408,-0.0606673824252283,-0.176575422475596,0.113067505080463,-1.90783894946924,3.45052986644901,-13.1296525462794
0.0623749382466086,11.0899741683706,0.806223684047412,96.4751125367849,-111.227530639031,185.26342024042,-743.837807222136,11.0899741683706,0.806223684047412,96.4751125367849,-111.227530639031,185.26342024042,-743.837807222136,1.85149100302411,3.14,1.68796398822882,1.98347731151214,-2.35665095463354,10.8940886046531,0,0,-3.04977492643012,-3.05017452682972,4,-14,0,-2,-4,-3.05017452682972,4,-14,1.83,3.02,1.98524887463215,-0.512905755511949,1.17,-2.53,-0.0214910030241069,-0.12,0.297284886403331,-2.49638306702409,3.52665095463354,-13.4240886046531
0.0658402125936424,17.1550874312972,3.98675812949958,99.6796006989568,-116.0730292182,207.633822909223,-695.44171252922,17.1550874312972,3.98675812949958,99.6796006989568,-116.0730292182,207.633822909223,-695.44171252922,1.83310174862594,3.14,1.50660199650522,2.13505477191365,-2.21813485765095,10.6170150011964,-0.310174862594381,0,-2,-2,4.35932571174523,-14.9317233889819,0,-1.66225270983319,-4,-2,4,-14.9317233889819,1.83,3.02,1.98,-1.08,1.17179662855873,-2.92132382337242,-0.00310174862594381,-0.12,0.473398003494784,-3.21505477191365,3.38993148620968,-13.5383388245688
0.0693054869406762,17.8474499381971,-0.167416911899588,110.757400809355,-199.156530046184,179.246960126328,-759.831425670907,17.8474499381971,-0.167416911899588,110.757400809355,-199.156530046184,179.246960126328,-759.831425670907,1.84694899876394,3.14,1.45121299595323,2.19736739753464,-1.94118985489101,10.2916046229535,-1.6948998763941,0,-2,-2,5.74405072554495,-19.0858984303811,0,-0.277527696033471,-4,-2,4,-19.0858984303811,1.83,3.02,1.98,-1.08,1.17872025362772,-4.66607734076007,-0.016948998763941,-0.12,0.528787004046773,-3.27736739753464,3.11991010851873,-14.9576819637135
0.0727707612877101,14.2213128843216,-2.10896989702223,108.582399540124,-212.687998456292,136.750400601626,-734.57910609334,14.2213128843216,-2.10896989702223,108.582399540124,-212.687998456292,136.750400601626,-734.57910609334,1.85,3.14,1.42895599885031,1.93399987135764,-1.73761527518847,9.99859497942835,-2,0,-0.895599885030947,-4.2080010291389,6,-20,0,0,-1.79119977006189,-4.2080010291389,4,-20,1.83,3.02,2.11805001437113,-0.792959866211942,1.18,-5.05,-0.02,-0.12,0.689094015520822,-2.72695973756958,2.91761527518847,-15.0485949794283
0.0762360356347439,10.5355573002622,-2.75204409951093,105.244562564384,-180.18774276948,99.2704871965451,-724.005100467461,10.5355573002622,-2.75204409951093,105.244562564384,-180.18774276948,99.2704871965451,-724.005100467461,1.84071114600524,3.13504088199022,1.39309811791772,1.62202940489355,-1.55581240585695,9.64269017841846,-1.53555730026224,0,0,-6,6,-20.9294990087863,0,0,0,-6,4.5135007531444,-20.9294990087863,1.80677786501311,3.06959118009781,2.23,-0.56,1.25702511297166,-5.55425321226658,-0.0339332809921328,-0.0654497018924046,0.836901882082283,-2.18202940489355,2.81283751882861,-15.196943390685
0.0797013099817777,9.15055556283865,-2.05857314753298,105.936925071284,-95.7195169276969,75.7301619619498,-792.548988650548,9.15055556283865,-2.05857314753298,105.936925071284,-95.7195169276969,75.7301619619498,-792.548988650548,1.81301111125677,3.12117146295066,1.31693824215873,1.3727789024096,-1.38272177913198,9.14418917345056,-0.150555562838654,0,0,-6,6,-23.6989490363858,0,0,0,-6,5.89822576694413,-23.6989490363858,1.73752777814193,3.2082853704934,2.23,-0.56,1.46473386504162,-7.05667985223928,-0.0754833331148405,0.087113907542744,0.913061757841268,-1.9327789024096,2.8474556441736,-16.2008690256898
0.0831665843288115,12.7025985959778,7.50824474169278,101.594986952711,-61.5730332114143,80.4147539037193,-753.717517550277,12.7025985959778,7.50824474169278,101.594986952711,-61.5730332114143,80.4147539037193,-753.717517550277,1.77914501170019,3.10732234034441,1.20931398749054,1.46325842909394,-1.28660819925165,8.55312320358322,0,0,0,-4.74157301006735,6,-24,0,0,0,-6,6,-24,1.73,3.22,2.73343006254729,-1.24584270951329,1.48,-7.22,-0.0491450117001849,0.11267765965559,1.52411607505675,-2.70910113860723,2.76660819925165,-15.7731232035832
0.0866318586758453,13.7621509084153,11.3661610207672,118.299005105039,-85.5629604653291,-70.2639305037032,-740.862952435941,13.7621509084153,11.3661610207672,118.299005105039,-85.5629604653291,-70.2639305037032,-740.862952435941,1.76309462272896,3.10326767795847,1.1821650085084,1.5782475127626,0.285944074463038,7.96936535151213,0.618924545792327,0,0,-4,-0.678092229597541,-25.2690361948753,0,0,0,-6,-0.678092229597541,-25.9035542923129,1.75785160456065,3.22,3.03,-1.65,-0.199540195743782,-7.67685303015511,-0.00524301816830693,0.116732322041534,1.8478349914916,-3.2282475127626,-0.48548427020682,-15.6462183816672
0.0900971330228791,10.9945256606119,7.89880626087742,158.677710384372,-169.154138511822,67.4391270543005,-772.544780993455,10.9945256606119,7.89880626087742,158.677710384372,-169.154138511822,67.4391270543005,-772.544780993455,1.77005474339388,3.11080954991298,1.25098088143887,1.67425483728663,-0.885963608946832,7.4136318732897,2,0,0,-4.02802518396768,7.42347591859705,-28,0,0,0.0280251839676784,-6.02802518396768,7.42347591859705,-30,1.82,3.22,3.03,-1.64649685200404,1.65006188205947,-8.66,0.0499452566061192,0.109190450087019,1.77901911856113,-3.32075168929067,2.5360254910063,-16.0736318732897
0.0935624073699129,8.91743813991233,4.43145150098766,142.753372725675,-176.770126087721,-211.638723036553,-708.155067851768,8.91743813991233,4.43145150098766,142.753372725675,-176.770126087721,-211.638723036553,-708.155067851768,1.79082561860088,3.1385483879921,1.29944625692186,1.39038620945768,1.863264839839,6.98436711901178,2,0,0,-5.41275019776741,-7.81154319306246,-28,0,0,1.41275019776741,-7.41275019776741,-7.81154319306246,-30,1.82,3.22,3.03,-1.47340622527907,-2.04789275686152,-8.66,0.0291743813991233,0.0814516120079015,1.73055374307814,-2.86379243473676,-3.91115759670052,-15.6443671190118
0.0970276817169467,9.54619917438301,3.40652981357577,130.81537523575,-141.721189844778,-77.1828641965953,-696.800507854162,9.54619917438301,3.40652981357577,130.81537523575,-141.721189844778,-77.1828641965953,-696.800507854162,1.78453800825617,3.14593470186424,1.32,1.07063119710822,0.487554345671061,6.38242977310197,1.22690041280849,0,0,-6,-1.04216582190815,-28.8222504363424,0,0,2,-8,-1.86418089662707,-30,1.85865497935958,3.22,3.03,-1.4,-0.655494847288796,-9.40413664488983,0.0741169711034054,0.074065298135758,1.71,-2.47063119710822,-1.14304919295986,-15.7865664179918
0.100492956063981,12.5523861034693,3.90096917487384,123,-77.8962924502104,58.3099256978301,-706.09891161683,12.5523861034693,3.90096917487384,123,-77.8962924502104,58.3099256978301,-706.09891161683,1.75605438497522,3.14198061650252,1.29808802090803,0.777288009014674,-0.397974344557559,5.69445396069814,0,0,0.182599825766454,-6,10,-30,0,0,2,-8,8,-30,1.92,3.22,3.05465097647847,-1.45101606310272,2.39,-10.47,0.163945615024781,0.0780193834974769,1.75656295557045,-2.22830407211739,2.78797434455756,-16.1644539606981
0.103958230411014,17.3989236517683,3.20763697258616,123,-31.5080044879194,60.3874283039655,-626.477223323346,17.3989236517683,3.20763697258616,123,-31.5080044879194,60.3874283039655,-626.477223323346,1.72143625963023,3.15584726054828,1.13192101925206,0.832677009566663,-0.183299075256903,5.18902933066124,0,0,1.56732483956618,-6,10,-30,0,0,2,-8,8,-30,1.92,3.22,3.24158885334143,-1.83873906696664,2.39,-10.47,0.198563740369774,0.0641527394517233,2.10966783408938,-2.67141607653331,2.5732990752569,-15.6590293306612
0.107423504758048,25.4909224001348,2.51488713867942,142.757826674752,-47.928633221405,50.2593197448432,-627.410636943538,25.4909224001348,2.51488713867942,142.757826674752,-47.928633221405,50.2593197448432,-627.410636943538,1.70536362685705,3.16970225722641,1.11373287481055,0.869033005059326,0.00205318471769136,4.60549066240502,0,0,2,-6,9.02357452225847,-30.9764254777415,0,0,2,-8,7.02357452225847,-32.9292764332246,1.87827264171342,3.22,3.3,-1.96,2.54134594904994,-10.6457565859935,0.172909014856373,0.0502977427735885,2.18626712518945,-2.82903300505933,2.53929276433225,-15.2512472483985
0.110888779105082,33,2.17782695179712,161.11079606767,-82.6810510558916,42.0697791781007,-638.55398033835,33,2.17782695179712,161.11079606767,-82.6810510558916,42.0697791781007,-638.55398033835,1.69844000178805,3.18177826951797,1.14819424754229,0.818489639131385,0.149863277034769,4.00915130829891,0,0,2.36115049154126,-6.34052552794579,8,-32,0,0,2.36115049154126,-8,6,-36,1.83,3.22,3.34875531635807,-1.96510788291919,2.7,-10.83,0.131559998211952,0.0382217304820289,2.20056106881578,-2.78359752205057,2.55013672296523,-14.8391513082989
0.114354053452116,33,2.87115915408479,150.032995957272,-85.4846710777636,53.8399417953983,-583.164979786361,33,2.87115915408479,150.032995957272,-85.4846710777636,53.8399417953983,-583.164979786361,1.69151637671905,3.18871159154085,1.1412706224733,0.524109536834823,0.226023152793754,3.46910855291702,0,0,3.74587550534098,-7.7423355388818,8,-32,0,0,3.74587550534098,-8,6,-36,1.83,3.22,3.53569319322103,-1.98613503308323,2.7,-10.83,0.138483623280951,0.0312884084591522,2.39442257074774,-2.51024456991805,2.47397684720625,-14.299108552917
0.11781932779915,29.2149261550355,3.56460432242338,150.826501297852,-48.7033696815436,60.5224020765628,-546.430887800193,29.2149261550355,3.56460432242338,150.826501297852,-48.7033696815436,60.5224020765628,-546.430887800193,1.67377825495015,3.19,1.20783603114844,0.181798765721019,0.409590077871105,2.69163968851558,0,0,4,-8,8,-32,0,0,4,-8,7.1306005191407,-34.8693994808593,1.83,3.22,3.57,-1.99,2.38908485723631,-11.6440323737813,0.156221745049848,0.0300000000000002,2.36216396885156,-2.17179876572102,1.9794947793652,-14.3356720622969
0.121284602146183,26.9558395298512,4.51532553294043,147.589081904125,-3.00404843163345,49.0555595447275,-497.657095688276,26.9558395298512,4.51532553294043,147.589081904125,-3.00404843163345,49.0555595447275,-497.657095688276,1.63610401175372,3.19,1.21619732970006,-0.130130046195883,0.57607278730583,1.93810351017681,0,0,4,-7.48497116459495,8,-32,0,0,4,-8,8,-34,1.83,3.22,3.71171452155862,-2.06725432531076,2.15,-12.27,0.193895988246281,0.0300000000000002,2.49551719185856,-1.93712427911487,1.57392721269417,-14.2081035101768
0.124749876493217,29.7950647220133,5.90005054674016,133.049469259228,42.7010089033449,8.89853414453547,-421.497219929291,29.7950647220133,5.90005054674016,133.049469259228,42.7010089033449,8.89853414453547,-421.497219929291,1.56512338194967,3.19,1.09849570352709,-0.372505350245011,0.673003538271811,1.31497725396693,0,0,4,-6.09996942717137,8,-32,0,0,4,-8,8,-34,1.83,3.22,4.09251390035354,-2.27500458592429,2.15,-12.27,0.264876618050333,0.0300000000000002,2.99401819682646,-1.90249923567928,1.47699646172819,-13.5849772539669
0.128215150840251,36.4238778026994,6.64341621778088,167.331327914847,42.7880610986503,6,-434.632968498657,36.4238778026994,6.64341621778088,167.331327914847,42.7880610986503,6,-434.632968498657,1.56,3.19,1.1156955112108,-0.460662655829694,0.776358167040491,0.653184491078934,1.28477556053988,0,4,-6,6.71522443946012,-35.8550969307567,1.28477556053988,0,4,-8,6.71522443946012,-36.5700646205044,1.83,3.22,4.12,-2.29,2.34914021188368,-12.0386941841546,0.27,0.0300000000000002,3.0043044887892,-1.82933734417031,1.57278204484319,-12.6918786752335
0.131680425187285,40,7.33688716975883,182.648246266793,39.326248564151,-65.6508773139412,-420.548643622019,40,7.33688716975883,182.648246266793,39.326248564151,-65.6508773139412,-420.548643622019,1.56,3.19,1.14004250861509,-0.593730080407545,0.585583455891696,0.00519542049366009,2,0,4.66950057433961,-6.66950057433961,-1.36597804162013,-38,2,0,4,-8,-2.70524677646015,-38,1.83,3.22,4.1266950057434,-2.21300743395095,-0.0913069398702444,-11.91,0.27,0.0300000000000002,2.9866524971283,-1.6192773535434,-0.67689039576194,-11.9151954204937
0.135145699534319,40,8.06061919453294,173.403399329534,37.1387373509261,22.3865300551621,-369.350678355862,40,8.06061919453294,173.403399329534,37.1387373509261,22.3865300551621,-369.350678355862,1.55837323235582,3.18939380805467,1.16677955307348,-0.808739561713848,0.948780317313268,-0.631409483409889,1.94577441186066,0,6,-8,5.40339932953414,-37.8907496229221,1.94577441186066,0,4,-8,5.34916290494633,-37.9453748114611,1.83515143087324,3.22,4.14,-2.06,2.24413903014053,-11.9594357956277,0.276778198517417,0.0306061919453296,2.97322044692652,-1.25126043828615,1.29535871282727,-11.3280263122178
0.138610973881352,40,9.44534420833266,158.168380217875,66.2179626407202,-120.961149768179,-302.191515186575,40,9.44534420833266,158.168380217875,66.2179626407202,-120.961149768179,-302.191515186575,1.51683148194183,3.17554655791667,1.33990477025142,-1.5426438190277,-0.103821003128655,-1.42762636634473,0.561049398060943,0,6,-8,-9.83161978212527,-35.1212995953227,0.561049398060943,0,4,-8,-11.2708579441367,-36.5606497976613,1.96670030718421,3.22,4.14,-2.06,-3.26816788480532,-13.2126119331165,0.449868825242382,0.0444534420833269,2.80009522974858,-0.5173561809723,-3.16434688167667,-11.7849855667718
0.142076248228386,42.8828646550857,10,134.282382853025,113.006213668898,7.68923036381847,-236.268464841496,42.8828646550857,10,134.282382853025,113.006213668898,7.68923036381847,-236.268464841496,1.45057946305567,3.17415615892034,1.40587962391931,-2.09122106280033,1.22088630700528,-2.17851911239196,0,0,5.17592478386162,-6.35264876852244,6,-34,0,0,4,-7.17632438426122,6,-36,2.02,3.22,4.25537053025937,-2.18355134236082,1.9,-13.72,0.569420536944327,0.0458438410796594,2.84949090634007,-0.0923302795604892,0.679113692994725,-11.541480887608
0.14554152257542,49.500807554462,10.3269096910667,110.14840126466,165.500807554462,-170.125816509647,-187.57720724305,49.500807554462,10.3269096910667,110.14840126466,165.500807554462,-170.125816509647,-187.57720724305,1.38208400629538,3.17782060205956,1.44489204943669,-2.48438610387385,-0.43458126849801,-2.89022411037029,0,0,4,-4,-13.6458126849801,-34.2088002299381,0,0,4,-6,-15.6458126849801,-36.2088002299381,2.00020194019384,3.22,4.42,-2.36,-4.70599682375238,-13.6072478758334,0.618117933898457,0.0421793979404448,2.97510795056331,0.124386103873853,-4.27141555525437,-10.7170237654631
0.149006796922454,66.1175077200588,12.4073225470006,117.764388840558,182.117507720059,-71.4829465039743,-231.196045177742,66.1175077200588,12.4073225470006,117.764388840558,182.117507720059,-71.4829465039743,-231.196045177742,1.39593125643338,3.16395118302,1.74260792740363,-2.71286573115081,1.12667278914573,-3.55489211699416,0,0,4,-4,1.9667278914573,-35.5935252437378,0,0,4,-6,-0.0332721085427035,-37.5935252437378,1.86865306388287,3.22,4.42,-2.36,0.559687316118779,-12.8594963683816,0.472721807449486,0.0560488169800038,2.67739207259637,0.352865731150808,-0.566985473026951,-9.30460425138741
