time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
0,0,0,-1.67,0,0,0,-1.66,1,0.01
0.004883,0,0,-1.67,0,0,0,-1.66,1,0.01
0.01001,1,1,-1.67,0,0,0,-1.66,1,0.01
0.014892,0,0,-1.67,0,0,0,-1.66,1,0.01
0.020019,0,0,-1.67,0,0,0,-1.66,1,0.01
0.024902,0,0,-1.67,0,0,0,-1.66,1,0.01
0.030029,0,0,-1.67,0,0,0,-1.66,1,0.01
0.034912,1,1,-1.67,0,0,0,-1.66,1,0.01
0.040039,0,0,-1.67,0,0,0,-1.66,1,0.01
0.044922,0,0,-1.67,0,0,0,-1.66,1,0.01
0.050049,1,1,-1.67,0,0,0,-1.66,1,0.01
0.054932,1,1,-1.67,0,0,0,-1.66,1,0.01
0.060058,1,1,-1.67,0,0,0,-1.66,1,0.01
0.064941,0,0,-1.67,0,0,0,-1.66,1,0.01
0.070068,1,1,-1.67,0,0,0,-1.66,1,0.01
0.074951,1,1,-1.67,0,0,0,-1.66,1,0.01
0.079834,1,1,-1.67,0,0,0,-1.66,1,0.01
0.084961,1,1,-1.67,0,0,0,-1.66,1,0.01
0.089844,1,1,-1.67,0,0,0,-1.66,1,0.01
0.094971,1,1,-1.67,0,0,0,-1.66,1,0.01
0.099853,1,1,-1.67,0,0,0,-1.66,1,0.01
0.10498,1,1,-1.67,0,0,0,-1.66,1,0.01
0.109863,1,1,-1.68,0,0,0,-1.66,1,0.02
0.11499,1,1,-1.68,0,0,0,-1.66,1,0.02
0.119873,1,1,-1.68,0,0,0,-1.66,1,0.02
0.125,1,1,-1.68,0,0,0,-1.66,1,0.02
0.129883,0,0,-1.68,0,0,0,-1.66,1,0.02
0.13501,1,1,-1.67,0,0,0,-1.66,1,0.01
0.139892,1,1,-1.67,0,0,0,-1.66,1,0.01
0.145019,1,1,-1.68,0,0,0,-1.66,1,0.02
0.149902,1,1,-1.68,0,0,0,-1.66,1,0.02
0.155029,1,1,-1.67,0,0,0,-1.66,1,0.01
0.159912,1,1,-1.67,0,0,0,-1.66,1,0.01
0.165039,1,1,-1.68,0,0,0,-1.66,1,0.02
0.169922,1,1,-1.68,0,0,0,-1.66,1,0.02
0.175049,1,1,-1.68,0,0,0,-1.66,1,0.02
0.179932,1,1,-1.67,0,0,0,-1.66,1,0.01
0.185058,0,0,-1.67,0,0,0,-1.66,1,0.01
0.189941,0,0,-1.67,0,0,0,-1.66,1,0.01
0.195068,0,0,-1.67,0,0,0,-1.66,1,0.01
0.199951,0,0,-1.67,0,0,0,-1.66,1,0.01
0.204834,0,0,-1.67,0,0,0,-1.66,1,0.01
0.209961,0,0,-1.67,0,0,0,-1.66,1,0.01
0.214844,0,0,-1.66,0,0,0,-1.66,1,0
0.219971,0,0,-1.66,0,0,0,-1.66,1,0
0.224853,0,0,-1.66,0,0,0,-1.66,1,0
0.22998,0,0,-1.66,0,0,0,-1.66,1,0
0.234863,0,0,-1.66,0,0,0,-1.66,1,0
0.23999,0,0,-1.66,0,0,0,-1.66,1,0
0.244873,0,0,-1.66,0,0,0,-1.66,1,0
0.25,0,0,-1.66,0,0,0,-1.66,1,0
0.254883,0,0,-1.66,0,0,0,-1.66,1,0
0.26001,0,0,-1.67,0,0,0,-1.66,1,0.01
0.264892,0,0,-1.67,0,0,0,-1.66,1,0.01
0.270019,1,1,-1.67,0,0,0,-1.66,1,0.01
0.274902,0,0,-1.67,0,0,0,-1.66,1,0.01
0.280029,0,0,-1.67,0,0,0,-1.66,1,0.01
0.284912,0,0,-1.66,0,0,0,-1.66,1,0
0.290039,0,0,-1.66,0,0,0,-1.66,1,0
0.294922,0,0,-1.66,0,0,0,-1.66,1,0
0.300049,0,0,-1.66,0,0,0,-1.66,1,0
0.304932,0,0,-1.66,0,0,0,-1.66,1,0
0.310058,0,0,-1.66,0,0,0,-1.66,1,0
0.314941,-1,-1,-1.66,0,0,0,-1.66,1,0
0.320068,0,0,-1.66,0,0,0,-1.66,1,0
0.324951,0,0,-1.66,0,0,0,-1.66,1,0
0.329834,0,0,-1.66,0,0,0,-1.66,1,0
0.334961,0,0,-1.66,0,0,0,-1.66,1,0
0.339844,-1,-1,-1.66,0,0,0,-1.66,1,0
0.344971,-1,-1,-1.66,0,0,0,-1.66,1,0
0.349853,-1,-1,-1.66,0,0,0,-1.66,1,0
0.35498,0,0,-1.66,0,0,0,-1.66,1,0
0.359863,0,0,-1.66,0,0,0,-1.66,1,0
0.36499,0,0,-1.66,0,0,0,-1.66,1,0
0.369873,0,0,-1.65,0,0,0,-1.66,1,-0.01
0.375,0,0,-1.66,0,0,0,-1.66,1,0
0.379883,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.38501,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.389892,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.395019,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.399902,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.405029,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.409912,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.415039,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.419922,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.425049,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.429932,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.435058,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.439941,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.445068,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.449951,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.454834,-2,-2,-1.64,0,0,0,-1.66,1,-0.02
0.459961,-2,-2,-1.64,0,0,0,-1.66,1,-0.02
0.464844,-2,-2,-1.64,0,0,0,-1.66,1,-0.02
0.469971,-2,-2,-1.64,0,0,0,-1.66,1,-0.02
0.474853,-1,-1,-1.64,0,0,0,-1.66,1,-0.02
0.47998,-2,-2,-1.64,0,0,0,-1.66,1,-0.02
0.484863,-2,-2,-1.64,0,0,0,-1.66,1,-0.02
0.48999,-2,-2,-1.64,0,0,0,-1.66,1,-0.02
0.494873,-1,-1,-1.64,0,0,0,-1.66,1,-0.02
0.5,-1,-1,-1.64,0,0,0,-1.66,1,-0.02
0.504883,-1,-1,-1.64,0,0,0,-1.66,1,-0.02
0.51001,-1,-1,-1.64,0,0,0,-1.66,1,-0.02
0.514892,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.520019,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.524902,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.530029,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.534912,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.540039,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.544922,-2,-2,-1.65,0,0,0,-1.66,1,-0.01
0.550049,-2,-2,-1.65,0,0,0,-1.66,1,-0.01
0.554932,-2,-2,-1.65,0,0,0,-1.66,1,-0.01
0.560058,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.564941,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.570068,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.574951,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.579834,0,0,-1.65,0,0,0,-1.66,1,-0.01
0.584961,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.589844,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.594971,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.599853,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.60498,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.609863,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.61499,0,0,-1.65,0,0,0,-1.66,1,-0.01
0.619873,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.625,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.629883,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.63501,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.639892,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.645019,0,0,-1.66,0,0,0,-1.66,1,0
0.649902,-1,-1,-1.65,0,0,0,-1.66,1,-0.01
0.655029,-1,-1,-1.66,0,0,0,-1.66,1,0
0.659912,0,0,-1.66,0,0,0,-1.66,1,0
0.665039,-1,-1,-1.66,0,0,0,-1.66,1,0
0.669922,-1,-1,-1.66,0,0,0,-1.66,1,0
0.675049,-1,-1,-1.66,0,0,0,-1.66,1,0
0.679932,-1,-1,-1.66,0,0,0,-1.66,1,0
0.685058,-1,-1,-1.66,0,0,0,-1.66,1,0
0.689941,0,0,-1.67,0,0,0,-1.66,1,0.01
0.695068,0,0,-1.66,0,0,0,-1.66,1,0
0.699951,0,0,-1.66,0,0,0,-1.66,1,0
0.704834,0,0,-1.66,0,0,0,-1.66,1,0
0.709961,0,0,-1.67,0,0,0,-1.66,1,0.01
0.714844,0,0,-1.66,0,0,0,-1.66,1,0
0.719971,0,0,-1.66,0,0,0,-1.66,1,0
0.724853,0,0,-1.66,0,0,0,-1.66,1,0
0.72998,-1,-1,-1.66,0,0,0,-1.66,1,0
0.734863,0,0,-1.66,0,0,0,-1.66,1,0
0.73999,0,0,-1.66,0,0,0,-1.66,1,0
0.744873,-1,-1,-1.66,0,0,0,-1.66,1,0
0.75,-1,-1,-1.66,0,0,0,-1.66,1,0
0.754883,0,0,-1.66,0,0,0,-1.66,1,0
0.76001,0,0,-1.66,0,0,0,-1.66,1,0
0.764892,0,0,-1.66,0,0,0,-1.66,1,0
0.770019,0,0,-1.66,0,0,0,-1.66,1,0
0.774902,0,0,-1.66,0,0,0,-1.66,1,0
0.780029,0,0,-1.67,0,0,0,-1.66,1,0.01
0.784912,0,0,-1.66,0,0,0,-1.66,1,0
0.790039,0,0,-1.66,0,0,0,-1.66,1,0
