time,spd_kp_0.203_ki_0.004_pwma,spd_kp_0.27_ki_0.0043_tar40_pwma,spd_kp_0.291_ki_0.00290_pwma,spd_kp_0.203_ki_0.004_pwmb,spd_kp_0.27_ki_0.0043_tar40_pwmb,spd_kp_0.291_ki_0.00290_pwmb,spd_kp_0.203_ki_0.004_pitch,spd_kp_0.27_ki_0.0043_tar40_pitch,spd_kp_0.291_ki_0.00290_pitch,spd_kp_0.203_ki_0.004_motor_a_speed,spd_kp_0.27_ki_0.0043_tar40_motor_a_speed,spd_kp_0.291_ki_0.00290_motor_a_speed,spd_kp_0.203_ki_0.004_motor_b_speed,spd_kp_0.27_ki_0.0043_tar40_motor_b_speed,spd_kp_0.291_ki_0.00290_motor_b_speed,spd_kp_0.203_ki_0.004_target_angle,spd_kp_0.27_ki_0.0043_tar40_target_angle,spd_kp_0.291_ki_0.00290_target_angle,spd_kp_0.203_ki_0.004_angle_error,spd_kp_0.27_ki_0.0043_tar40_angle_error,spd_kp_0.291_ki_0.00290_angle_error
1.47500141826923,800,800,800,800,800,800,-49.0799379161877,-50.0984542746657,-47.9963335799672,50,52,50,60.0018308614463,60,60,4.56976198801198,6.86,6.81,53.6496999041996,56.9584542746657,54.8063335799672
1.48000142307692,800,800,800,800,800,800,-49.289934729784,-50.1097979882195,-48.2547213173135,50,52,51.9594098209485,60,61.9594098209485,60,4.57,6.9285793437332,6.85898524552371,53.859934729784,57.0383773319527,55.1137065628372
1.48500142788462,800,800,800,800,800,800,-49.6200104119506,-50.110001,-48.4165910992085,50,52,52,60,62,60,4.43,6.93,6.86,54.0500104119506,57.040001,55.2765910992085
1.49000143269231,800,800,800,800,800,800,-49.6599714893357,-50.227325081847,-48.4102228671213,50,50.0445823407364,52,60,60.0445823407364,60,4.43,7.2526439137785,7.1826439137785,54.0899714893357,57.4799689956255,55.5928667808998
1.4950014375,800,800,800,800,800,800,-49.6400052528136,-50.3276730323426,-48.4979039710289,50,50,52,60,60,60,4.489981242497,7.26,7.19,54.1299864953106,57.5876730323426,55.6879039710289
1.50000144230769,800,800,800,800,800,800,-49.8400806882541,-50.4099913550872,-48.6700152909783,50.0005763467304,52,52,60.0005763467304,60,60,4.49001729040191,6.8,7.24,54.330097978656,57.2099913550872,55.9100152909783
1.50500144711539,800,800,800,800,800,800,-50.1198002379342,-50.3800222953018,-48.7299574065569,51.998580265888,52,52,61.998580265888,60,60,4.54995740797664,6.8,7.24,54.6697576459108,57.1800222953018,55.9699574065569
1.51000145192308,800,800,800,800,800,800,-50.0800063869187,-50.380001,-48.7100331598575,52,50.0034158149546,52,62,60,60,4.55,7.12943639053249,7.27993168370091,54.6300063869187,57.5094373905325,55.9899648435584
1.51500145673077,800,800,800,800,800,800,-49.9301661341601,-50.5395680483362,-48.8595951024033,52,50,52,60.0022150925998,60,60,5.01947945323905,7.13,7.28,54.9496455873991,57.6695680483362,56.1395951024033
1.52000146153846,800,800,800,800,800,800,-50.0099573612475,-50.5698888840544,-49.059260202336,52,51.9925920233618,52,60,61.9925920233618,58.0074079766396,5.02,6.93074079766382,7.32981480058401,55.0299573612475,57.5006296817182,56.3890750029201
1.52500146634615,800,800,800,800,800,800,-50.1699961368516,-50.5500930452768,-49.1694807909447,52,52,52,62,62,58,4.88,6.93,7.33,55.0499961368516,57.4800930452768,56.4994807909446
1.53000147115385,800,800,800,800,800,800,-50.1500200936679,-50.6593729866922,-49.1103429870495,52,52,52,62,60.0114001383231,59.9885998616769,4.88,7.53652295781147,7.09136801659877,55.0300200936679,58.1958959445036,56.2017110036482
