I0,I1,I2,I3,I4,I5,I6,I7,I8
1025.095947,3.000000,3.000000,4.600000,0.000000,0.000000,0.000000,4.680000,1.000000
1025.100952,7.000000,7.000000,4.590000,0.000000,0.000000,0.000000,4.680000,1.000000
1025.105957,13.000000,13.000000,4.560000,0.000000,0.000000,0.000000,4.680000,1.000000
1025.110962,12.000000,12.000000,4.560000,0.000000,0.000000,0.000000,4.680000,1.000000
1025.115967,10.000000,10.000000,4.570000,0.000000,0.000000,0.000000,4.680000,1.000000
1025.120972,12.000000,12.000000,4.570000,0.000000,0.000000,0.000000,4.680000,1.000000
1025.125977,17.000000,17.000000,4.530000,0.000000,0.000000,0.000000,4.680000,1.000000
1025.130981,19.000000,19.000000,4.520000,0.000000,0.000000,0.000000,4.680000,1.000000
1025.135986,17.000000,17.000000,4.520000,0.000000,2.000000,0.000000,4.680000,1.000000
1025.140991,17.000000,17.000000,4.540000,0.000000,2.000000,0.000000,4.680000,1.000000
1025.145996,43.000000,43.000000,4.470000,0.000000,0.000000,0.000000,4.960000,1.000000
1025.151001,44.000000,44.000000,4.470000,0.000000,0.000000,0.000000,4.960000,1.000000
1025.156006,25.000000,25.000000,4.450000,0.000000,0.000000,0.000000,4.680000,1.000000
1025.161011,25.000000,25.000000,4.470000,0.000000,0.000000,0.000000,4.680000,1.000000
1025.166016,35.000000,35.000000,4.360000,0.000000,2.000000,0.000000,4.680000,1.000000
1025.171021,31.000000,31.000000,4.380000,0.000000,2.000000,0.000000,4.680000,1.000000
1025.176025,54.000000,54.000000,4.340000,0.000000,2.000000,0.000000,4.960000,1.000000
1025.181030,56.000000,56.000000,4.360000,0.000000,2.000000,0.000000,4.960000,1.000000
1025.186035,64.000000,64.000000,4.260000,2.000000,2.000000,0.000000,4.960000,1.000000
1025.191040,58.000000,58.000000,4.290000,2.000000,2.000000,0.000000,4.960000,1.000000
1025.196045,79.000000,79.000000,4.260000,2.000000,2.000000,0.000000,5.240000,1.000000
1025.201050,81.000000,81.000000,4.260000,2.000000,2.000000,0.000000,5.240000,1.000000
1025.206055,91.000000,91.000000,4.130000,2.000000,2.000000,0.000000,5.240000,1.000000
1025.211060,84.000000,84.000000,4.140000,2.000000,2.000000,0.000000,5.240000,1.000000
1025.215942,81.000000,81.000000,4.100000,2.000000,2.000000,0.000000,5.240000,1.000000
1025.220947,66.000000,66.000000,4.180000,2.000000,2.000000,0.000000,5.240000,1.000000
1025.225952,68.000000,68.000000,4.060000,2.000000,2.000000,0.000000,5.240000,1.000000
1025.230957,53.000000,53.000000,4.110000,2.000000,2.000000,0.000000,5.240000,1.000000
1025.235962,39.000000,39.000000,4.150000,4.000000,4.000000,0.000000,5.250000,1.000000
1025.240967,13.000000,13.000000,4.350000,4.000000,4.000000,0.000000,5.250000,1.000000
1025.245972,55.000000,55.000000,4.330000,2.000000,2.000000,0.000000,5.810000,1.000000
1025.250977,57.000000,57.000000,4.360000,2.000000,2.000000,0.000000,5.810000,1.000000
1025.255981,18.000000,18.000000,4.390000,4.000000,2.000000,0.000000,5.250000,1.000000
1025.260986,1.000000,1.000000,4.550000,4.000000,2.000000,0.000000,5.250000,1.000000
1025.265991,23.000000,23.000000,4.540000,2.000000,2.000000,0.000000,5.530000,1.000000
1025.270996,21.000000,21.000000,4.590000,2.000000,2.000000,0.000000,5.530000,1.000000
1025.276001,-2.000000,-2.000000,4.620000,2.000000,2.000000,0.000000,5.260000,1.000000
1025.281006,-26.000000,-26.000000,4.810000,2.000000,2.000000,0.000000,5.260000,1.000000
1025.286011,-31.000000,-31.000000,4.900000,2.000000,4.000000,0.000000,5.260000,1.000000
1025.291016,-28.000000,-28.000000,4.950000,2.000000,4.000000,0.000000,5.260000,1.000000
1025.296021,-1.000000,-1.000000,4.940000,2.000000,2.000000,0.000000,5.540000,1.000000
1025.301025,-11.000000,-11.000000,5.040000,2.000000,2.000000,0.000000,5.540000,1.000000
1025.306030,-39.000000,-39.000000,5.200000,2.000000,2.000000,0.000000,5.270000,1.000000
1025.311035,-33.000000,-33.000000,5.280000,2.000000,2.000000,0.000000,5.270000,1.000000
1025.316040,-19.000000,-19.000000,5.300000,2.000000,0.000000,0.000000,5.270000,1.000000
1025.321045,-2.000000,-2.000000,5.220000,2.000000,0.000000,0.000000,5.270000,1.000000
1025.326050,-22.000000,-22.000000,5.260000,0.000000,0.000000,0.000000,5.000000,1.000000
1025.331055,-23.000000,-23.000000,5.260000,0.000000,0.000000,0.000000,5.000000,1.000000
1025.336060,-44.000000,-44.000000,5.300000,0.000000,-2.000000,0.000000,4.720000,1.000000
1025.340942,-40.000000,-40.000000,5.260000,0.000000,-2.000000,0.000000,4.720000,1.000000
1025.345947,-61.000000,-61.000000,5.280000,0.000000,0.000000,0.000000,4.440000,1.000000
1025.350952,-60.000000,-60.000000,5.230000,0.000000,0.000000,0.000000,4.440000,1.000000
1025.355957,-46.000000,-46.000000,5.270000,0.000000,-2.000000,0.000000,4.720000,1.000000
1025.360962,-49.000000,-49.000000,5.270000,0.000000,-2.000000,0.000000,4.720000,1.000000
1025.365967,-77.000000,-77.000000,5.400000,0.000000,0.000000,0.000000,4.440000,1.000000
1025.370972,-65.000000,-65.000000,5.320000,0.000000,0.000000,0.000000,4.440000,1.000000
1025.375977,-51.000000,-51.000000,5.340000,-2.000000,-2.000000,0.000000,4.720000,1.000000
1025.380981,-57.000000,-57.000000,5.320000,-2.000000,-2.000000,0.000000,4.720000,1.000000
1025.385986,-113.000000,-113.000000,5.530000,0.000000,0.000000,0.000000,4.160000,1.000000
1025.390991,-103.000000,-103.000000,5.600000,0.000000,0.000000,0.000000,4.160000,1.000000
1025.395996,-39.000000,-39.000000,5.560000,-2.000000,-2.000000,0.000000,4.710000,1.000000
1025.401001,-5.000000,-5.000000,5.360000,-2.000000,-2.000000,0.000000,4.710000,1.000000
1025.406006,-50.000000,-50.000000,5.470000,0.000000,0.000000,0.000000,4.160000,1.000000
1025.411011,-45.000000,-45.000000,5.420000,0.000000,0.000000,0.000000,4.160000,1.000000
1025.416016,-9.000000,-9.000000,5.470000,-2.000000,-4.000000,0.000000,4.710000,1.000000
