I0,I1,I2,I3,I4,I5,I6,I7,I8
2582.591064,6.000000,6.000000,0.190000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.595947,9.000000,9.000000,0.170000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.601074,12.000000,12.000000,0.190000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.605957,8.000000,8.000000,0.200000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.611084,6.000000,6.000000,0.190000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.615967,10.000000,10.000000,0.170000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.621094,11.000000,11.000000,0.190000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.625977,8.000000,8.000000,0.190000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.631104,6.000000,6.000000,0.190000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.635986,10.000000,10.000000,0.180000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.641113,12.000000,12.000000,0.190000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.645996,8.000000,8.000000,0.200000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.650879,6.000000,6.000000,0.190000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.656006,10.000000,10.000000,0.180000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.660889,12.000000,12.000000,0.190000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.666016,7.000000,7.000000,0.200000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.670898,6.000000,6.000000,0.190000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.676025,10.000000,10.000000,0.170000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.680908,13.000000,13.000000,0.190000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.686035,8.000000,8.000000,0.200000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.690918,6.000000,6.000000,0.190000,0.000000,0.000000,0.000000,0.320000,1.000000
2582.696045,10.000000,10.000000,0.170000,0.000000,0.000000,0.000000,0.320000,1.000000
