I0,I1,I2,I3,I4,I5,I6,I7,I8
2219.337891,19.000000,19.000000,2.220000,-2.000000,-2.000000,0.000000,1.020000,1.000000
2219.343018,-14.000000,-14.000000,2.120000,-2.000000,-2.000000,0.000000,1.010000,1.000000
2219.347900,-7.000000,-7.000000,2.070000,-2.000000,-2.000000,0.000000,1.010000,1.000000
2219.353027,-2.000000,-2.000000,1.980000,-2.000000,-2.000000,0.000000,1.010000,1.000000
2219.357910,5.000000,5.000000,1.880000,-2.000000,-2.000000,0.000000,1.010000,1.000000
2219.363037,8.000000,8.000000,1.820000,-2.000000,-2.000000,0.000000,1.010000,1.000000
2219.367920,5.000000,5.000000,1.760000,-2.000000,-2.000000,0.000000,1.010000,1.000000
2219.373047,0.000000,0.000000,1.700000,-2.000000,-2.000000,0.000000,1.010000,1.000000
2219.377930,-3.000000,-3.000000,1.660000,-2.000000,-2.000000,0.000000,1.010000,1.000000
2219.383057,-7.000000,-7.000000,1.620000,0.000000,0.000000,0.000000,1.000000,1.000000
2219.387939,-12.000000,-12.000000,1.600000,0.000000,0.000000,0.000000,1.000000,1.000000
2219.393066,-19.000000,-19.000000,1.580000,0.000000,0.000000,0.000000,1.930000,1.000000
2219.397949,-24.000000,-24.000000,1.610000,0.000000,0.000000,0.000000,1.930000,1.000000
2219.403076,35.000000,35.000000,1.590000,0.000000,0.000000,0.000000,1.930000,1.000000
2219.407959,35.000000,35.000000,1.570000,0.000000,0.000000,0.000000,1.930000,1.000000
2219.413086,36.000000,36.000000,1.570000,0.000000,0.000000,0.000000,1.930000,1.000000
2219.417969,34.000000,34.000000,1.470000,0.000000,0.000000,0.000000,1.930000,1.000000
2219.423096,40.000000,40.000000,1.530000,0.000000,0.000000,0.000000,1.930000,1.000000
2219.427979,30.000000,30.000000,1.550000,0.000000,0.000000,0.000000,1.930000,1.000000
2219.433105,28.000000,28.000000,1.490000,0.000000,0.000000,0.000000,1.930000,1.000000
2219.437988,37.000000,37.000000,1.430000,0.000000,0.000000,0.000000,1.930000,1.000000
2219.443115,44.000000,44.000000,1.500000,2.000000,2.000000,0.000000,1.930000,1.000000
2219.447998,31.000000,31.000000,1.500000,2.000000,2.000000,0.000000,1.930000,1.000000
2219.452881,32.000000,32.000000,1.470000,2.000000,0.000000,0.000000,2.860000,1.000000
2219.458008,40.000000,40.000000,1.400000,2.000000,0.000000,0.000000,2.860000,1.000000
2219.462891,112.000000,112.000000,1.460000,2.000000,2.000000,0.000000,2.400000,1.000000
2219.468018,101.000000,101.000000,1.480000,2.000000,2.000000,0.000000,2.400000,1.000000
2219.472900,67.000000,67.000000,1.420000,2.000000,2.000000,0.000000,2.860000,1.000000
2219.478027,77.000000,77.000000,1.230000,2.000000,2.000000,0.000000,2.860000,1.000000
2219.482910,120.000000,120.000000,1.370000,2.000000,4.000000,0.000000,2.870000,1.000000
2219.488037,83.000000,83.000000,1.430000,2.000000,4.000000,0.000000,2.870000,1.000000
2219.492920,49.000000,49.000000,1.450000,2.000000,2.000000,0.000000,3.330000,1.000000
2219.498047,35.000000,35.000000,1.430000,2.000000,2.000000,0.000000,3.330000,1.000000
2219.502930,63.000000,63.000000,1.560000,2.000000,2.000000,0.000000,2.870000,1.000000
2219.508057,38.000000,38.000000,1.660000,2.000000,2.000000,0.000000,2.870000,1.000000
