I0,I1,I2,I3,I4,I5,I6,I7,I8
1822.400024,-143.000000,-143.000000,2.940000,-2.000000,-2.000000,0.000000,0.980000,1.000000
1822.405029,-166.000000,-166.000000,2.870000,-4.000000,-2.000000,0.000000,0.980000,1.000000
1822.410034,-151.000000,-151.000000,2.880000,-4.000000,-2.000000,0.000000,0.980000,1.000000
1822.415039,-131.000000,-131.000000,2.870000,-2.000000,-2.000000,0.000000,0.600000,1.000000
1822.420044,-142.000000,-142.000000,3.000000,-2.000000,-2.000000,0.000000,0.600000,1.000000
1822.425049,-133.000000,-133.000000,2.890000,-4.000000,-6.000000,0.000000,0.970000,1.000000
1822.430054,-69.000000,-69.000000,2.820000,-4.000000,-6.000000,0.000000,0.970000,1.000000
1822.435059,-27.000000,-27.000000,2.620000,-6.000000,-4.000000,0.000000,-0.150000,1.000000
1822.439941,-69.000000,-69.000000,2.550000,-6.000000,-4.000000,0.000000,-0.150000,1.000000
1822.444946,-59.000000,-59.000000,2.330000,-6.000000,-6.000000,0.000000,-0.160000,1.000000
1822.449951,-39.000000,-39.000000,2.100000,-6.000000,-6.000000,0.000000,-0.160000,1.000000
1822.454956,-26.000000,-26.000000,1.950000,-6.000000,-6.000000,0.000000,-0.540000,1.000000
1822.459961,-51.000000,-51.000000,1.930000,-6.000000,-6.000000,0.000000,-0.540000,1.000000
1822.464966,-63.000000,-63.000000,1.810000,-4.000000,-4.000000,0.000000,-0.550000,1.000000
1822.469971,-57.000000,-57.000000,1.610000,-4.000000,-4.000000,0.000000,-0.550000,1.000000
1822.474976,-39.000000,-39.000000,1.500000,-4.000000,-4.000000,0.000000,0.190000,1.000000
1822.479980,16.000000,16.000000,1.500000,-4.000000,-4.000000,0.000000,0.190000,1.000000
1822.484985,7.000000,7.000000,1.320000,-4.000000,-4.000000,0.000000,0.190000,1.000000
1822.489990,16.000000,16.000000,1.250000,-4.000000,-4.000000,0.000000,0.190000,1.000000
1822.494995,17.000000,17.000000,1.200000,-2.000000,-4.000000,0.000000,0.190000,1.000000
1822.500000,15.000000,15.000000,1.000000,-2.000000,-4.000000,0.000000,0.190000,1.000000
1822.505005,29.000000,29.000000,0.910000,-2.000000,-2.000000,0.000000,0.550000,1.000000
1822.510010,54.000000,54.000000,0.870000,-2.000000,-2.000000,0.000000,0.550000,1.000000
1822.515015,44.000000,44.000000,0.760000,-2.000000,0.000000,0.000000,0.920000,1.000000
1822.520020,67.000000,67.000000,0.560000,-2.000000,0.000000,0.000000,0.920000,1.000000
1822.525024,70.000000,70.000000,0.610000,0.000000,0.000000,0.000000,1.300000,1.000000
1822.530029,71.000000,71.000000,0.630000,0.000000,0.000000,0.000000,1.300000,1.000000
1822.535034,53.000000,53.000000,0.660000,0.000000,0.000000,0.000000,1.670000,1.000000
1822.540039,72.000000,72.000000,0.590000,0.000000,0.000000,0.000000,1.670000,1.000000
1822.545044,77.000000,77.000000,0.690000,2.000000,0.000000,0.000000,1.670000,1.000000
1822.550049,66.000000,66.000000,0.690000,2.000000,0.000000,0.000000,1.670000,1.000000
1822.555054,71.000000,71.000000,0.660000,2.000000,2.000000,0.000000,2.040000,1.000000
1822.560059,109.000000,109.000000,0.560000,2.000000,2.000000,0.000000,2.040000,1.000000
1822.564941,118.000000,118.000000,0.650000,2.000000,2.000000,0.000000,2.420000,1.000000
1822.569946,132.000000,132.000000,0.700000,2.000000,2.000000,0.000000,2.420000,1.000000
1822.574951,126.000000,126.000000,0.680000,2.000000,2.000000,0.000000,2.420000,1.000000
1822.579956,126.000000,126.000000,0.380000,2.000000,2.000000,0.000000,2.420000,1.000000
1822.584961,145.000000,145.000000,0.380000,4.000000,2.000000,0.000000,2.420000,1.000000
1822.589966,117.000000,117.000000,0.570000,4.000000,2.000000,0.000000,2.420000,1.000000
1822.594971,50.000000,50.000000,0.770000,4.000000,4.000000,0.000000,2.800000,1.000000
1822.599976,34.000000,34.000000,0.750000,4.000000,4.000000,0.000000,2.800000,1.000000
1822.604980,36.000000,36.000000,0.980000,6.000000,6.000000,0.000000,3.180000,1.000000
1822.609985,43.000000,43.000000,1.160000,6.000000,6.000000,0.000000,3.180000,1.000000
1822.614990,30.000000,30.000000,1.340000,4.000000,4.000000,0.000000,3.930000,1.000000
1822.619995,67.000000,67.000000,1.370000,4.000000,4.000000,0.000000,3.930000,1.000000
1822.625000,73.000000,73.000000,1.550000,4.000000,6.000000,0.000000,3.190000,1.000000
1822.630005,6.000000,6.000000,1.770000,4.000000,6.000000,0.000000,3.190000,1.000000
1822.635010,-11.000000,-11.000000,1.860000,4.000000,4.000000,0.000000,3.570000,1.000000
1822.640015,19.000000,19.000000,1.960000,4.000000,4.000000,0.000000,3.570000,1.000000
1822.645020,22.000000,22.000000,2.110000,2.000000,2.000000,0.000000,3.200000,1.000000
1822.650024,-6.000000,-6.000000,2.240000,2.000000,2.000000,0.000000,3.200000,1.000000
1822.655029,-1.000000,-1.000000,2.240000,4.000000,2.000000,0.000000,2.460000,1.000000
1822.660034,-35.000000,-35.000000,2.260000,4.000000,2.000000,0.000000,2.460000,1.000000
1822.665039,-28.000000,-28.000000,2.360000,2.000000,2.000000,0.000000,2.830000,1.000000
1822.670044,-8.000000,-8.000000,2.450000,2.000000,2.000000,0.000000,2.830000,1.000000
1822.675049,-7.000000,-7.000000,2.490000,0.000000,2.000000,0.000000,2.460000,1.000000
1822.680054,-22.000000,-22.000000,2.460000,0.000000,2.000000,0.000000,2.460000,1.000000
1822.685059,-6.000000,-6.000000,2.450000,0.000000,2.000000,0.000000,2.090000,1.000000
1822.689941,-25.000000,-25.000000,2.470000,0.000000,2.000000,0.000000,2.090000,1.000000
1822.694946,-26.000000,-26.000000,2.480000,0.000000,0.000000,0.000000,2.090000,1.000000
1822.699951,-21.000000,-21.000000,2.490000,0.000000,0.000000,0.000000,2.090000,1.000000
1822.704956,-16.000000,-16.000000,2.430000,0.000000,0.000000,0.000000,1.720000,1.000000
1822.709961,-32.000000,-32.000000,2.360000,0.000000,0.000000,0.000000,1.720000,1.000000
1822.714966,-25.000000,-25.000000,2.340000,0.000000,0.000000,0.000000,1.720000,1.000000
1822.719971,-27.000000,-27.000000,2.370000,0.000000,0.000000,0.000000,1.720000,1.000000
1822.724976,-34.000000,-34.000000,2.320000,0.000000,-2.000000,0.000000,1.720000,1.000000
1822.729980,-32.000000,-32.000000,2.290000,0.000000,-2.000000,0.000000,1.720000,1.000000
1822.734985,-33.000000,-33.000000,2.310000,0.000000,0.000000,0.000000,1.350000,1.000000
1822.739990,-64.000000,-64.000000,2.350000,0.000000,0.000000,0.000000,1.350000,1.000000
1822.744995,-69.000000,-69.000000,2.310000,0.000000,-2.000000,0.000000,1.720000,1.000000
1822.750000,-38.000000,-38.000000,2.290000,0.000000,-2.000000,0.000000,1.720000,1.000000
1822.755005,-38.000000,-38.000000,2.300000,0.000000,0.000000,0.000000,1.340000,1.000000
1822.760010,-69.000000,-69.000000,2.400000,0.000000,0.000000,0.000000,1.340000,1.000000
1822.765015,-79.000000,-79.000000,2.360000,0.000000,-2.000000,0.000000,1.720000,1.000000
1822.770020,-45.000000,-45.000000,2.330000,0.000000,-2.000000,0.000000,1.720000,1.000000
1822.775024,-37.000000,-37.000000,2.290000,-2.000000,-2.000000,0.000000,1.340000,1.000000
1822.780029,-58.000000,-58.000000,2.370000,-2.000000,-2.000000,0.000000,1.340000,1.000000
1822.785034,-64.000000,-64.000000,2.340000,-2.000000,-2.000000,0.000000,0.970000,1.000000
1822.790039,-82.000000,-82.000000,2.290000,-2.000000,-2.000000,0.000000,0.970000,1.000000
1822.795044,-73.000000,-73.000000,2.270000,-2.000000,-2.000000,0.000000,0.970000,1.000000
1822.800049,-71.000000,-71.000000,2.440000,-2.000000,-2.000000,0.000000,0.970000,1.000000
1822.805054,-86.000000,-86.000000,2.370000,-4.000000,-4.000000,0.000000,0.960000,1.000000
1822.810059,-70.000000,-70.000000,2.300000,-4.000000,-4.000000,0.000000,0.960000,1.000000
1822.814941,-48.000000,-48.000000,2.260000,-2.000000,-2.000000,0.000000,0.210000,1.000000
1822.819946,-85.000000,-85.000000,2.290000,-2.000000,-2.000000,0.000000,0.210000,1.000000
1822.824951,-82.000000,-82.000000,2.170000,-4.000000,-4.000000,0.000000,0.960000,1.000000
1822.829956,-14.000000,-14.000000,2.090000,-4.000000,-4.000000,0.000000,0.960000,1.000000
1822.834961,-4.000000,-4.000000,1.980000,-2.000000,-2.000000,0.000000,0.210000,1.000000
1822.839966,-45.000000,-45.000000,1.870000,-2.000000,-2.000000,0.000000,0.210000,1.000000
1822.844971,-37.000000,-37.000000,1.770000,-4.000000,-2.000000,0.000000,0.950000,1.000000
1822.849976,18.000000,18.000000,1.680000,-4.000000,-2.000000,0.000000,0.950000,1.000000
1822.854980,17.000000,17.000000,1.580000,-2.000000,-2.000000,0.000000,0.570000,1.000000
1822.859985,-10.000000,-10.000000,1.460000,-2.000000,-2.000000,0.000000,0.570000,1.000000
1822.864990,-9.000000,-9.000000,1.420000,0.000000,-2.000000,0.000000,0.940000,1.000000
1822.869995,9.000000,9.000000,1.380000,0.000000,-2.000000,0.000000,0.940000,1.000000
1822.875000,-1.000000,-1.000000,1.330000,0.000000,-2.000000,0.000000,1.310000,1.000000
1822.880005,17.000000,17.000000,1.320000,0.000000,-2.000000,0.000000,1.310000,1.000000
1822.885010,8.000000,8.000000,1.340000,0.000000,0.000000,0.000000,1.310000,1.000000
1822.890015,-3.000000,-3.000000,1.360000,0.000000,0.000000,0.000000,1.310000,1.000000
1822.895020,-9.000000,-9.000000,1.380000,0.000000,0.000000,0.000000,1.690000,1.000000
1822.900024,15.000000,15.000000,1.410000,0.000000,0.000000,0.000000,1.690000,1.000000
1822.905029,15.000000,15.000000,1.410000,0.000000,0.000000,0.000000,1.690000,1.000000
