I0,I1,I2,I3,I4,I5,I6,I7,I8
2337.873047,0.000000,0.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.877930,0.000000,0.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.883057,1.000000,1.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.887939,0.000000,0.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.893066,0.000000,0.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.897949,0.000000,0.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.903076,0.000000,0.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.907959,1.000000,1.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.913086,0.000000,0.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.917969,0.000000,0.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.923096,1.000000,1.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.927979,1.000000,1.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.933105,1.000000,1.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.937988,0.000000,0.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.943115,1.000000,1.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.947998,1.000000,1.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.952881,1.000000,1.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.958008,1.000000,1.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.962891,1.000000,1.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.968018,1.000000,1.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
2337.972900,1.000000,1.000000,-1.670000,0.000000,0.000000,0.000000,-1.660000,1.000000
