I0,I1,I2,I3,I4,I5,I6,I7,I8
590.463013,32.000000,32.000000,3.330000,0.000000,0.000000,0.000000,3.660000,1.000000
590.468018,9.000000,9.000000,3.390000,0.000000,0.000000,0.000000,3.660000,1.000000
590.473022,3.000000,3.000000,3.360000,0.000000,0.000000,0.000000,3.390000,1.000000
590.478027,-14.000000,-14.000000,3.420000,0.000000,0.000000,0.000000,3.390000,1.000000
590.482971,-20.000000,-20.000000,3.490000,0.000000,0.000000,0.000000,3.390000,1.000000
590.487976,-25.000000,-25.000000,3.500000,0.000000,0.000000,0.000000,3.390000,1.000000
590.492981,-20.000000,-20.000000,3.520000,0.000000,2.000000,0.000000,3.390000,1.000000
590.497986,-13.000000,-13.000000,3.450000,0.000000,2.000000,0.000000,3.390000,1.000000
590.502991,-3.000000,-3.000000,3.420000,0.000000,0.000000,0.000000,3.660000,1.000000
590.507996,19.000000,19.000000,3.440000,0.000000,0.000000,0.000000,3.660000,1.000000
590.513000,14.000000,14.000000,3.450000,-2.000000,-2.000000,0.000000,3.400000,1.000000
590.518005,-8.000000,-8.000000,3.420000,-2.000000,-2.000000,0.000000,3.400000,1.000000
590.523010,-5.000000,-5.000000,3.420000,0.000000,0.000000,0.000000,2.860000,1.000000
590.528015,-46.000000,-46.000000,3.420000,0.000000,0.000000,0.000000,2.860000,1.000000
590.533020,-47.000000,-47.000000,3.420000,0.000000,0.000000,0.000000,3.390000,1.000000
590.538025,-10.000000,-10.000000,3.430000,0.000000,0.000000,0.000000,3.390000,1.000000
590.543030,-12.000000,-12.000000,3.450000,0.000000,-2.000000,0.000000,3.390000,1.000000
590.547974,-15.000000,-15.000000,3.440000,0.000000,-2.000000,0.000000,3.390000,1.000000
590.552979,-13.000000,-13.000000,3.450000,0.000000,0.000000,0.000000,3.120000,1.000000
590.557983,-36.000000,-36.000000,3.480000,0.000000,0.000000,0.000000,3.120000,1.000000
590.562988,-40.000000,-40.000000,3.510000,0.000000,0.000000,0.000000,3.380000,1.000000
590.567993,-24.000000,-24.000000,3.470000,0.000000,0.000000,0.000000,3.380000,1.000000
590.572998,-19.000000,-19.000000,3.520000,-2.000000,-2.000000,0.000000,3.380000,1.000000
590.578003,-23.000000,-23.000000,3.520000,-2.000000,-2.000000,0.000000,3.380000,1.000000
590.583008,-27.000000,-27.000000,3.570000,0.000000,-2.000000,0.000000,2.840000,1.000000
590.588013,-73.000000,-73.000000,3.570000,0.000000,-2.000000,0.000000,2.840000,1.000000
590.593018,-71.000000,-71.000000,3.570000,0.000000,0.000000,0.000000,3.110000,1.000000
590.598022,-49.000000,-49.000000,3.580000,0.000000,0.000000,0.000000,3.110000,1.000000
590.603027,-54.000000,-54.000000,3.650000,-2.000000,0.000000,0.000000,3.370000,1.000000
590.607971,-42.000000,-42.000000,3.710000,-2.000000,0.000000,0.000000,3.370000,1.000000
590.612976,-45.000000,-45.000000,3.780000,-2.000000,-2.000000,0.000000,3.100000,1.000000
590.617981,-61.000000,-61.000000,3.700000,-2.000000,-2.000000,0.000000,3.100000,1.000000
590.622986,-49.000000,-49.000000,3.710000,-2.000000,-2.000000,0.000000,2.830000,1.000000
590.627991,-68.000000,-68.000000,3.770000,-2.000000,-2.000000,0.000000,2.830000,1.000000
590.632996,-75.000000,-75.000000,3.820000,-2.000000,-2.000000,0.000000,2.820000,1.000000
590.638000,-71.000000,-71.000000,3.680000,-2.000000,-2.000000,0.000000,2.820000,1.000000
590.643005,-45.000000,-45.000000,3.630000,-2.000000,-2.000000,0.000000,2.810000,1.000000
590.648010,-35.000000,-35.000000,3.560000,-2.000000,-2.000000,0.000000,2.810000,1.000000
590.653015,-32.000000,-32.000000,3.580000,-2.000000,-4.000000,0.000000,2.800000,1.000000
590.658020,-33.000000,-33.000000,3.490000,-2.000000,-4.000000,0.000000,2.800000,1.000000
590.663025,-23.000000,-23.000000,3.460000,-2.000000,-2.000000,0.000000,2.520000,1.000000
590.668030,-38.000000,-38.000000,3.360000,-2.000000,-2.000000,0.000000,2.520000,1.000000
590.672974,-29.000000,-29.000000,3.300000,-2.000000,-4.000000,0.000000,2.780000,1.000000
590.677979,-2.000000,-2.000000,3.200000,-2.000000,-4.000000,0.000000,2.780000,1.000000
590.682983,8.000000,8.000000,3.110000,-2.000000,-2.000000,0.000000,2.500000,1.000000
590.687988,-8.000000,-8.000000,3.040000,-2.000000,-2.000000,0.000000,2.500000,1.000000
590.692993,-8.000000,-8.000000,2.990000,-2.000000,-2.000000,0.000000,2.760000,1.000000
590.697998,7.000000,7.000000,2.990000,-2.000000,-2.000000,0.000000,2.760000,1.000000
590.703003,0.000000,0.000000,2.970000,0.000000,-2.000000,0.000000,2.750000,1.000000
590.708008,-3.000000,-3.000000,2.940000,0.000000,-2.000000,0.000000,2.750000,1.000000
590.713013,-2.000000,-2.000000,2.910000,-2.000000,0.000000,0.000000,3.010000,1.000000
590.718018,16.000000,16.000000,2.930000,-2.000000,0.000000,0.000000,3.010000,1.000000
590.723022,9.000000,9.000000,2.950000,0.000000,0.000000,0.000000,3.010000,1.000000
590.728027,3.000000,3.000000,3.000000,0.000000,0.000000,0.000000,3.010000,1.000000
590.732971,-4.000000,-4.000000,3.020000,0.000000,2.000000,0.000000,3.270000,1.000000
590.737976,14.000000,14.000000,3.050000,0.000000,2.000000,0.000000,3.270000,1.000000
590.742981,14.000000,14.000000,3.040000,0.000000,0.000000,0.000000,3.540000,1.000000
590.747986,38.000000,38.000000,3.060000,0.000000,0.000000,0.000000,3.540000,1.000000
590.752991,36.000000,36.000000,3.080000,0.000000,0.000000,0.000000,3.280000,1.000000
590.757996,15.000000,15.000000,3.100000,0.000000,0.000000,0.000000,3.280000,1.000000
590.763000,17.000000,17.000000,3.060000,0.000000,0.000000,0.000000,3.280000,1.000000
590.768005,22.000000,22.000000,3.080000,0.000000,0.000000,0.000000,3.280000,1.000000
590.773010,21.000000,21.000000,3.080000,0.000000,0.000000,0.000000,3.280000,1.000000
590.778015,21.000000,21.000000,3.080000,0.000000,0.000000,0.000000,3.280000,1.000000
590.783020,23.000000,23.000000,3.050000,0.000000,0.000000,0.000000,3.280000,1.000000
590.788025,28.000000,28.000000,3.070000,0.000000,0.000000,0.000000,3.280000,1.000000
590.793030,26.000000,26.000000,3.050000,0.000000,0.000000,0.000000,3.280000,1.000000
590.797974,28.000000,28.000000,3.050000,0.000000,0.000000,0.000000,3.280000,1.000000
590.802979,31.000000,31.000000,3.000000,0.000000,0.000000,0.000000,3.280000,1.000000
590.807983,37.000000,37.000000,3.030000,0.000000,0.000000,0.000000,3.280000,1.000000
590.812988,34.000000,34.000000,3.000000,2.000000,2.000000,0.000000,3.280000,1.000000
590.817993,35.000000,35.000000,2.990000,2.000000,2.000000,0.000000,3.280000,1.000000
590.822998,40.000000,40.000000,2.930000,0.000000,0.000000,0.000000,3.820000,1.000000
590.828003,88.000000,88.000000,2.920000,0.000000,0.000000,0.000000,3.820000,1.000000
590.833008,85.000000,85.000000,2.880000,2.000000,0.000000,0.000000,3.290000,1.000000
590.838013,46.000000,46.000000,2.900000,2.000000,0.000000,0.000000,3.290000,1.000000
590.843018,43.000000,43.000000,2.880000,0.000000,0.000000,0.000000,3.560000,1.000000
590.848022,65.000000,65.000000,2.850000,0.000000,0.000000,0.000000,3.560000,1.000000
590.853027,67.000000,67.000000,2.810000,0.000000,2.000000,0.000000,3.290000,1.000000
590.857971,47.000000,47.000000,2.820000,0.000000,2.000000,0.000000,3.290000,1.000000
590.862976,45.000000,45.000000,2.800000,2.000000,2.000000,0.000000,3.560000,1.000000
590.867981,63.000000,63.000000,2.810000,2.000000,2.000000,0.000000,3.560000,1.000000
590.872986,57.000000,57.000000,2.800000,2.000000,2.000000,0.000000,3.830000,1.000000
590.877991,69.000000,69.000000,2.910000,2.000000,2.000000,0.000000,3.830000,1.000000
590.882996,55.000000,55.000000,2.930000,2.000000,2.000000,0.000000,3.840000,1.000000
590.888000,56.000000,56.000000,2.830000,2.000000,2.000000,0.000000,3.840000,1.000000
590.893005,71.000000,71.000000,2.740000,4.000000,2.000000,0.000000,3.850000,1.000000
590.898010,70.000000,70.000000,2.950000,4.000000,2.000000,0.000000,3.850000,1.000000
590.903015,35.000000,35.000000,3.020000,2.000000,4.000000,0.000000,4.130000,1.000000
590.908020,43.000000,43.000000,3.150000,2.000000,4.000000,0.000000,4.130000,1.000000
590.913025,38.000000,38.000000,3.080000,2.000000,2.000000,0.000000,4.140000,1.000000
590.918030,51.000000,51.000000,3.160000,2.000000,2.000000,0.000000,4.140000,1.000000
590.922974,40.000000,40.000000,3.290000,2.000000,2.000000,0.000000,3.890000,1.000000
590.927979,0.000000,0.000000,3.430000,2.000000,2.000000,0.000000,3.890000,1.000000
590.932983,-13.000000,-13.000000,3.420000,4.000000,4.000000,0.000000,3.890000,1.000000
590.937988,-11.000000,-11.000000,3.510000,4.000000,4.000000,0.000000,3.890000,1.000000
590.942993,-19.000000,-19.000000,3.640000,2.000000,2.000000,0.000000,4.440000,1.000000
590.947998,6.000000,6.000000,3.740000,2.000000,2.000000,0.000000,4.440000,1.000000
590.953003,0.000000,0.000000,3.870000,2.000000,2.000000,0.000000,3.920000,1.000000
590.958008,-39.000000,-39.000000,3.900000,2.000000,2.000000,0.000000,3.920000,1.000000
590.963013,-29.000000,-29.000000,3.840000,0.000000,2.000000,0.000000,3.930000,1.000000
590.968018,-13.000000,-13.000000,3.880000,0.000000,2.000000,0.000000,3.930000,1.000000
590.973022,-11.000000,-11.000000,3.950000,0.000000,0.000000,0.000000,3.670000,1.000000
590.978027,-33.000000,-33.000000,3.880000,0.000000,0.000000,0.000000,3.670000,1.000000
590.982971,-18.000000,-18.000000,3.870000,0.000000,0.000000,0.000000,3.400000,1.000000
590.987976,-31.000000,-31.000000,3.810000,0.000000,0.000000,0.000000,3.400000,1.000000
590.992981,-26.000000,-26.000000,3.800000,-2.000000,0.000000,0.000000,3.400000,1.000000
590.997986,-26.000000,-26.000000,3.770000,-2.000000,0.000000,0.000000,3.400000,1.000000
591.002991,-28.000000,-28.000000,3.800000,0.000000,0.000000,0.000000,3.130000,1.000000
591.007996,-55.000000,-55.000000,3.770000,0.000000,0.000000,0.000000,3.130000,1.000000
591.013000,-53.000000,-53.000000,3.770000,0.000000,-2.000000,0.000000,3.400000,1.000000
591.018005,-33.000000,-33.000000,3.760000,0.000000,-2.000000,0.000000,3.400000,1.000000
591.023010,-35.000000,-35.000000,3.790000,0.000000,-2.000000,0.000000,3.130000,1.000000
591.028015,-61.000000,-61.000000,3.760000,0.000000,-2.000000,0.000000,3.130000,1.000000
591.033020,-59.000000,-59.000000,3.780000,0.000000,-2.000000,0.000000,3.120000,1.000000
591.038025,-61.000000,-61.000000,3.770000,0.000000,-2.000000,0.000000,3.120000,1.000000
591.043030,-64.000000,-64.000000,3.820000,0.000000,-2.000000,0.000000,3.120000,1.000000
591.047974,-70.000000,-70.000000,3.880000,0.000000,-2.000000,0.000000,3.120000,1.000000
591.052979,-73.000000,-73.000000,4.000000,-2.000000,-2.000000,0.000000,3.110000,1.000000
591.057983,-73.000000,-73.000000,3.880000,-2.000000,-2.000000,0.000000,3.110000,1.000000
591.062988,-48.000000,-48.000000,3.820000,0.000000,-2.000000,0.000000,2.840000,1.000000
591.067993,-52.000000,-52.000000,3.770000,0.000000,-2.000000,0.000000,2.840000,1.000000
591.072998,-46.000000,-46.000000,3.810000,-4.000000,-2.000000,0.000000,3.100000,1.000000
591.078003,-30.000000,-30.000000,3.710000,-4.000000,-2.000000,0.000000,3.100000,1.000000
591.083008,-21.000000,-21.000000,3.650000,-2.000000,-2.000000,0.000000,2.560000,1.000000
591.088013,-53.000000,-53.000000,3.580000,-2.000000,-2.000000,0.000000,2.560000,1.000000
591.093018,-49.000000,-49.000000,3.520000,-2.000000,-2.000000,0.000000,2.810000,1.000000
591.098022,-25.000000,-25.000000,3.430000,-2.000000,-2.000000,0.000000,2.810000,1.000000
591.103027,-18.000000,-18.000000,3.400000,0.000000,-2.000000,0.000000,2.810000,1.000000
591.107971,-19.000000,-19.000000,3.350000,0.000000,-2.000000,0.000000,2.810000,1.000000
591.112976,-21.000000,-21.000000,3.360000,-2.000000,-4.000000,0.000000,3.070000,1.000000
591.117981,-5.000000,-5.000000,3.290000,-2.000000,-4.000000,0.000000,3.070000,1.000000
591.122986,-1.000000,-1.000000,3.250000,-2.000000,0.000000,0.000000,2.520000,1.000000
591.127991,-41.000000,-41.000000,3.240000,-2.000000,0.000000,0.000000,2.520000,1.000000
591.132996,-46.000000,-46.000000,3.250000,0.000000,-2.000000,0.000000,3.050000,1.000000
591.138000,-13.000000,-13.000000,3.250000,0.000000,-2.000000,0.000000,3.050000,1.000000
591.143005,-16.000000,-16.000000,3.260000,0.000000,0.000000,0.000000,3.050000,1.000000
591.148010,-19.000000,-19.000000,3.260000,0.000000,0.000000,0.000000,3.050000,1.000000
591.153015,-20.000000,-20.000000,3.300000,-2.000000,0.000000,0.000000,3.310000,1.000000
591.158020,-5.000000,-5.000000,3.290000,-2.000000,0.000000,0.000000,3.310000,1.000000
591.163025,-5.000000,-5.000000,3.290000,0.000000,-2.000000,0.000000,3.040000,1.000000
591.168030,-25.000000,-25.000000,3.310000,0.000000,-2.000000,0.000000,3.040000,1.000000
591.172974,-30.000000,-30.000000,3.350000,0.000000,0.000000,0.000000,3.040000,1.000000
591.177979,-35.000000,-35.000000,3.360000,0.000000,0.000000,0.000000,3.040000,1.000000
591.182983,-37.000000,-37.000000,3.390000,0.000000,0.000000,0.000000,3.300000,1.000000
591.187988,-20.000000,-20.000000,3.440000,0.000000,0.000000,0.000000,3.300000,1.000000
591.192993,-23.000000,-23.000000,3.530000,0.000000,-2.000000,0.000000,3.300000,1.000000
591.197998,-23.000000,-23.000000,3.450000,0.000000,-2.000000,0.000000,3.300000,1.000000
591.203003,-7.000000,-7.000000,3.400000,-2.000000,0.000000,0.000000,3.030000,1.000000
591.208008,-21.000000,-21.000000,3.430000,-2.000000,0.000000,0.000000,3.030000,1.000000
591.213013,-27.000000,-27.000000,3.470000,0.000000,0.000000,0.000000,3.030000,1.000000
591.218018,-30.000000,-30.000000,3.410000,0.000000,0.000000,0.000000,3.030000,1.000000
591.223022,-18.000000,-18.000000,3.390000,0.000000,-2.000000,0.000000,3.290000,1.000000
591.228027,7.000000,7.000000,3.390000,0.000000,-2.000000,0.000000,3.290000,1.000000
591.232971,5.000000,5.000000,3.440000,-2.000000,-2.000000,0.000000,3.020000,1.000000
591.237976,-19.000000,-19.000000,3.370000,-2.000000,-2.000000,0.000000,3.020000,1.000000
591.242981,-8.000000,-8.000000,3.310000,0.000000,-2.000000,0.000000,2.750000,1.000000
591.247986,-20.000000,-20.000000,3.280000,0.000000,-2.000000,0.000000,2.750000,1.000000
591.252991,-21.000000,-21.000000,3.300000,0.000000,-2.000000,0.000000,3.010000,1.000000
591.257996,-5.000000,-5.000000,3.250000,0.000000,-2.000000,0.000000,3.010000,1.000000
591.263000,3.000000,3.000000,3.180000,0.000000,0.000000,0.000000,3.010000,1.000000
591.268005,11.000000,11.000000,3.130000,0.000000,0.000000,0.000000,3.010000,1.000000
591.273010,11.000000,11.000000,3.140000,0.000000,-2.000000,0.000000,3.270000,1.000000
591.278015,25.000000,25.000000,3.140000,0.000000,-2.000000,0.000000,3.270000,1.000000
591.283020,23.000000,23.000000,3.100000,0.000000,0.000000,0.000000,3.000000,1.000000
591.288025,7.000000,7.000000,3.130000,0.000000,0.000000,0.000000,3.000000,1.000000
591.293030,4.000000,4.000000,3.090000,0.000000,2.000000,0.000000,3.270000,1.000000
591.297974,25.000000,25.000000,3.110000,0.000000,2.000000,0.000000,3.270000,1.000000
591.302979,26.000000,26.000000,3.070000,0.000000,0.000000,0.000000,3.540000,1.000000
591.307983,52.000000,52.000000,3.060000,0.000000,0.000000,0.000000,3.540000,1.000000
591.312988,52.000000,52.000000,3.050000,0.000000,2.000000,0.000000,3.270000,1.000000
591.317993,32.000000,32.000000,3.050000,0.000000,2.000000,0.000000,3.270000,1.000000
591.322998,35.000000,35.000000,2.990000,0.000000,2.000000,0.000000,3.540000,1.000000
591.328003,62.000000,62.000000,3.020000,0.000000,2.000000,0.000000,3.540000,1.000000
591.333008,59.000000,59.000000,2.990000,2.000000,2.000000,0.000000,3.550000,1.000000
591.338013,60.000000,60.000000,2.970000,2.000000,2.000000,0.000000,3.550000,1.000000
591.343018,66.000000,66.000000,2.890000,2.000000,2.000000,0.000000,3.820000,1.000000
591.348022,96.000000,96.000000,2.880000,2.000000,2.000000,0.000000,3.820000,1.000000
