I0,I1,I2,I3,I4,I5,I6,I7,I8
1004.619995,0.000000,0.000000,19.620001,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.625000,0.000000,0.000000,19.620001,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.630005,0.000000,0.000000,19.610001,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.635010,0.000000,0.000000,19.610001,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.640015,0.000000,0.000000,19.620001,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.645020,0.000000,0.000000,19.629999,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.650024,0.000000,0.000000,19.639999,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.655029,0.000000,0.000000,19.650000,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.659973,0.000000,0.000000,19.670000,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.664978,0.000000,0.000000,19.700001,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.669983,0.000000,0.000000,19.719999,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.674988,0.000000,0.000000,19.750000,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.679993,0.000000,0.000000,19.780001,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.684998,0.000000,0.000000,19.809999,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.690002,0.000000,0.000000,19.850000,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.695007,0.000000,0.000000,19.870001,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.700012,0.000000,0.000000,19.910000,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.705017,0.000000,0.000000,19.940001,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.710022,0.000000,0.000000,19.959999,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.715027,0.000000,0.000000,19.969999,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.719971,0.000000,0.000000,19.990000,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.724976,0.000000,0.000000,20.000000,0.000000,0.000000,30.000000,-8.100000,0.000000
1004.729980,0.000000,0.000000,20.000000,0.000000,0.000000,30.000000,-8.100000,0.000000
