time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag
6.805054,6,6,4.18,0,0,0,4.36,1
6.810059,6,6,4.2,0,0,0,4.36,1
6.815064,6,6,4.2,0,0,0,4.36,1
6.820069,7,7,4.2,0,0,0,4.36,1
6.825074,8,8,4.23,0,0,0,4.36,1
6.830079,6,6,4.24,0,0,0,4.36,1
6.834961,6,6,4.25,0,0,0,4.36,1
6.839966,6,6,4.24,0,0,0,4.36,1
6.844971,8,8,4.27,0,0,0,4.36,1
6.849976,6,6,4.27,0,0,0,4.36,1
6.854981,7,7,4.27,0,0,0,4.36,1
6.859986,7,7,4.26,0,0,0,4.36,1
6.864991,9,9,4.27,0,0,0,4.36,1
6.869996,8,8,4.28,0,0,0,4.36,1
6.875,8,8,4.28,0,0,0,4.36,1
6.880005,10,10,4.26,0,0,0,4.36,1
6.88501,12,12,4.27,2,0,0,4.36,1
6.890015,11,11,4.26,2,0,0,4.36,1
6.89502,12,12,4.26,0,0,0,4.63,1
6.900025,34,34,4.23,0,0,0,4.63,1
6.90503,37,37,4.25,0,0,0,4.36,1
6.910035,15,15,4.23,0,0,0,4.36,1
6.91504,16,16,4.23,0,0,0,4.36,1
6.920044,18,18,4.2,0,0,0,4.36,1
6.925049,22,22,4.21,0,0,0,4.36,1
6.930054,19,19,4.2,0,0,0,4.36,1
6.935059,19,19,4.2,0,0,0,4.36,1
6.940064,22,22,4.17,0,0,0,4.36,1
6.945069,25,25,4.19,0,0,0,4.36,1
6.950074,22,22,4.17,0,0,0,4.36,1
6.955079,24,24,4.16,2,0,0,4.36,1
6.959961,26,26,4.09,2,0,0,4.36,1
6.964966,33,33,4.12,0,0,0,4.63,1
6.969971,50,50,4.09,0,0,0,4.63,1
6.974976,51,51,4.08,0,0,0,4.37,1
6.979981,34,34,3.98,0,0,0,4.37,1
6.984986,43,43,4.06,0,0,0,4.37,1
6.989991,34,34,4.01,0,0,0,4.37,1
6.994996,36,36,4.02,0,0,0,4.37,1
7,38,38,3.89,0,0,0,4.37,1
7.005005,50,50,3.86,0,0,0,4.37,1
7.01001,46,46,3.89,0,0,0,4.37,1
7.015015,31,31,3.97,2,2,0,4.37,1
7.02002,19,19,3.97,2,2,0,4.37,1
7.025025,21,21,4,0,2,0,4.91,1
7.03003,63,63,3.97,0,2,0,4.91,1
7.035035,66,66,3.99,2,2,0,4.65,1
7.04004,43,43,4.02,2,2,0,4.65,1
7.045044,37,37,4.02,2,2,0,4.92,1
7.050049,55,55,3.97,2,2,0,4.92,1
7.055054,52,52,4.12,2,2,0,4.93,1
7.060059,30,30,4.2,2,2,0,4.93,1
7.065064,20,20,4.22,2,2,0,4.94,1
7.070069,22,22,4.21,2,2,0,4.94,1
7.075074,22,22,4.34,2,2,0,4.95,1
7.080079,5,5,4.39,2,2,0,4.95,1
7.084961,-2,-2,4.5,2,2,0,4.96,1
7.089966,-5,-5,4.51,2,2,0,4.96,1
7.094971,1,1,4.55,2,2,0,4.96,1
7.099976,2,2,4.61,2,2,0,4.96,1
7.104981,-5,-5,4.69,0,2,0,4.97,1
7.109986,-7,-7,4.74,0,2,0,4.97,1
7.114991,-5,-5,4.75,0,2,0,4.71,1
7.119996,-19,-19,4.75,0,2,0,4.71,1
7.125,-14,-14,4.78,0,2,0,4.72,1
7.130005,-14,-14,4.81,0,2,0,4.72,1
7.13501,-13,-13,4.8,0,0,0,4.72,1
7.140015,-8,-8,4.78,0,0,0,4.72,1
7.14502,-5,-5,4.76,0,0,0,4.45,1
7.150025,-21,-21,4.75,0,0,0,4.45,1
7.15503,-21,-21,4.74,0,0,0,4.45,1
7.160035,-22,-22,4.74,0,0,0,4.45,1
7.16504,-24,-24,4.7,0,0,0,4.45,1
7.170044,-21,-21,4.71,0,0,0,4.45,1
7.175049,-22,-22,4.71,-2,-2,0,4.45,1
7.180054,-24,-24,4.76,-2,-2,0,4.45,1
7.185059,-29,-29,4.73,0,0,0,3.91,1
7.190064,-66,-66,4.73,0,0,0,3.91,1
7.195069,-67,-67,4.73,0,0,0,4.45,1
7.200074,-30,-30,4.8,0,0,0,4.45,1
7.205079,-37,-37,4.71,0,-2,0,4.45,1
7.209961,-27,-27,4.75,0,-2,0,4.45,1
7.214966,-29,-29,4.72,-2,-2,0,4.18,1
7.219971,-50,-50,4.82,-2,-2,0,4.18,1
7.224976,-60,-60,4.78,0,-2,0,3.9,1
7.229981,-74,-74,4.75,0,-2,0,3.9,1
7.234986,-66,-66,4.79,-2,-2,0,4.16,1
7.239991,-52,-52,4.83,-2,-2,0,4.16,1
7.244996,-56,-56,4.77,-2,-2,0,3.89,1
7.25,-68,-68,4.9,-2,-2,0,3.89,1
7.255005,-71,-71,4.82,-2,-2,0,3.88,1
7.26001,-55,-55,4.73,-2,-2,0,3.88,1
7.265015,-38,-38,4.7,-2,-2,0,3.87,1
7.27002,-33,-33,4.73,-2,-2,0,3.87,1
7.275025,-31,-31,4.56,-2,-2,0,3.86,1
7.28003,-8,-8,4.51,-2,-2,0,3.86,1
7.285035,0,0,4.39,-2,-2,0,3.85,1
7.29004,5,5,4.32,-2,-2,0,3.85,1
7.295044,5,5,4.3,-2,0,0,3.85,1
7.300049,0,0,4.24,-2,0,0,3.85,1
7.305054,4,4,4.14,-2,-2,0,4.11,1
7.310059,30,30,4.06,-2,-2,0,4.11,1
7.315064,31,31,4.06,0,-2,0,3.83,1
7.320069,2,2,4.04,0,-2,0,3.83,1
7.325074,-3,-3,4.04,0,0,0,4.09,1
7.330079,12,12,3.96,0,0,0,4.09,1
7.334961,11,11,4,0,0,0,4.36,1
7.339966,19,19,4.06,0,0,0,4.36,1
7.344971,8,8,4.12,0,0,0,4.36,1
7.349976,1,1,4.16,0,0,0,4.36,1
7.354981,1,1,4.16,0,0,0,4.36,1
7.359986,5,5,4.16,0,0,0,4.36,1
7.364991,8,8,4.19,0,0,0,4.36,1
7.369996,5,5,4.22,0,0,0,4.36,1
7.375,2,2,4.23,0,0,0,4.36,1
7.380005,2,2,4.24,0,0,0,4.36,1
7.38501,2,2,4.25,0,0,0,4.36,1
7.390015,2,2,4.27,0,0,0,4.36,1
7.39502,2,2,4.28,0,0,0,4.36,1
7.400025,2,2,4.29,0,0,0,4.36,1
7.40503,2,2,4.3,0,0,0,4.36,1
7.410035,1,1,4.31,0,0,0,4.36,1
7.41504,1,1,4.32,0,0,0,4.36,1
7.420044,2,2,4.31,0,0,0,4.36,1
7.425049,3,3,4.31,0,0,0,4.36,1
7.430054,4,4,4.32,0,0,0,4.36,1
7.435059,3,3,4.32,0,0,0,4.36,1
7.440064,4,4,4.32,0,0,0,4.36,1
7.445069,4,4,4.33,0,0,0,4.36,1
7.450074,5,5,4.32,0,0,0,4.36,1
7.455079,5,5,4.32,0,0,0,4.36,1
7.459961,6,6,4.31,0,0,0,4.36,1
7.464966,8,8,4.32,0,0,0,4.36,1
7.469971,8,8,4.3,0,0,0,4.36,1
7.474976,9,9,4.3,0,0,0,4.36,1
7.479981,10,10,4.3,0,0,0,4.36,1
7.484986,11,11,4.31,0,0,0,4.36,1
7.489991,10,10,4.3,0,0,0,4.36,1
7.494996,11,11,4.28,0,0,0,4.36,1
7.5,14,14,4.25,0,0,0,4.36,1
7.505005,17,17,4.27,0,0,0,4.36,1
7.51001,14,14,4.25,0,0,0,4.36,1
7.515015,16,16,4.24,0,0,0,4.36,1
7.52002,18,18,4.19,0,0,0,4.36,1
7.525025,23,23,4.21,0,0,0,4.36,1
7.53003,20,20,4.2,0,0,0,4.36,1
7.535035,22,22,4.19,0,2,0,4.36,1
7.54004,24,24,4.13,0,2,0,4.36,1
7.545044,29,29,4.16,0,0,0,4.63,1
7.550049,46,46,4.14,0,0,0,4.63,1
7.555054,47,47,4.13,0,0,0,4.36,1
7.560059,30,30,4.08,0,0,0,4.36,1
7.565064,35,35,4.14,0,0,0,4.36,1
7.570069,27,27,4.09,0,0,0,4.36,1
7.575074,29,29,4.11,2,2,0,4.36,1
7.580079,31,31,4.05,2,2,0,4.36,1
7.584961,37,37,4.06,2,2,0,4.9,1
7.589966,75,75,4.07,2,2,0,4.9,1
7.594971,72,72,4.04,2,2,0,4.91,1
7.599976,77,77,3.87,2,2,0,4.91,1
7.604981,91,91,3.93,0,2,0,4.92,1
7.609986,77,77,3.93,0,2,0,4.92,1
7.614991,61,61,4.03,2,2,0,4.66,1
7.619996,27,27,4.02,2,2,0,4.66,1
7.625,26,26,4.06,2,2,0,4.93,1
7.630005,41,41,4.08,2,2,0,4.93,1
7.63501,31,31,4.22,2,4,0,4.94,1
7.640015,13,13,4.28,2,4,0,4.94,1
7.64502,8,8,4.37,2,4,0,5.22,1
7.650025,24,24,4.4,2,4,0,5.22,1
7.65503,24,24,4.48,2,2,0,5.23,1
7.660035,18,18,4.55,2,2,0,5.23,1
7.66504,13,13,4.63,2,2,0,4.98,1
7.670044,-8,-8,4.63,2,2,0,4.98,1
7.675049,-6,-6,4.71,2,2,0,4.99,1
7.680054,-13,-13,4.79,2,2,0,4.99,1
7.685059,-19,-19,4.84,0,2,0,4.99,1
7.690064,-15,-15,4.89,0,2,0,4.99,1
7.695069,-10,-10,4.89,0,2,0,4.73,1
7.700074,-23,-23,4.9,0,2,0,4.73,1
7.705079,-22,-22,4.93,0,0,0,4.74,1
7.709961,-22,-22,4.95,0,0,0,4.74,1
7.714966,-19,-19,4.9,0,0,0,4.47,1
7.719971,-29,-29,4.89,0,0,0,4.47,1
7.724976,-27,-27,4.85,0,0,0,4.47,1
7.729981,-26,-26,4.87,0,0,0,4.47,1
7.734986,-30,-30,4.86,0,0,0,4.47,1
7.739991,-30,-30,4.89,0,0,0,4.47,1
7.744996,-33,-33,4.82,-2,0,0,4.47,1
7.75,-25,-25,4.83,-2,0,0,4.47,1
7.755005,-26,-26,4.83,0,-2,0,4.2,1
7.76001,-50,-50,4.86,0,-2,0,4.2,1
7.765015,-55,-55,4.82,0,0,0,4.2,1
7.77002,-51,-51,4.82,0,0,0,4.2,1
7.775025,-51,-51,4.82,0,0,0,4.46,1
7.78003,-33,-33,4.87,0,0,0,4.46,1
7.785035,-39,-39,4.79,-2,-2,0,4.46,1
7.79004,-30,-30,4.82,-2,-2,0,4.46,1
7.795044,-30,-30,4.81,-2,-2,0,3.92,1
7.800049,-73,-73,4.83,-2,-2,0,3.92,1
7.805054,-74,-74,4.79,-2,0,0,3.91,1
7.810059,-68,-68,4.76,-2,0,0,3.91,1
7.815064,-61,-61,4.73,0,-2,0,4.18,1
7.820069,-39,-39,4.8,0,-2,0,4.18,1
7.825074,-45,-45,4.78,0,-2,0,4.17,1
7.830079,-40,-40,4.8,0,-2,0,4.17,1
7.834961,-31,-31,4.65,0,-2,0,4.17,1
7.839966,-10,-10,4.62,0,-2,0,4.17,1
7.844971,-6,-6,4.55,-2,-2,0,4.16,1
7.849976,-4,-4,4.55,-2,-2,0,4.16,1
7.854981,-8,-8,4.5,-2,-4,0,3.89,1
7.859986,-24,-24,4.43,-2,-4,0,3.89,1
7.864991,-17,-17,4.37,-2,0,0,3.61,1
7.869996,-37,-37,4.34,-2,0,0,3.61,1
7.875,-41,-41,4.34,0,-2,0,4.14,1
7.880005,-7,-7,4.36,0,-2,0,4.14,1
7.88501,-12,-12,4.35,0,0,0,4.13,1
7.890015,-10,-10,4.38,0,0,0,4.13,1
7.89502,-8,-8,4.28,0,-2,0,4.4,1
7.900025,24,24,4.23,0,-2,0,4.4,1
7.90503,26,26,4.26,0,0,0,4.13,1
7.910035,-3,-3,4.26,0,0,0,4.13,1
7.91504,-6,-6,4.2,-2,0,0,4.39,1
7.920044,20,20,4.2,-2,0,0,4.39,1
7.925049,18,18,4.21,0,0,0,4.12,1
7.930054,-8,-8,4.24,0,0,0,4.12,1
7.935059,-14,-14,4.25,0,0,0,4.39,1
7.940064,6,6,4.26,0,0,0,4.39,1
7.945069,5,5,4.28,0,0,0,4.39,1
7.950074,3,3,4.32,0,0,0,4.39,1
7.955079,1,1,4.28,0,0,0,4.39,1
7.959961,6,6,4.27,0,0,0,4.39,1
7.964966,8,8,4.31,0,0,0,4.39,1
7.969971,0,0,4.35,0,0,0,4.39,1
7.974976,-4,-4,4.35,0,0,0,4.39,1
7.979981,-1,-1,4.35,0,0,0,4.39,1
7.984986,2,2,4.34,0,0,0,4.39,1
7.989991,2,2,4.37,0,0,0,4.39,1
7.994996,-1,-1,4.38,0,0,0,4.39,1
8,-2,-2,4.37,0,0,0,4.39,1
8.005005,1,1,4.38,0,0,0,4.39,1
8.01001,1,1,4.39,0,0,0,4.39,1
8.015015,0,0,4.4,0,0,0,4.39,1
8.02002,-1,-1,4.4,0,0,0,4.39,1
8.025025,1,1,4.39,0,0,0,4.39,1
8.03003,2,2,4.39,0,0,0,4.39,1
8.035035,2,2,4.4,0,0,0,4.39,1
8.04004,2,2,4.39,0,0,0,4.39,1
8.045044,3,3,4.39,0,0,0,4.39,1
8.050049,4,4,4.4,0,0,0,4.39,1
8.055054,3,3,4.39,0,0,0,4.39,1
8.060059,4,4,4.38,0,0,0,4.39,1
8.065064,5,5,4.38,0,0,0,4.39,1
8.070069,6,6,4.37,0,0,0,4.39,1
8.075074,7,7,4.37,0,0,0,4.39,1
8.080079,7,7,4.35,0,0,0,4.39,1
8.084961,9,9,4.34,0,0,0,4.39,1
8.089966,10,10,4.33,0,0,0,4.39,1
8.094971,10,10,4.34,0,0,0,4.39,1
8.099976,9,9,4.32,0,0,0,4.39,1
8.104981,12,12,4.32,0,0,0,4.39,1
8.109986,12,12,4.3,0,0,0,4.39,1
8.114991,14,14,4.29,0,0,0,4.39,1
8.119996,16,16,4.25,0,0,0,4.39,1
8.125,19,19,4.27,0,0,0,4.39,1
8.130005,16,16,4.26,0,0,0,4.39,1
8.13501,17,17,4.25,0,0,0,4.39,1
8.140015,20,20,4.19,0,0,0,4.39,1
8.14502,25,25,4.21,0,0,0,4.39,1
8.150025,22,22,4.19,0,0,0,4.39,1
8.15503,22,22,4.18,0,0,0,4.39,1
8.160035,24,24,4.12,0,0,0,4.39,1
8.16504,30,30,4.15,0,2,0,4.39,1
8.170044,26,26,4.13,0,2,0,4.39,1
8.175049,27,27,4.13,2,0,0,4.66,1
8.180054,48,48,4.08,2,0,0,4.66,1
8.185059,53,53,4.11,0,0,0,4.66,1
8.190064,49,49,4.09,0,0,0,4.66,1
8.195069,50,50,4.09,0,0,0,4.4,1
8.200074,32,32,4.04,0,0,0,4.4,1
8.205079,37,37,4.09,0,2,0,4.4,1
8.209961,29,29,4.06,0,2,0,4.4,1
8.214966,30,30,4.03,0,2,0,4.67,1
8.219971,56,56,3.91,0,2,0,4.67,1
8.224976,63,63,3.94,2,0,0,4.67,1
8.229981,52,52,4.01,2,0,0,4.67,1
8.234986,36,36,4.09,2,0,0,4.68,1
8.239991,27,27,4.07,2,0,0,4.68,1
8.244996,32,32,4.13,2,0,0,4.68,1
8.25,32,32,4.07,2,0,0,4.68,1
8.255005,38,38,4.1,0,2,0,4.69,1
8.26001,33,33,4.09,0,2,0,4.69,1
8.265015,30,30,4.13,2,2,0,4.69,1
8.27002,25,25,4.14,2,2,0,4.69,1
8.275025,21,21,4.23,2,2,0,4.96,1
8.28003,31,31,4.27,2,2,0,4.96,1
8.285035,29,29,4.29,0,0,0,4.97,1
8.29004,33,33,4.28,0,0,0,4.97,1
8.295044,33,33,4.35,2,0,0,4.44,1
8.300049,-15,-15,4.39,2,0,0,4.44,1
8.305054,-18,-18,4.41,2,0,0,4.71,1
8.310059,3,3,4.38,2,0,0,4.71,1
8.315064,4,4,4.48,2,2,0,4.72,1
8.320069,-10,-10,4.56,2,2,0,4.72,1
8.325074,-17,-17,4.56,2,2,0,4.99,1
8.330079,10,10,4.56,2,2,0,4.99,1
8.334961,17,17,4.59,0,0,0,5,1
8.339966,15,15,4.6,0,0,0,5,1
8.344971,15,15,4.64,2,0,0,4.47,1
8.349976,-26,-26,4.61,2,0,0,4.47,1
8.354981,-22,-22,4.65,0,0,0,4.74,1
8.359986,-6,-6,4.74,0,0,0,4.74,1
8.364991,-13,-13,4.69,0,0,0,4.47,1
8.369996,-24,-24,4.7,0,0,0,4.47,1
8.375,-20,-20,4.68,-2,0,0,4.47,1
8.380005,-19,-19,4.69,-2,0,0,4.47,1
8.38501,-22,-22,4.68,0,0,0,4.2,1
8.390015,-44,-44,4.71,0,0,0,4.2,1
8.39502,-48,-48,4.71,-2,0,0,4.47,1
8.400025,-30,-30,4.76,-2,0,0,4.47,1
8.40503,-34,-34,4.7,0,0,0,4.2,1
8.410035,-48,-48,4.74,0,0,0,4.2,1
8.41504,-50,-50,4.74,0,-2,0,4.46,1
8.420044,-33,-33,4.78,0,-2,0,4.46,1
8.425049,-38,-38,4.73,0,-2,0,4.19,1
8.430054,-50,-50,4.75,0,-2,0,4.19,1
8.435059,-51,-51,4.77,-2,-2,0,4.19,1
8.440064,-56,-56,4.88,-2,-2,0,4.19,1
8.445069,-64,-64,4.84,-2,-2,0,3.91,1
8.450074,-74,-74,4.87,-2,-2,0,3.91,1
8.455079,-69,-69,4.85,-2,-2,0,3.91,1
8.459961,-64,-64,4.87,-2,-2,0,3.91,1
8.464966,-60,-60,4.82,-2,-2,0,3.9,1
8.469971,-50,-50,4.81,-2,-2,0,3.9,1
8.474976,-39,-39,4.64,-2,-4,0,3.89,1
8.479981,-17,-17,4.6,-2,-4,0,3.89,1
8.484986,-14,-14,4.52,-2,-2,0,3.61,1
8.489991,-32,-32,4.51,-2,-2,0,3.61,1
8.494996,-34,-34,4.44,-2,-2,0,3.87,1
8.5,-8,-8,4.38,-2,-2,0,3.87,1
8.505005,-1,-1,4.3,-2,-2,0,3.86,1
8.51001,2,2,4.3,-2,-2,0,3.86,1
8.515015,-1,-1,4.21,-2,-2,0,3.85,1
8.52002,8,8,4.13,-2,-2,0,3.85,1
8.525025,15,15,4.05,0,0,0,3.84,1
8.53003,14,14,4.01,0,0,0,3.84,1
8.535035,7,7,4.02,0,-2,0,4.37,1
8.54004,40,40,3.99,0,-2,0,4.37,1
8.545044,40,40,3.96,0,-2,0,4.1,1
8.550049,19,19,3.94,0,-2,0,4.1,1
8.555054,13,13,3.99,0,0,0,4.1,1
8.560059,2,2,4.01,0,0,0,4.1,1
8.565064,-2,-2,4.05,0,0,0,4.36,1
8.570069,15,15,4.06,0,0,0,4.36,1
8.575074,14,14,4.08,0,0,0,4.36,1
8.580079,12,12,4.09,0,0,0,4.36,1
8.584961,12,12,4.15,0,0,0,4.36,1
8.589966,8,8,4.16,0,0,0,4.36,1
8.594971,9,9,4.17,0,0,0,4.36,1
8.599976,11,11,4.15,0,0,0,4.36,1
8.604981,14,14,4.18,0,0,0,4.36,1
8.609986,12,12,4.19,0,0,0,4.36,1
8.614991,11,11,4.2,0,2,0,4.36,1
8.619996,11,11,4.18,0,2,0,4.36,1
8.625,14,14,4.21,0,0,0,4.63,1
8.630005,32,32,4.21,0,0,0,4.63,1
8.63501,33,33,4.21,0,0,0,4.37,1
8.640015,14,14,4.19,0,0,0,4.37,1
8.64502,17,17,4.26,2,0,0,4.37,1
8.650025,9,9,4.25,2,0,0,4.37,1
8.65503,10,10,4.26,0,0,0,4.64,1
8.660035,33,33,4.23,0,0,0,4.64,1
8.66504,36,36,4.22,0,2,0,4.37,1
8.670044,17,17,4.24,0,2,0,4.37,1
8.675049,16,16,4.25,0,0,0,4.64,1
8.680054,36,36,4.19,0,0,0,4.64,1
8.685059,42,42,4.22,0,0,0,4.38,1
8.690064,20,20,4.2,0,0,0,4.38,1
8.695069,22,22,4.19,0,0,0,4.38,1
8.700074,25,25,4.15,0,0,0,4.38,1
8.705079,29,29,4.17,2,0,0,4.38,1
8.709961,26,26,4.14,2,0,0,4.38,1
8.714966,28,28,4.14,0,0,0,4.65,1
8.719971,51,51,4.09,0,0,0,4.65,1
8.724976,56,56,4.12,0,0,0,4.38,1
8.729981,31,31,4.07,0,0,0,4.38,1
8.734986,35,35,4.06,2,2,0,4.38,1
8.739991,38,38,4,2,2,0,4.38,1
8.744996,43,43,3.99,0,0,0,4.92,1
8.75,80,80,3.99,0,0,0,4.92,1
8.755005,75,75,4.04,2,0,0,4.39,1
8.76001,25,25,3.98,2,0,0,4.39,1
8.765015,30,30,4.01,2,2,0,4.66,1
8.77002,47,47,3.93,2,2,0,4.66,1
8.775025,47,47,4.03,2,2,0,4.93,1
8.78003,50,50,4.05,2,2,0,4.93,1
8.785035,42,42,4.1,2,2,0,4.94,1
8.79004,38,38,4.13,2,2,0,4.94,1
8.795044,32,32,4.23,2,2,0,4.95,1
8.800049,21,21,4.26,2,2,0,4.95,1
8.805054,19,19,4.32,2,2,0,4.96,1
8.810059,19,19,4.32,2,2,0,4.96,1
8.815064,19,19,4.41,2,2,0,4.97,1
8.820069,11,11,4.48,2,2,0,4.97,1
8.825074,6,6,4.54,2,0,0,4.98,1
8.830079,7,7,4.54,2,0,0,4.98,1
8.834961,13,13,4.57,2,0,0,4.72,1
8.839966,-10,-10,4.63,2,0,0,4.72,1
8.844971,-16,-16,4.68,0,0,0,4.72,1
8.849976,-16,-16,4.68,0,0,0,4.72,1
8.854981,-12,-12,4.71,0,0,0,4.45,1
8.859986,-33,-33,4.78,0,0,0,4.45,1
8.864991,-39,-39,4.78,2,2,0,4.45,1
8.869996,-32,-32,4.77,2,2,0,4.45,1
8.875,-22,-22,4.71,0,0,0,4.99,1
8.880005,28,28,4.71,0,0,0,4.99,1
8.88501,27,27,4.67,0,0,0,4.46,1
8.890015,-11,-11,4.69,0,0,0,4.46,1
8.89502,-13,-13,4.67,0,0,0,4.46,1
8.900025,-13,-13,4.68,0,0,0,4.46,1
8.90503,-13,-13,4.64,-2,0,0,4.46,1
8.910035,-10,-10,4.63,-2,0,0,4.46,1
8.91504,-11,-11,4.63,0,-2,0,4.19,1
8.920044,-34,-34,4.66,0,-2,0,4.19,1
8.925049,-38,-38,4.62,0,0,0,4.19,1
8.930054,-34,-34,4.62,0,0,0,4.19,1
8.935059,-35,-35,4.62,0,0,0,4.45,1
8.940064,-18,-18,4.66,0,0,0,4.45,1
8.945069,-23,-23,4.6,0,-2,0,4.45,1
8.950074,-14,-14,4.62,0,-2,0,4.45,1
8.955079,-16,-16,4.61,0,0,0,4.18,1
8.959961,-40,-40,4.65,0,0,0,4.18,1
8.964966,-44,-44,4.64,-2,-2,0,4.45,1
8.969971,-23,-23,4.63,-2,-2,0,4.45,1
8.974976,-22,-22,4.63,0,-2,0,3.91,1
8.979981,-64,-64,4.71,0,-2,0,3.91,1
8.984986,-72,-72,4.68,0,0,0,4.17,1
8.989991,-48,-48,4.7,0,0,0,4.17,1
8.994996,-50,-50,4.71,0,0,0,4.44,1
9,-31,-31,4.76,0,0,0,4.44,1
9.005005,-35,-35,4.74,0,-2,0,4.44,1
9.01001,-30,-30,4.79,0,-2,0,4.44,1
9.015015,-30,-30,4.72,-2,-2,0,4.17,1
9.02002,-43,-43,4.74,-2,-2,0,4.17,1
9.025025,-43,-43,4.72,-2,0,0,3.89,1
9.03003,-62,-62,4.71,-2,0,0,3.89,1
9.035035,-61,-61,4.7,-2,0,0,4.15,1
9.04004,-42,-42,4.73,-2,0,0,4.15,1
9.045044,-46,-46,4.74,-2,0,0,4.15,1
9.050049,-45,-45,4.8,-2,0,0,4.15,1
9.055054,-40,-40,4.64,0,-2,0,4.15,1
9.060059,-17,-17,4.59,0,-2,0,4.15,1
9.065064,-10,-10,4.54,-2,-2,0,4.14,1
9.070069,-10,-10,4.59,-2,-2,0,4.14,1
9.075074,-16,-16,4.5,-2,-2,0,3.87,1
9.080079,-24,-24,4.46,-2,-2,0,3.87,1
9.084961,-18,-18,4.39,-2,-2,0,3.86,1
9.089966,-18,-18,4.39,-2,-2,0,3.86,1
9.094971,-25,-25,4.39,0,-2,0,3.85,1
9.099976,-29,-29,4.39,0,-2,0,3.85,1
9.104981,-27,-27,4.33,0,-2,0,4.11,1
9.109986,-2,-2,4.33,0,-2,0,4.11,1
9.114991,-3,-3,4.28,0,-2,0,4.11,1
9.119996,0,0,4.24,0,-2,0,4.11,1
9.125,0,0,4.25,0,0,0,4.1,1
9.130005,-8,-8,4.26,0,0,0,4.1,1
9.13501,-13,-13,4.25,0,0,0,4.37,1
9.140015,7,7,4.27,0,0,0,4.37,1
9.14502,4,4,4.27,0,-2,0,4.37,1
9.150025,0,0,4.32,0,-2,0,4.37,1
9.15503,-4,-4,4.32,0,0,0,4.1,1
9.160035,-23,-23,4.32,0,0,0,4.1,1
9.16504,-23,-23,4.35,0,0,0,4.36,1
9.170044,-7,-7,4.38,0,0,0,4.36,1
9.175049,-11,-11,4.4,0,0,0,4.36,1
9.180054,-11,-11,4.42,0,0,0,4.36,1
9.185059,-10,-10,4.41,0,0,0,4.36,1
9.190064,-8,-8,4.43,0,0,0,4.36,1
9.195069,-8,-8,4.42,0,0,0,4.36,1
9.200074,-7,-7,4.44,0,0,0,4.36,1
9.205079,-9,-9,4.46,0,0,0,4.36,1
9.209961,-10,-10,4.47,0,0,0,4.36,1
9.214966,-10,-10,4.46,0,0,0,4.36,1
9.219971,-8,-8,4.49,0,0,0,4.36,1
9.224976,-10,-10,4.5,0,0,0,4.36,1
9.229981,-11,-11,4.5,0,0,0,4.36,1
9.234986,-9,-9,4.47,0,0,0,4.36,1
9.239991,-5,-5,4.49,0,0,0,4.36,1
9.244996,-7,-7,4.51,-2,0,0,4.36,1
9.25,-10,-10,4.51,-2,0,0,4.36,1
9.255005,-8,-8,4.47,0,0,0,4.09,1
9.26001,-24,-24,4.48,0,0,0,4.09,1
9.265015,-25,-25,4.49,0,0,0,4.36,1
9.27002,-7,-7,4.5,0,0,0,4.36,1
9.275025,-6,-6,4.47,0,0,0,4.36,1
9.28003,-2,-2,4.47,0,0,0,4.36,1
9.285035,-2,-2,4.47,0,0,0,4.36,1
9.29004,-3,-3,4.47,0,0,0,4.36,1
9.295044,-2,-2,4.44,0,0,0,4.36,1
9.300049,1,1,4.44,0,0,0,4.36,1
9.305054,2,2,4.44,0,0,0,4.36,1
9.310059,1,1,4.43,0,0,0,4.36,1
9.315064,2,2,4.41,0,0,0,4.36,1
9.320069,4,4,4.39,0,0,0,4.36,1
9.325074,6,6,4.39,0,0,0,4.36,1
9.330079,5,5,4.38,0,0,0,4.36,1
9.334961,7,7,4.36,0,0,0,4.36,1
9.339966,10,10,4.33,0,0,0,4.36,1
9.344971,13,13,4.33,0,0,0,4.36,1
9.349976,12,12,4.32,0,0,0,4.36,1
9.354981,12,12,4.32,0,0,0,4.36,1
9.359986,12,12,4.28,0,0,0,4.36,1
9.364991,16,16,4.28,0,0,0,4.36,1
9.369996,17,17,4.26,0,0,0,4.36,1
9.375,18,18,4.25,0,0,0,4.36,1
9.380005,19,19,4.21,0,0,0,4.36,1
9.38501,22,22,4.23,2,0,0,4.36,1
9.390015,19,19,4.21,2,0,0,4.36,1
9.39502,21,21,4.19,0,2,0,4.63,1
9.400025,45,45,4.12,0,2,0,4.63,1
9.40503,52,52,4.14,0,0,0,4.63,1
9.410035,48,48,4.12,0,0,0,4.63,1
9.41504,49,49,4.12,0,2,0,4.37,1
9.420044,31,31,4,0,2,0,4.37,1
9.425049,41,41,4.08,0,0,0,4.64,1
9.430054,51,51,4.04,0,0,0,4.64,1
9.435059,52,52,4.04,0,0,0,4.37,1
9.440064,36,36,3.96,0,0,0,4.37,1
9.445069,44,44,3.96,2,2,0,4.37,1
9.450074,41,41,3.94,2,2,0,4.37,1
9.455079,36,36,3.97,0,0,0,4.91,1
9.459961,71,71,3.88,0,0,0,4.91,1
9.464966,75,75,3.96,2,2,0,4.38,1
9.469971,19,19,4,2,2,0,4.38,1
9.474976,7,7,4.07,2,2,0,4.92,1
