time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
0,0,0,1.46,0,0,0,0,1,-1.46
0.004883,0,0,1.44,0,0,0,0,1,-1.44
0.01001,0,0,1.4,0,0,0,0,1,-1.4
0.014893,0,0,1.37,0,0,0,0,1,-1.37
0.02002,-78,-78,1.34,0,0,0,0,1,-1.34
0.024903,-81,-81,1.32,0,0,0,0,1,-1.32
0.03003,-84,-84,1.3,0,0,0,0,1,-1.3
0.034913,-88,-88,1.29,0,0,0,0,1,-1.29
0.040039,-92,-92,1.29,0,0,0,0,1,-1.29
0.044922,-97,-97,1.41,0,0,0,0,1,-1.41
0.050049,-110,-110,1.41,-2,-2,0,0,1,-1.41
0.054932,-103,-103,1.28,-2,-2,0,0,1,-1.28
0.059815,-82,-82,1.24,-2,-2,0,-0.93,1,-2.17
0.064942,-87,-87,1.31,-2,-2,0,-0.93,1,-2.24
0.069825,-175,-175,1.36,-2,-2,0,-0.93,1,-2.29
0.074952,-176,-176,1.2,-2,-2,0,-0.93,1,-2.13
0.079834,-146,-146,1.09,-2,-2,0,-0.93,1,-2.02
0.084961,-130,-130,1.34,-2,-2,0,-0.93,1,-2.27
0.089844,-163,-163,1.26,-4,-6,0,-0.94,1,-2.2
0.094971,-137,-137,0.95,-4,-6,0,-0.94,1,-1.89
0.099854,-69,-69,0.71,-4,-6,0,-2.33,1,-3.04
0.104981,-49,-49,0.88,-4,-6,0,-2.33,1,-3.21
0.109864,-198,-198,0.92,-6,-6,0,-2.34,1,-3.26
0.114991,-210,-210,0.75,-6,-6,0,-2.34,1,-3.09
0.119873,-172,-172,0.69,-4,-4,0,-2.81,1,-3.5
0.125,-160,-160,0.92,-4,-4,0,-2.81,1,-3.73
0.129883,-242,-242,0.86,-6,-8,0,-1.89,1,-2.75
0.13501,-231,-231,0.72,-6,-8,0,-1.89,1,-2.61
0.139893,-130,-130,0.39,-6,-6,0,-3.29,1,-3.68
0.14502,-90,-90,0.58,-6,-6,0,-3.29,1,-3.87
0.149903,-224,-224,0.47,-10,-10,0,-2.83,1,-3.3
0.15503,-220,-220,0.38,-10,-10,0,-2.83,1,-3.21
0.159913,-166,-166,0.03,-8,-8,0,-4.7,1,-4.73
0.165039,-123,-123,0.11,-8,-8,0,-4.7,1,-4.81
0.169922,-283,-283,-0.02,-8,-12,0,-3.78,1,-3.76
0.175049,-283,-283,-0.13,-8,-12,0,-3.78,1,-3.65
0.179932,-194,-194,-0.4,-8,-10,0,-4.72,1,-4.32
0.184815,-161,-161,-0.27,-8,-10,0,-4.72,1,-4.45
0.189942,-262,-262,-0.27,-12,-14,0,-4.27,1,-4
0.194825,-262,-262,-0.36,-12,-14,0,-4.27,1,-3.91
0.199952,-209,-209,-0.73,-10,-12,0,-6.14,1,-5.41
0.204834,-141,-141,-0.66,-10,-12,0,-6.14,1,-5.48
0.209961,-297,-297,-0.88,-14,-16,0,-5.22,1,-4.34
0.214844,-279,-279,-0.9,-14,-16,0,-5.22,1,-4.32
0.219971,-228,-228,-1.12,-12,-14,0,-7.1,1,-5.98
0.224854,-194,-194,-0.95,-12,-14,0,-7.1,1,-6.15
0.229981,-357,-357,-1.08,-14,-16,0,-6.19,1,-5.11
0.234864,-328,-328,-1.34,-14,-16,0,-6.19,1,-4.85
0.239991,-223,-223,-1.56,-12,-14,0,-7.13,1,-5.57
0.244873,-194,-194,-1.4,-12,-14,0,-7.13,1,-5.73
0.25,-289,-289,-1.48,-16,-18,0,-6.22,1,-4.74
0.254883,-261,-261,-1.63,-16,-18,0,-6.22,1,-4.59
0.26001,-162,-162,-1.91,-16,-16,0,-8.09,1,-6.18
0.264893,-103,-103,-1.86,-16,-16,0,-8.09,1,-6.23
0.27002,-244,-244,-2.16,-18,-18,0,-7.65,1,-5.49
0.274903,-195,-195,-2.42,-18,-18,0,-7.65,1,-5.23
0.28003,-133,-133,-2.73,-14,-16,0,-8.6,1,-5.87
0.284913,-104,-104,-2.69,-14,-16,0,-8.6,1,-5.91
0.290039,-195,-195,-2.95,-16,-16,0,-7.23,1,-4.28
0.294922,-155,-155,-3.16,-16,-16,0,-7.23,1,-4.07
0.300049,-32,-32,-3.49,-12,-14,0,-7.71,1,-4.22
0.304932,0,0,-3.53,-12,-14,0,-7.71,1,-4.18
0.309815,-44,-44,-3.84,-16,-16,0,-6.33,1,-2.49
0.314942,3,3,-4.08,-16,-16,0,-6.33,1,-2.25
0.319825,134,134,-4.4,-14,-16,0,-7.74,1,-3.34
0.324952,156,156,-4.64,-14,-16,0,-7.74,1,-3.1
0.329834,67,67,-4.99,-10,-12,0,-7.3,1,-2.31
0.334961,86,86,-5.33,-10,-12,0,-7.3,1,-1.97
0.339844,114,114,-5.51,-10,-10,0,-5.46,1,0.0499999999999998
0.344971,78,78,-5.76,-10,-10,0,-5.46,1,0.3
0.349854,170,170,-5.9,-8,-6,0,-5,1,0.9
0.354981,134,134,-5.98,-8,-6,0,-5,1,0.98
0.359864,107,107,-5.88,-6,-6,0,-3.62,1,2.26
0.364991,51,51,-6.03,-6,-6,0,-3.62,1,2.41
0.369873,122,122,-6.03,0,-2,0,-3.16,1,2.87
0.375,90,90,-5.91,0,-2,0,-3.16,1,2.75
0.379883,52,52,-5.57,0,0,0,-0.85,1,4.72
0.38501,-12,-12,-5.28,0,0,0,-0.85,1,4.43
0.389893,106,106,-5.03,2,0,0,-0.38,1,4.65
0.39502,88,88,-4.82,2,0,0,-0.38,1,4.44
0.399903,92,92,-4.52,2,0,0,0.08,1,4.6
0.40503,72,72,-4.35,2,0,0,0.08,1,4.43
0.409913,90,90,-4.11,2,2,0,0.08,1,4.19
0.415039,69,69,-3.81,2,2,0,0.08,1,3.89
0.419922,27,27,-3.42,2,2,0,0.55,1,3.97
0.425049,1,1,-3.26,2,2,0,0.55,1,3.81
0.429932,38,38,-3.04,2,4,0,0.55,1,3.59
0.434815,37,37,-2.78,2,4,0,0.55,1,3.33
0.439942,2,2,-2.42,2,2,0,1.02,1,3.44
0.444825,-22,-22,-2.15,2,2,0,1.02,1,3.17
0.449952,0,0,-1.93,2,4,0,0.56,1,2.49
0.454834,10,10,-1.79,2,4,0,0.56,1,2.35
0.459961,-19,-19,-1.55,2,2,0,1.03,1,2.58
0.464844,-29,-29,-1.31,2,2,0,1.03,1,2.34
0.469971,-7,-7,-1.08,2,2,0,0.56,1,1.64
0.474854,-9,-9,-0.93,2,2,0,0.56,1,1.49
0.479981,-33,-33,-0.78,2,0,0,0.57,1,1.35
0.484864,-25,-25,-0.61,2,0,0,0.57,1,1.18
0.489991,-21,-21,-0.48,0,0,0,0.1,1,0.58
0.494873,-11,-11,-0.41,0,0,0,0.1,1,0.51
0.5,-23,-23,-0.34,0,0,0,-0.36,1,-0.02
0.504883,-8,-8,-0.27,0,0,0,-0.36,1,-0.09
0.51001,-34,-34,-0.22,0,0,0,-0.36,1,-0.14
0.514893,-25,-25,-0.2,0,0,0,-0.36,1,-0.16
0.52002,-9,-9,-0.23,0,0,0,-0.36,1,-0.13
0.524903,3,3,-0.23,0,0,0,-0.36,1,-0.13
0.53003,9,9,-0.24,0,0,0,-0.36,1,-0.12
0.534913,13,13,-0.23,0,0,0,-0.36,1,-0.13
0.540039,23,23,-0.24,0,0,0,-0.36,1,-0.12
0.544922,29,29,-0.24,0,0,0,-0.36,1,-0.12
0.550049,38,38,-0.26,0,0,0,-0.36,1,-0.1
0.554932,45,45,-0.29,0,0,0,-0.36,1,-0.07
0.559815,52,52,-0.34,0,0,0,-0.36,1,-0.02
0.564942,63,63,-0.37,0,0,0,-0.36,1,0.01
0.569825,71,71,-0.38,2,2,0,-0.36,1,0.02
0.574952,78,78,-0.53,2,2,0,-0.36,1,0.17
0.579834,91,91,-0.58,0,0,0,0.57,1,1.15
0.584961,95,95,-0.7,0,0,0,0.57,1,1.27
0.589844,156,156,-0.74,2,2,0,-0.36,1,0.38
0.594971,145,145,-0.73,2,2,0,-0.36,1,0.37
0.599854,56,56,-0.65,2,2,0,0.57,1,1.22
0.604981,53,53,-1.04,2,2,0,0.57,1,1.61
0.609864,162,162,-1.24,4,4,0,0.57,1,1.81
0.614991,166,166,-1.11,4,4,0,0.57,1,1.68
0.619873,95,95,-0.88,4,4,0,1.51,1,2.39
0.625,50,50,-1.02,4,4,0,1.51,1,2.53
0.629883,123,123,-0.93,6,6,0,1.51,1,2.44
0.63501,126,126,-1.1,6,6,0,1.51,1,2.61
0.639893,126,126,-0.9,6,4,0,2.45,1,3.35
0.64502,101,101,-0.86,6,4,0,2.45,1,3.31
0.649903,141,141,-0.63,8,6,0,1.99,1,2.62
0.65503,124,124,-0.5,8,6,0,1.99,1,2.49
0.659913,79,79,-0.35,4,4,0,2.93,1,3.28
0.665039,95,95,-0.62,4,4,0,2.93,1,3.55
0.669922,198,198,-0.6,8,8,0,1.54,1,2.14
0.675049,187,187,-0.39,8,8,0,1.54,1,1.93
0.679932,30,30,-0.12,6,6,0,3.4,1,3.52
0.684815,12,12,-0.29,6,6,0,3.4,1,3.69
0.689942,163,163,-0.17,8,8,0,2.48,1,2.65
0.694825,160,160,-0.25,8,8,0,2.48,1,2.73
0.699952,88,88,0.07,8,8,0,3.42,1,3.35
0.704834,41,41,0.02,8,8,0,3.42,1,3.4
0.709961,94,94,0.31,8,10,0,3.43,1,3.12
0.714844,71,71,0.48,8,10,0,3.43,1,2.95
0.719971,43,43,0.72,8,8,0,3.9,1,3.18
0.724854,40,40,0.84,8,8,0,3.9,1,3.06
0.729981,78,78,1.05,8,8,0,3.45,1,2.4
0.734864,83,83,1.14,8,8,0,3.45,1,2.31
0.739991,54,54,1.32,6,6,0,3.46,1,2.14
0.744873,62,62,1.34,6,6,0,3.46,1,2.12
0.75,79,79,1.46,6,6,0,2.54,1,1.08
0.754883,80,80,1.54,6,6,0,2.54,1,1
0.76001,4,4,1.67,6,6,0,2.55,1,0.88
0.764893,11,11,1.63,6,6,0,2.55,1,0.92
0.77002,31,31,1.67,6,8,0,2.55,1,0.88
0.774903,47,47,1.7,6,8,0,2.55,1,0.85
0.78003,37,37,1.82,6,6,0,3.03,1,1.21
0.784913,34,34,1.85,6,6,0,3.03,1,1.18
0.790039,77,77,1.86,4,6,0,2.57,1,0.71
0.794922,101,101,1.81,4,6,0,2.57,1,0.76
0.800049,78,78,1.86,4,4,0,2.11,1,0.25
0.804932,85,85,1.59,4,4,0,2.11,1,0.52
0.809815,80,80,1.5,6,6,0,1.65,1,0.15
0.814942,90,90,1.48,6,6,0,1.65,1,0.17
0.819825,29,29,1.59,4,4,0,2.59,1,1
0.824952,25,25,1.56,4,4,0,2.59,1,1.03
0.829834,100,100,1.5,6,6,0,1.66,1,0.16
0.834961,119,119,1.46,6,6,0,1.66,1,0.2
0.839844,42,42,1.52,6,6,0,2.6,1,1.08
0.844971,37,37,1.3,6,6,0,2.6,1,1.3
0.849854,128,128,1.2,6,6,0,2.61,1,1.41
0.854981,139,139,1.25,6,6,0,2.61,1,1.36
0.859864,101,101,1.37,4,4,0,2.61,1,1.24
0.864991,86,86,1.2,4,4,0,2.61,1,1.41
0.869873,100,100,1.09,6,8,0,1.69,1,0.6
0.875,117,117,0.97,6,8,0,1.69,1,0.72
0.879883,39,39,1.12,6,6,0,3.09,1,1.97
0.88501,17,17,1,6,6,0,3.09,1,2.09
0.889893,123,123,1.08,8,6,0,2.63,1,1.55
0.89502,127,127,1.05,8,6,0,2.63,1,1.58
0.899903,86,86,1.16,6,6,0,3.11,1,1.95
0.90503,86,86,0.96,6,6,0,3.11,1,2.15
0.909913,137,137,0.93,8,8,0,2.65,1,1.72
0.915039,147,147,0.96,8,8,0,2.65,1,1.69
0.919922,90,90,1.13,6,6,0,3.59,1,2.46
0.925049,82,82,0.9,6,6,0,3.59,1,2.69
0.929932,173,173,0.96,8,6,0,2.67,1,1.71
0.934815,177,177,1.02,8,6,0,2.67,1,1.65
0.939942,85,85,1.19,8,6,0,3.14,1,1.95
0.944825,67,67,1.08,8,6,0,3.14,1,2.06
0.949952,109,109,1.1,10,8,0,3.15,1,2.05
0.954834,110,110,1.16,10,8,0,3.15,1,1.99
0.959961,76,76,1.36,6,6,0,4.09,1,2.73
0.964844,48,48,1.41,6,6,0,4.09,1,2.68
0.969971,109,109,1.57,8,6,0,2.7,1,1.13
0.974854,114,114,1.6,8,6,0,2.7,1,1.1
0.979981,20,20,1.7,6,6,0,3.17,1,1.47
