time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
28.474854,-58,-58,1.76,0,0,20,2.07,1,0.31
28.479981,16,16,1.91,0,0,20,2.07,1,0.16
28.484864,5,5,1.78,0,0,20,2.07,1,0.29
28.489991,22,22,1.87,-2,-2,20,-7.23,1,-9.1
28.494873,19,19,1.91,-2,-2,20,-7.23,1,-9.14
28.5,-640,-640,1.86,-2,0,20,-8.18,1,-10.04
28.504883,-631,-631,1.91,-2,0,20,-8.18,1,-10.09
28.51001,-694,-694,1.81,0,0,20,-7.74,1,-9.55
28.514893,-683,-683,1.78,0,0,20,-7.74,1,-9.52
28.52002,-654,-654,1.9,0,-2,20,-7.3,1,-9.2
28.524903,-671,-671,2.2,0,-2,20,-7.3,1,-9.5
28.53003,-653,-653,2.4,-10,-8,20,-7.79,1,-10.19
28.534913,-603,-603,2.27,-10,-8,20,-7.79,1,-10.06
28.540039,-463,-463,1.68,-12,-12,20,-11.54,1,-13.22
28.544922,-245,-245,1.2,-12,-12,20,-11.54,1,-12.74
28.550049,-344,-344,0.7,-18,-20,20,-12.97,1,-13.67
28.554932,-241,-241,0.05,-18,-20,20,-12.97,1,-13.02
28.559815,-207,-207,-0.56,-18,-18,20,-15,1,-14.44
28.564942,-85,-85,-1.32,-18,-18,20,-15,1,-13.68
28.569825,-95,-95,-2.35,-18,-20,20,-15,1,-12.65
28.574952,28,28,-3.46,-18,-20,20,-15,1,-11.54
28.579834,130,130,-4.34,-18,-18,20,-15,1,-10.66
28.584961,195,195,-5.18,-18,-18,20,-15,1,-9.82
28.589844,244,244,-6.34,-14,-14,20,-15,1,-8.66
28.594971,317,317,-7.3,-14,-14,20,-15,1,-7.7
28.599854,350,350,-8.35,-10,-10,20,-14.12,1,-5.77
28.604981,366,366,-9.46,-10,-10,20,-14.12,1,-4.66
28.609864,416,416,-10.04,-4,-6,20,-12.3,1,-2.26
28.614991,313,313,-10.33,-4,-6,20,-12.3,1,-1.97
28.619873,323,323,-10.67,-2,-4,20,-10.01,1,0.66
28.625,265,265,-11.01,-2,-4,20,-10.01,1,1
28.629883,413,413,-11.46,2,2,20,-9.11,1,2.35
28.63501,407,407,-11.72,2,2,20,-9.11,1,2.61
28.639893,439,439,-11.79,4,4,20,-6.82,1,4.97
28.64502,377,377,-12.11,4,4,20,-6.82,1,5.29
28.649903,525,525,-12.33,10,10,20,-5.91,1,6.42
28.65503,503,503,-12.33,10,10,20,-5.91,1,6.42
28.659913,493,493,-12.03,10,10,20,-3.14,1,8.89
28.665039,399,399,-12.03,10,10,20,-3.14,1,8.89
28.669922,569,569,-12.33,16,16,20,-3.15,1,9.18
28.675049,586,586,-12.15,16,16,20,-3.15,1,9
28.679932,514,514,-11.78,14,16,20,-0.37,1,11.41
28.684815,396,396,-11.56,14,16,20,-0.37,1,11.19
28.689942,529,529,-11.56,22,20,20,-0.84,1,10.72
28.694825,518,518,-11.27,22,20,20,-0.84,1,10.43
28.699952,419,419,-10.82,22,22,20,1.94,1,12.76
28.704834,300,300,-10.26,22,22,20,1.94,1,12.2
28.709961,396,396,-10.06,26,26,20,2.41,1,12.47
28.714844,360,360,-9.48,26,26,20,2.41,1,11.89
28.719971,314,314,-8.76,24,24,20,4.27,1,13.03
28.724854,219,219,-8.34,24,24,20,4.27,1,12.61
28.729981,303,303,-7.6,26,26,20,3.35,1,10.95
28.734864,253,253,-6.99,26,26,20,3.35,1,10.34
28.739991,149,149,-6.36,24,24,20,4.28,1,10.64
28.744873,113,113,-5.93,24,24,20,4.28,1,10.21
28.75,170,170,-5.39,26,24,20,3.36,1,8.75
28.754883,152,152,-4.67,26,24,20,3.36,1,8.03
28.76001,43,43,-4.12,22,22,20,3.83,1,7.95
28.764893,28,28,-3.45,22,22,20,3.83,1,7.28
28.77002,49,49,-2.93,22,20,20,2.44,1,5.37
28.774903,53,53,-2.35,22,20,20,2.44,1,4.79
