time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
41.175049,61,61,-3.47,-2,-2,0,-5.65,1,-2.18
41.179932,3,3,-3.72,-2,0,0,-5.67,1,-1.95
41.184815,32,32,-3.79,-2,0,0,-5.67,1,-1.88
41.189942,39,39,-3.93,0,0,0,4.07,1,8
41.194825,49,49,-4.11,0,0,0,4.07,1,8.18
41.199952,748,748,-4.29,0,2,0,4.53,1,8.82
41.204834,763,763,-4.38,0,2,0,4.53,1,8.91
41.209961,798,798,-4.54,0,2,0,4.99,1,9.53
41.214844,800,800,-4.72,0,2,0,4.99,1,9.71
41.219971,800,800,-5.05,2,2,0,5,1,10.05
41.224854,800,800,-5.29,2,2,0,5,1,10.29
41.229981,800,800,-5.91,12,12,0,5.46,1,11.37
41.234864,800,800,-6.43,12,12,0,5.46,1,11.89
41.239991,800,800,-6.31,14,16,0,10.11,1,16.42
41.244873,651,651,-5.73,14,16,0,10.11,1,15.84
41.25,713,713,-5.22,22,22,0,11.52,1,16.74
41.254883,553,553,-4.84,22,22,0,11.52,1,16.36
41.26001,572,572,-4.4,26,24,0,14.8,1,19.2
41.264893,473,473,-3.85,26,24,0,14.8,1,18.65
41.27002,564,564,-3.24,30,30,0,15,1,18.24
41.274903,414,414,-2.15,30,30,0,15,1,17.15
41.28003,254,254,-1.04,30,30,0,15,1,16.04
41.284913,96,96,-0.07,30,30,0,15,1,15.07
41.290039,-7,-7,0.58,34,36,0,15,1,14.42
41.294922,-84,-84,1.85,34,36,0,15,1,13.15
41.300049,-227,-227,3.13,32,30,0,15,1,11.87
41.304932,-369,-369,4.49,32,30,0,15,1,10.51
41.309815,-468,-468,5.7,28,26,0,15,1,9.3
41.314942,-522,-522,7.03,28,26,0,15,1,7.97
41.319825,-566,-566,8.32,22,22,0,15,1,6.68
41.324952,-592,-592,9.43,22,22,0,15,1,5.57
41.329834,-530,-530,10.15,14,12,0,15,1,4.85
41.334961,-370,-370,10.49,14,12,0,15,1,4.51
41.339844,-171,-171,10.73,10,8,0,10.88,1,0.15
41.344971,-14,-14,10.99,10,8,0,10.88,1,-0.109999999999999
41.349854,-207,-207,11.2,0,0,0,9.03,1,-2.17
41.354981,-140,-140,11.34,0,0,0,9.03,1,-2.31
41.359864,-170,-170,11.33,0,-2,0,4.86,1,-6.47
41.364991,-72,-72,11.11,0,-2,0,4.86,1,-6.25
41.369873,-257,-257,10.73,-2,-4,0,4.39,1,-6.34
41.375,-177,-177,10.25,-2,-4,0,4.39,1,-5.86
41.379883,-136,-136,10.09,-4,-6,0,3.46,1,-6.63
41.38501,-137,-137,9.92,-4,-6,0,3.46,1,-6.46
41.389893,-196,-196,9.77,-6,-6,0,2.53,1,-7.24
41.39502,-163,-163,9.39,-6,-6,0,2.53,1,-6.86
41.399903,-142,-142,9.04,-6,-8,0,2.06,1,-6.98
41.40503,-80,-80,8.49,-6,-8,0,2.06,1,-6.43
41.409913,-46,-46,8.14,-8,-10,0,1.59,1,-6.55
41.415039,-32,-32,7.64,-8,-10,0,1.59,1,-6.05
41.419922,-35,-35,7.46,-6,-8,0,0.65,1,-6.81
41.425049,-37,-37,6.95,-6,-8,0,0.65,1,-6.3
41.429932,-74,-74,6.69,-6,-6,0,1.57,1,-5.12
41.434815,-78,-78,6.28,-6,-6,0,1.57,1,-4.71
41.439942,-6,-6,6.14,-6,-6,0,2.02,1,-4.12
41.444825,-7,-7,5.8,-6,-6,0,2.02,1,-3.78
41.449952,32,32,5.54,-6,-6,0,2.02,1,-3.52
41.454834,40,40,5.19,-6,-6,0,2.02,1,-3.17
41.459961,52,52,4.79,-4,-4,0,2.01,1,-2.78
41.464844,65,65,4.65,-4,-4,0,2.01,1,-2.64
41.469971,42,42,4.4,-2,-4,0,2.93,1,-1.47
41.474854,30,30,4.2,-2,-4,0,2.93,1,-1.27
41.479981,84,84,3.97,-2,-4,0,3.39,1,-0.58
41.484864,72,72,3.86,-2,-4,0,3.39,1,-0.47
41.489991,78,78,3.79,-2,-2,0,3.39,1,-0.4
41.494873,52,52,3.75,-2,-2,0,3.39,1,-0.36
41.5,32,32,3.55,0,0,0,3.85,1,0.3
41.504883,30,30,3.61,0,0,0,3.85,1,0.24
41.51001,29,29,3.58,2,0,0,4.78,1,1.2
41.514893,8,8,3.68,2,0,0,4.78,1,1.1
41.52002,49,49,3.64,2,2,0,5.24,1,1.6
41.524903,44,44,3.68,2,2,0,5.24,1,1.56
41.53003,72,72,3.73,2,2,0,5.71,1,1.98
41.534913,65,65,3.76,2,2,0,5.71,1,1.95
41.540039,95,95,3.67,2,2,0,5.71,1,2.04
41.544922,100,100,3.8,2,2,0,5.71,1,1.91
41.550049,75,75,3.79,2,2,0,5.71,1,1.92
41.554932,59,59,3.91,2,2,0,5.71,1,1.8
41.559815,31,31,3.91,2,2,0,5.72,1,1.81
41.564942,13,13,4.09,2,2,0,5.72,1,1.63
41.569825,-15,-15,4.2,2,4,0,5.72,1,1.52
41.574952,-41,-41,4.46,2,4,0,5.72,1,1.26
41.579834,-76,-76,4.7,2,2,0,6.19,1,1.49
41.584961,-99,-99,4.88,2,2,0,6.19,1,1.31
41.589844,-61,-61,5.05,0,2,0,5.72,1,0.67
41.594971,-53,-53,5.12,0,2,0,5.72,1,0.6
41.599854,-69,-69,5.32,0,0,0,5.26,1,-0.0600000000000005
41.604981,-69,-69,5.39,0,0,0,5.26,1,-0.13
41.609864,-96,-96,5.5,-2,0,0,4.8,1,-0.7
41.614991,-95,-95,5.49,-2,0,0,4.8,1,-0.69
41.619873,-123,-123,5.65,0,-2,0,4.33,1,-1.32
41.625,-135,-135,5.65,0,-2,0,4.33,1,-1.32
41.629883,-159,-159,5.73,-2,-2,0,4.33,1,-1.4
41.63501,-166,-166,5.75,-2,-2,0,4.33,1,-1.42
41.639893,-178,-178,6.04,-2,-4,0,3.87,1,-2.17
41.64502,-210,-210,6.21,-2,-4,0,3.87,1,-2.34
41.649903,-245,-245,6.44,-4,-4,0,3.4,1,-3.04
41.65503,-239,-239,6.36,-4,-4,0,3.4,1,-2.96
41.659913,-203,-203,6.47,-4,-6,0,2.93,1,-3.54
