time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
0,-24,-24,1.99,0,0,0,1.66,1,-0.33
0.005005,-16,-16,2.02,0,0,0,1.66,1,-0.36
0.01001,-20,-20,2.05,0,-2,0,1.84,1,-0.21
0.015015,-26,-26,2.04,0,-2,0,1.84,1,-0.2
0.02002,-8,-8,1.99,-2,0,0,1.74,1,-0.25
0.025025,0,0,2.04,-2,0,0,1.74,1,-0.3
0.03003,-13,-13,2.07,0,-2,0,1.74,1,-0.33
0.035035,-17,-17,2.02,0,-2,0,1.74,1,-0.28
0.040039,-7,-7,1.95,0,0,0,1.74,1,-0.21
0.045044,4,4,1.94,0,0,0,1.74,1,-0.2
0.050049,1,1,1.97,0,0,0,1.83,1,-0.14
0.055054,-5,-5,1.96,0,0,0,1.83,1,-0.13
0.060059,6,6,1.87,0,0,0,1.83,1,-0.04
0.065064,17,17,1.83,0,0,0,1.83,1,0
0.070069,18,18,1.85,-2,0,0,1.83,1,-0.02
0.075074,11,11,1.85,-2,0,0,1.83,1,-0.02
0.080078,9,9,1.81,0,0,0,1.73,1,-0.0800000000000001
0.085083,15,15,1.76,0,0,0,1.73,1,-0.03
0.090088,11,11,1.77,2,0,0,1.82,1,0.05
0.095093,8,8,1.8,2,0,0,1.82,1,0.02
0.100098,12,12,1.76,0,0,0,1.92,1,0.16
0.105103,19,19,1.71,0,0,0,1.92,1,0.21
0.110108,33,33,1.7,0,0,0,1.83,1,0.13
0.115113,33,33,1.69,0,0,0,1.83,1,0.14
0.120118,26,26,1.66,0,0,0,1.83,1,0.17
0.125,30,30,1.56,0,0,0,1.83,1,0.27
0.130005,40,40,1.56,2,2,0,1.83,1,0.27
0.13501,40,40,1.56,2,2,0,1.83,1,0.27
0.140015,40,40,1.5,0,0,0,2.02,1,0.52
0.14502,47,47,1.38,0,0,0,2.02,1,0.64
0.150025,71,71,1.4,0,0,0,1.83,1,0.43
0.15503,67,67,1.38,0,0,0,1.83,1,0.45
0.160035,55,55,1.3,0,0,0,1.83,1,0.53
