time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag
0.675049,-17,-17,1.96,-2,0,0,1.75,1
0.680054,-11,-11,1.93,-2,0,0,1.75,1
0.685059,-9,-9,1.97,-2,0,0,1.75,1
0.690064,-15,-15,1.99,-2,-2,0,1.74,1
0.695069,-19,-19,1.98,-2,-2,0,1.74,1
0.700074,-16,-16,1.96,0,0,0,1.64,1
0.705078,-12,-12,1.99,0,0,0,1.64,1
0.710083,-25,-25,2.03,-2,-2,0,1.83,1
0.715088,-30,-30,2.03,-2,-2,0,1.83,1
0.720093,-13,-13,1.99,0,0,0,1.64,1
0.725098,-6,-6,2.05,0,0,0,1.64,1
0.730103,-26,-26,2.09,0,-2,0,1.82,1
0.735108,-29,-29,2.03,0,-2,0,1.82,1
0.740113,-4,-4,1.96,0,0,0,1.72,1
0.745118,8,8,1.99,0,0,0,1.72,1
0.75,-4,-4,2.04,0,0,0,1.81,1
0.755005,-11,-11,1.99,0,0,0,1.81,1
0.76001,7,7,1.88,0,-2,0,1.81,1
0.765015,23,23,1.82,0,-2,0,1.81,1
0.77002,25,25,1.83,-2,0,0,1.72,1
0.775025,18,18,1.83,-2,0,0,1.72,1
0.78003,8,8,1.77,0,0,0,1.72,1
0.785035,16,16,1.64,0,0,0,1.72,1
0.790039,26,26,1.65,0,2,0,1.81,1
0.795044,19,19,1.72,0,2,0,1.81,1
0.800049,15,15,1.7,0,0,0,1.9,1
0.805054,19,19,1.61,0,0,0,1.9,1
0.810059,39,39,1.59,2,0,0,1.81,1
0.815064,41,41,1.59,2,0,0,1.81,1
0.820069,32,32,1.58,0,2,0,1.91,1
0.825074,34,34,1.46,0,2,0,1.91,1
0.830078,53,53,1.47,2,0,0,1.91,1
0.835083,52,52,1.45,2,0,0,1.91,1
0.840088,55,55,1.38,2,0,0,1.91,1
0.845093,62,62,1.29,2,0,0,1.91,1
0.850098,69,69,1.26,0,2,0,1.92,1
0.855103,69,69,1.26,0,2,0,1.92,1
0.860108,65,65,1.29,2,0,0,1.92,1
0.865113,55,55,1.17,2,0,0,1.92,1
0.870118,62,62,1.17,2,2,0,1.93,1
0.875,61,61,1.16,2,2,0,1.93,1
0.880005,58,58,1.14,2,0,0,2.02,1
0.88501,54,54,1.07,2,0,0,2.02,1
0.890015,63,63,1.08,2,2,0,1.94,1
0.89502,56,56,1.16,2,2,0,1.94,1
0.900025,36,36,1.27,2,2,0,2.04,1
0.90503,24,24,1.16,2,2,0,2.04,1
0.910035,46,46,1.14,2,2,0,2.04,1
0.915039,50,50,1.21,2,2,0,2.04,1
0.920044,36,36,1.33,2,2,0,2.05,1
0.925049,21,21,1.31,2,2,0,2.05,1
0.930054,29,29,1.28,2,2,0,2.06,1
0.935059,35,35,1.34,2,2,0,2.06,1
0.940064,27,27,1.47,2,4,0,2.07,1
0.945069,11,11,1.48,2,4,0,2.07,1
0.950074,16,16,1.42,2,2,0,2.17,1
0.955078,28,28,1.45,2,2,0,2.17,1
0.960083,35,35,1.56,2,2,0,2.09,1
0.965088,22,22,1.59,2,2,0,2.09,1
0.970093,17,17,1.57,2,2,0,2.1,1
0.975098,26,26,1.58,2,2,0,2.1,1
0.980103,28,28,1.63,2,2,0,2.1,1
0.985108,22,22,1.62,2,2,0,2.1,1
0.990113,26,26,1.6,0,0,0,2.11,1
0.995118,32,32,1.61,0,0,0,2.11,1
1,30,30,1.67,2,2,0,1.93,1
1.005005,22,22,1.63,2,2,0,1.93,1
1.01001,15,15,1.59,2,0,0,2.12,1
1.015015,21,21,1.6,2,0,0,2.12,1
1.02002,31,31,1.67,0,2,0,2.03,1
1.025025,20,20,1.67,0,2,0,2.03,1
1.03003,18,18,1.63,0,2,0,2.04,1
1.035035,25,25,1.63,0,2,0,2.04,1
1.040039,24,24,1.69,0,2,0,2.04,1
1.045044,16,16,1.66,0,2,0,2.04,1
1.050049,22,22,1.62,2,2,0,2.05,1
1.055054,30,30,1.62,2,2,0,2.05,1
1.060059,27,27,1.66,0,0,0,2.14,1
1.065064,19,19,1.62,0,0,0,2.14,1
1.070069,32,32,1.58,0,0,0,1.96,1
1.075074,36,36,1.62,0,0,0,1.96,1
1.080078,13,13,1.7,0,0,0,1.96,1
1.085083,1,1,1.65,0,0,0,1.96,1
1.090088,6,6,1.61,0,0,0,1.96,1
1.095093,11,11,1.66,0,0,0,1.96,1
1.100098,1,1,1.77,0,0,0,1.96,1
1.105103,-15,-15,1.83,0,0,0,1.96,1
1.110108,-16,-16,1.8,2,2,0,1.96,1
1.115113,-6,-6,1.79,2,2,0,1.96,1
1.120118,-3,-3,1.87,0,0,0,2.15,1
1.125,-13,-13,1.96,0,0,0,2.15,1
1.130005,-6,-6,1.95,0,0,0,1.97,1
1.13501,2,2,1.89,0,0,0,1.97,1
1.140015,-3,-3,1.91,0,0,0,1.97,1
1.14502,-7,-7,1.97,0,0,0,1.97,1
1.150025,-18,-18,2.01,0,0,0,1.97,1
1.15503,-21,-21,2,0,0,0,1.97,1
1.160035,-18,-18,2,0,0,0,1.97,1
1.165039,-20,-20,2.12,0,0,0,1.97,1
1.170044,-33,-33,2.14,0,0,0,1.97,1
1.175049,-36,-36,2.13,0,0,0,1.97,1
1.180054,-33,-33,2.16,0,-2,0,1.97,1
1.185059,-37,-37,2.27,0,-2,0,1.97,1
1.190064,-49,-49,2.28,-2,-2,0,1.88,1
1.195069,-50,-50,2.3,-2,-2,0,1.88,1
1.200074,-59,-59,2.38,0,0,0,1.78,1
1.205078,-67,-67,2.52,0,0,0,1.78,1
1.210083,-85,-85,2.52,-2,-2,0,1.96,1
1.215088,-82,-82,2.57,-2,-2,0,1.96,1
1.220093,-72,-72,2.66,0,-2,0,1.77,1
1.225098,-77,-77,2.89,0,-2,0,1.77,1
1.230103,-103,-103,2.87,-4,-2,0,1.86,1
1.235108,-90,-90,2.85,-4,-2,0,1.86,1
1.240113,-70,-70,2.79,0,-2,0,1.66,1
1.245118,-58,-58,2.95,0,-2,0,1.66,1
1.25,-86,-86,2.94,-4,-4,0,1.84,1
1.255005,-80,-80,2.87,-4,-4,0,1.84,1
1.26001,-47,-47,2.73,-4,-2,0,1.55,1
1.265015,-25,-25,2.82,-4,-2,0,1.55,1
1.27002,-54,-54,2.73,-2,-4,0,1.63,1
1.275025,-45,-45,2.68,-2,-4,0,1.63,1
1.28003,-30,-30,2.54,-4,-4,0,1.62,1
1.285035,-13,-13,2.46,-4,-4,0,1.62,1
1.290039,-8,-8,2.37,-4,-2,0,1.51,1
1.295044,-3,-3,2.29,-4,-2,0,1.51,1
1.300049,-9,-9,2.2,-4,-2,0,1.59,1
1.305054,-5,-5,2.08,-4,-2,0,1.59,1
1.310059,7,7,2.01,-2,-2,0,1.58,1
1.315064,5,5,1.99,-2,-2,0,1.58,1
1.320069,-3,-3,1.93,-2,-2,0,1.66,1
1.325074,-6,-6,1.87,-2,-2,0,1.66,1
1.330078,-2,-2,1.86,-2,-2,0,1.65,1
1.335083,-8,-8,1.88,-2,-2,0,1.65,1
1.340088,-18,-18,1.89,-2,-2,0,1.64,1
1.345093,-25,-25,1.93,-2,-2,0,1.64,1
1.350098,-33,-33,1.99,0,0,0,1.64,1
1.355103,-41,-41,2,0,0,0,1.64,1
1.360108,-41,-41,2.01,-2,0,0,1.82,1
1.365113,-38,-38,2.15,-2,0,0,1.82,1
1.370118,-37,-37,2.18,-2,-2,0,1.72,1
1.375,-38,-38,2.17,-2,-2,0,1.72,1
1.380005,-36,-36,2.12,-2,0,0,1.62,1
1.38501,-24,-24,2.2,-2,0,0,1.62,1
1.390015,-40,-40,2.26,-2,-2,0,1.71,1
1.39502,-46,-46,2.23,-2,-2,0,1.71,1
1.400025,-30,-30,2.15,0,-2,0,1.61,1
1.40503,-16,-16,2.19,0,-2,0,1.61,1
1.410035,-27,-27,2.23,-2,0,0,1.7,1
1.415039,-31,-31,2.19,-2,0,0,1.7,1
1.420044,-13,-13,2.06,0,-2,0,1.7,1
1.425049,6,6,2.03,0,-2,0,1.7,1
1.430054,8,8,2.04,-2,-2,0,1.69,1
1.435059,2,2,2.01,-2,-2,0,1.69,1
1.440064,5,5,1.89,0,-2,0,1.59,1
1.445069,23,23,1.77,0,-2,0,1.59,1
1.450074,23,23,1.72,0,-2,0,1.68,1
1.455078,20,20,1.75,0,-2,0,1.68,1
1.460083,15,15,1.75,0,0,0,1.68,1
1.465088,12,12,1.62,0,0,0,1.68,1
1.470093,24,24,1.6,0,0,0,1.77,1
1.475098,22,22,1.64,0,0,0,1.77,1
1.480103,19,19,1.65,0,0,0,1.77,1
1.485108,17,17,1.59,0,0,0,1.77,1
1.490113,27,27,1.57,2,0,0,1.77,1
1.495118,32,32,1.55,2,0,0,1.77,1
1.5,34,34,1.54,0,0,0,1.86,1
1.505005,35,35,1.48,0,0,0,1.86,1
1.51001,47,47,1.47,0,0,0,1.77,1
1.515015,49,49,1.46,0,0,0,1.77,1
1.52002,47,47,1.39,0,0,0,1.77,1
1.525025,55,55,1.25,0,0,0,1.77,1
1.53003,64,64,1.24,0,2,0,1.77,1
1.535035,61,61,1.25,0,2,0,1.77,1
1.540039,55,55,1.2,2,2,0,1.87,1
1.545044,57,57,1.06,2,2,0,1.87,1
1.550049,74,74,1.09,2,2,0,1.96,1
1.555054,67,67,1.11,2,2,0,1.96,1
1.560059,68,68,1.11,2,2,0,1.97,1
1.565064,69,69,0.91,2,2,0,1.97,1
1.570069,88,88,0.87,4,2,0,1.98,1
1.575074,85,85,0.95,4,2,0,1.98,1
1.580078,61,61,1.09,0,2,0,2.08,1
1.585083,41,41,1.01,0,2,0,2.08,1
1.590088,61,61,0.97,4,4,0,1.91,1
1.595093,69,69,0.95,4,4,0,1.91,1
1.600098,47,47,1.12,4,2,0,2.19,1
1.605103,20,20,1.13,4,2,0,2.19,1
1.610108,42,42,1.11,4,4,0,2.12,1
1.615113,48,48,1.15,4,4,0,2.12,1
1.620118,40,40,1.28,2,4,0,2.22,1
1.625,24,24,1.31,2,4,0,2.22,1
1.630005,30,30,1.34,2,4,0,2.14,1
1.63501,32,32,1.4,2,4,0,2.14,1
1.640015,21,21,1.51,2,4,0,2.16,1
1.64502,11,11,1.56,2,4,0,2.16,1
1.650025,11,11,1.57,2,2,0,2.17,1
1.65503,17,17,1.6,2,2,0,2.17,1
1.660035,17,17,1.68,2,2,0,2.08,1
1.665039,10,10,1.73,2,2,0,2.08,1
1.670044,2,2,1.75,2,2,0,2.09,1
1.675049,6,6,1.77,2,2,0,2.09,1
1.680054,9,9,1.81,2,2,0,2.1,1
1.685059,7,7,1.84,2,2,0,2.1,1
1.690064,10,10,1.84,0,0,0,2.11,1
1.695069,15,15,1.83,0,0,0,2.11,1
1.700074,20,20,1.84,2,0,0,1.93,1
1.705078,22,22,1.8,2,0,0,1.93,1
1.710083,15,15,1.77,0,0,0,2.02,1
1.715088,19,19,1.78,0,0,0,2.02,1
1.720093,24,24,1.78,2,0,0,1.93,1
1.725098,23,23,1.72,2,0,0,1.93,1
1.730103,24,24,1.68,0,0,0,2.03,1
1.735108,30,30,1.68,0,0,0,2.03,1
1.740113,34,34,1.7,0,0,0,1.93,1
1.745118,29,29,1.61,0,0,0,1.93,1
1.75,32,32,1.54,0,2,0,1.93,1
1.755005,37,37,1.57,0,2,0,1.93,1
1.76001,26,26,1.63,0,0,0,2.03,1
1.765015,16,16,1.53,0,0,0,2.03,1
1.77002,33,33,1.47,0,2,0,1.94,1
1.775025,39,39,1.5,0,2,0,1.94,1
1.78003,21,21,1.6,0,0,0,2.03,1
1.785035,5,5,1.55,0,0,0,2.03,1
1.790039,18,18,1.48,0,2,0,1.94,1
1.795044,26,26,1.52,0,2,0,1.94,1
1.800049,9,9,1.64,0,0,0,2.04,1
1.805054,-11,-11,1.68,0,0,0,2.04,1
1.810059,-5,-5,1.65,0,0,0,1.95,1
1.815064,4,4,1.68,0,0,0,1.95,1
1.820069,-8,-8,1.8,0,0,0,1.95,1
1.825074,-25,-25,1.91,0,0,0,1.95,1
1.830078,-33,-33,1.92,2,0,0,1.95,1
1.835083,-25,-25,1.9,2,0,0,1.95,1
1.840088,-19,-19,1.96,0,0,0,2.04,1
1.845093,-26,-26,2.1,0,0,0,2.04,1
1.850098,-32,-32,2.11,0,0,0,1.95,1
1.855103,-26,-26,2.06,0,0,0,1.95,1
1.860108,-25,-25,2.09,0,0,0,1.95,1
1.865113,-29,-29,2.18,0,0,0,1.95,1
1.870118,-41,-41,2.22,-2,-2,0,1.95,1
1.875,-46,-46,2.24,-2,-2,0,1.95,1
1.880005,-48,-48,2.28,0,-2,0,1.76,1
1.88501,-52,-52,2.42,0,-2,0,1.76,1
1.890015,-78,-78,2.41,0,-2,0,1.85,1
1.89502,-77,-77,2.45,0,-2,0,1.85,1
1.900025,-85,-85,2.55,-2,0,0,1.84,1
1.90503,-104,-104,2.8,-2,0,0,1.84,1
1.910035,-92,-92,2.82,-2,-4,0,1.84,1
1.915039,-75,-75,2.83,-2,-4,0,1.84,1
1.920044,-63,-63,2.79,-2,-2,0,1.65,1
1.925049,-84,-84,2.89,-2,-2,0,1.65,1
1.930054,-77,-77,2.88,-2,-4,0,1.73,1
1.935059,-62,-62,2.85,-2,-4,0,1.73,1
1.940064,-47,-47,2.76,-2,-2,0,1.63,1
1.945069,-60,-60,2.83,-2,-2,0,1.63,1
1.950074,-56,-56,2.8,-4,-4,0,1.71,1
1.955078,-35,-35,2.71,-4,-4,0,1.71,1
1.960083,-18,-18,2.58,-4,-2,0,1.51,1
1.965088,-35,-35,2.58,-4,-2,0,1.51,1
1.970093,-32,-32,2.52,-2,-4,0,1.59,1
1.975098,-24,-24,2.47,-2,-4,0,1.59,1
1.980103,-14,-14,2.36,-2,-2,0,1.58,1
1.985108,-15,-15,2.32,-2,-2,0,1.58,1
1.990113,-16,-16,2.28,-2,-2,0,1.66,1
1.995118,-9,-9,2.24,-2,-2,0,1.66,1
2,-4,-4,2.16,-4,-2,0,1.65,1
2.005005,-5,-5,2.12,-4,-2,0,1.65,1
2.01001,-7,-7,2.08,-2,-2,0,1.55,1
2.015015,-18,-18,2.07,-2,-2,0,1.55,1
2.02002,-17,-17,2.02,-2,-2,0,1.63,1
2.025025,-11,-11,1.98,-2,-2,0,1.63,1
2.03003,-14,-14,1.95,-2,0,0,1.62,1
2.035035,-20,-20,1.95,-2,0,0,1.62,1
2.040039,-24,-24,1.95,-2,0,0,1.71,1
2.045044,-24,-24,1.99,-2,0,0,1.71,1
2.050049,-29,-29,2.02,0,0,0,1.71,1
2.055054,-27,-27,2.01,0,0,0,1.71,1
2.060059,-27,-27,2.01,0,-2,0,1.8,1
2.065064,-30,-30,2.11,0,-2,0,1.8,1
2.070069,-31,-31,2.15,-2,-2,0,1.7,1
2.075074,-26,-26,2.1,-2,-2,0,1.7,1
2.080078,-19,-19,2.06,-2,0,0,1.6,1
2.085083,-34,-34,2.11,-2,0,0,1.6,1
2.090088,-40,-40,2.17,-2,-2,0,1.69,1
2.095093,-25,-25,2.15,-2,-2,0,1.69,1
2.100098,-11,-11,2.07,-2,0,0,1.59,1
2.105103,-26,-26,2.15,-2,0,0,1.59,1
2.110108,-29,-29,2.17,0,-2,0,1.68,1
2.115113,-9,-9,2.11,0,-2,0,1.68,1
2.120118,8,8,2.01,-2,-2,0,1.68,1
2.125,5,5,2,-2,-2,0,1.68,1
2.130005,0,0,2.01,0,0,0,1.58,1
2.13501,-4,-4,2,0,0,0,1.58,1
2.140015,12,12,1.89,0,0,0,1.76,1
2.14502,34,34,1.77,0,0,0,1.76,1
2.150025,29,29,1.75,0,0,0,1.76,1
2.15503,23,23,1.77,0,0,0,1.76,1
2.160035,28,28,1.72,0,0,0,1.76,1
2.165039,42,42,1.57,0,0,0,1.76,1
2.170044,36,36,1.56,0,0,0,1.76,1
2.175049,24,24,1.62,0,0,0,1.76,1
2.180054,25,25,1.61,0,0,0,1.76,1
2.185059,40,40,1.5,0,0,0,1.76,1
2.190064,43,43,1.48,2,2,0,1.76,1
2.195069,43,43,1.47,2,2,0,1.76,1
2.200074,47,47,1.44,0,0,0,1.95,1
2.205078,71,71,1.33,0,0,0,1.95,1
2.210083,71,71,1.34,2,0,0,1.77,1
2.215088,62,62,1.3,2,0,0,1.77,1
2.220093,74,74,1.18,2,0,0,1.86,1
2.225098,90,90,1,2,0,0,1.86,1
2.230103,77,77,1,2,2,0,1.87,1
2.235108,59,59,1.05,2,2,0,1.87,1
2.240113,51,51,1.12,0,2,0,1.96,1
2.245118,76,76,0.99,0,2,0,1.96,1
2.25,83,83,0.92,2,2,0,1.88,1
2.255005,67,67,0.93,2,2,0,1.88,1
2.26001,53,53,0.97,4,2,0,1.98,1
2.265015,65,65,0.88,4,2,0,1.98,1
2.27002,62,62,0.87,4,4,0,2.08,1
2.275025,54,54,0.96,4,4,0,2.08,1
2.28003,35,35,1.09,2,2,0,2.19,1
2.285035,50,50,1.06,2,2,0,2.19,1
2.290039,52,52,1.08,4,2,0,2.01,1
2.295044,32,32,1.15,4,2,0,2.01,1
2.300049,17,17,1.27,2,2,0,2.12,1
2.305054,28,28,1.27,2,2,0,2.12,1
2.310059,32,32,1.27,4,4,0,2.03,1
2.315064,18,18,1.33,4,4,0,2.03,1
2.320069,4,4,1.46,2,4,0,2.23,1
2.325074,25,25,1.48,2,4,0,2.23,1
2.330078,35,35,1.45,2,4,0,2.15,1
2.335083,28,28,1.47,2,4,0,2.15,1
2.340088,17,17,1.57,2,2,0,2.16,1
2.345093,21,21,1.57,2,2,0,2.16,1
2.350098,30,30,1.55,2,2,0,2.08,1
2.355103,21,21,1.57,2,2,0,2.08,1
2.360108,12,12,1.64,2,2,0,2.09,1
2.365113,15,15,1.65,2,2,0,2.09,1
2.370118,22,22,1.63,2,2,0,2.1,1
2.375,22,22,1.63,2,2,0,2.1,1
2.380005,13,13,1.7,2,2,0,2.1,1
2.38501,14,14,1.71,2,2,0,2.1,1
2.390015,20,20,1.7,0,0,0,2.11,1
2.39502,22,22,1.71,0,0,0,2.11,1
2.400025,18,18,1.74,0,2,0,1.93,1
2.40503,8,8,1.72,0,2,0,1.93,1
2.410035,11,11,1.7,0,2,0,2.03,1
2.415039,16,16,1.71,0,2,0,2.03,1
2.420044,10,10,1.75,0,2,0,2.03,1
2.425049,11,11,1.77,0,2,0,2.03,1
2.430054,18,18,1.75,0,0,0,2.03,1
2.435059,20,20,1.74,0,0,0,2.03,1
2.440064,17,17,1.77,0,2,0,1.94,1
2.445069,14,14,1.74,0,2,0,1.94,1
2.450074,18,18,1.72,2,0,0,2.04,1
2.455078,24,24,1.71,2,0,0,2.04,1
2.460083,20,20,1.73,0,0,0,2.04,1
2.465088,24,24,1.71,0,0,0,2.04,1
2.470093,29,29,1.67,0,0,0,1.95,1
2.475098,17,17,1.69,0,0,0,1.95,1
2.480103,11,11,1.72,0,0,0,1.95,1
2.485108,18,18,1.66,0,0,0,1.95,1
2.490113,19,19,1.62,0,2,0,1.95,1
2.495118,6,6,1.69,0,2,0,1.95,1
2.5,-4,-4,1.76,0,0,0,2.05,1
2.505005,8,8,1.76,0,0,0,2.05,1
2.51001,16,16,1.71,0,0,0,1.95,1
2.515015,3,3,1.73,0,0,0,1.95,1
2.52002,-8,-8,1.8,0,0,0,1.95,1
2.525025,-8,-8,1.82,0,0,0,1.95,1
2.53003,-2,-2,1.8,0,0,0,1.95,1
2.535035,-7,-7,1.82,0,0,0,1.95,1
2.540039,-17,-17,1.88,0,0,0,1.95,1
2.545044,-21,-21,1.94,0,0,0,1.95,1
2.550049,-17,-17,1.93,0,0,0,1.95,1
2.555054,-16,-16,1.91,0,0,0,1.95,1
2.560059,-25,-25,1.98,0,0,0,1.95,1
2.565064,-35,-35,2.07,0,0,0,1.95,1
2.570069,-34,-34,2.08,0,0,0,1.95,1
2.575074,-32,-32,2.07,0,0,0,1.95,1
2.580078,-39,-39,2.12,0,0,0,1.95,1
2.585083,-52,-52,2.23,0,0,0,1.95,1
2.590088,-53,-53,2.26,-2,-2,0,1.95,1
2.595093,-54,-54,2.27,-2,-2,0,1.95,1
2.600098,-61,-61,2.35,-2,-2,0,1.76,1
2.605103,-89,-89,2.5,-2,-2,0,1.76,1
2.610108,-86,-86,2.49,-2,-2,0,1.76,1
2.615113,-91,-91,2.55,-2,-2,0,1.76,1
2.620118,-98,-98,2.64,0,0,0,1.75,1
2.625,-113,-113,2.88,0,0,0,1.75,1
2.630005,-104,-104,2.92,-4,-2,0,1.93,1
2.63501,-73,-73,2.92,-4,-2,0,1.93,1
2.640015,-60,-60,2.87,-2,-2,0,1.65,1
