time,b_kd_189_s_kp_0.278_ki_0.0012_tar30_pwma,b_kd_248_s_kp_0.374_ki_0.0012_tar30_pwma,b_kd_300_s_kp_0.465_ki_0.0012_tar30_pwma,b_kd_415_s_kp_0.643_ki_0.0012_pwma,b_kd_422_s_kp_0.532_ki_0.0012_pwma,b_kd_494_s_kp_0.743_ki_0.002_pwma,b_kd_189_s_kp_0.278_ki_0.0012_tar30_pwmb,b_kd_248_s_kp_0.374_ki_0.0012_tar30_pwmb,b_kd_300_s_kp_0.465_ki_0.0012_tar30_pwmb,b_kd_415_s_kp_0.643_ki_0.0012_pwmb,b_kd_422_s_kp_0.532_ki_0.0012_pwmb,b_kd_494_s_kp_0.743_ki_0.002_pwmb,b_kd_189_s_kp_0.278_ki_0.0012_tar30_pitch,b_kd_248_s_kp_0.374_ki_0.0012_tar30_pitch,b_kd_300_s_kp_0.465_ki_0.0012_tar30_pitch,b_kd_415_s_kp_0.643_ki_0.0012_pitch,b_kd_422_s_kp_0.532_ki_0.0012_pitch,b_kd_494_s_kp_0.743_ki_0.002_pitch,b_kd_189_s_kp_0.278_ki_0.0012_tar30_motor_a_speed,b_kd_248_s_kp_0.374_ki_0.0012_tar30_motor_a_speed,b_kd_300_s_kp_0.465_ki_0.0012_tar30_motor_a_speed,b_kd_415_s_kp_0.643_ki_0.0012_motor_a_speed,b_kd_422_s_kp_0.532_ki_0.0012_motor_a_speed,b_kd_494_s_kp_0.743_ki_0.002_motor_a_speed,b_kd_189_s_kp_0.278_ki_0.0012_tar30_motor_b_speed,b_kd_248_s_kp_0.374_ki_0.0012_tar30_motor_b_speed,b_kd_300_s_kp_0.465_ki_0.0012_tar30_motor_b_speed,b_kd_415_s_kp_0.643_ki_0.0012_motor_b_speed,b_kd_422_s_kp_0.532_ki_0.0012_motor_b_speed,b_kd_494_s_kp_0.743_ki_0.002_motor_b_speed,b_kd_189_s_kp_0.278_ki_0.0012_tar30_target_angle,b_kd_248_s_kp_0.374_ki_0.0012_tar30_target_angle,b_kd_300_s_kp_0.465_ki_0.0012_tar30_target_angle,b_kd_415_s_kp_0.643_ki_0.0012_target_angle,b_kd_422_s_kp_0.532_ki_0.0012_target_angle,b_kd_494_s_kp_0.743_ki_0.002_target_angle,b_kd_189_s_kp_0.278_ki_0.0012_tar30_angle_error,b_kd_248_s_kp_0.374_ki_0.0012_tar30_angle_error,b_kd_300_s_kp_0.465_ki_0.0012_tar30_angle_error,b_kd_415_s_kp_0.643_ki_0.0012_angle_error,b_kd_422_s_kp_0.532_ki_0.0012_angle_error,b_kd_494_s_kp_0.743_ki_0.002_angle_error
0.0499993646823412,-606.019834292771,-800,-800,-800,-800,-800,-606.019834292771,-800,-800,-800,-800,-800,4.72811574218673,2.87117266225519,1.14674722472851,2.31,1.67895652722012,1.71303280175293,-2.0198342927713,-6,-8,-12,-9.92411107055399,-6,-2.0198342927713,-6,-8,-14,-11.9051388381925,-6,-4.99960331414457,-10.73,-11.93,-15,-14.9965849981749,-15,-9.7277190563313,-13.6011726622552,-13.0767472247285,-17.31,-16.675541525395,-16.7130328017529
0.0549993011505753,-631.715850132849,-799.931767082342,-776.827144994379,-798.346022045546,-799.986678145002,-800,-631.715850132849,-799.931767082342,-776.827144994379,-798.346022045546,-799.986678145002,-800,4.91792352020159,2.94495076409333,1.31414105628982,2.10199264641097,1.69013321854998,1.78875929873991,-2,-6.08187950118933,-13.7932137514053,-18,-10.0532874199925,-6.11028455645278,-2,-6.10917266825244,-13.7932137514053,-18,-12.0532874199925,-6.08271341733959,-5,-10.7459665027319,-14.894194369469,-15,-15,-15,-9.91792352020158,-13.6909172668252,-16.2083354257589,-17.101992646411,-16.69013321855,-16.7887592987399
0.0599992376188094,-635.953027672908,-793.87549489031,-783.902089074439,-675.46870685196,-799.011461357751,-796.495406860821,-635.953027672908,-793.87549489031,-783.902089074439,-675.46870685196,-799.011461357751,-796.495406860821,4.98917798427589,2.57494604445083,1.18171344119733,1.50711040618806,1.69988538642249,1.6812124903879,-9.90605534581598,-12,-14,-18,-13.9541545689949,-14,-7.92954150936198,-14,-14,-18,-15.9541545689949,-12,-4.48610640252196,-11.9,-15,-15,-15,-15,-9.47528438679785,-14.4749460444508,-16.1817134411973,-16.5071104061881,-16.6998853864225,-16.6812124903879
0.0649991740870435,-552.083956563732,-703.942694624071,-505.476724316095,-327.409195235407,-461.473575718853,-698.12733942226,-552.083956563732,-703.942694624071,-505.476724316095,-327.409195235407,-461.473575718853,-698.12733942226,4.45688631228724,2.17232869181857,0.563201050388584,0.680298136195045,1.26463888200501,1.17499628987127,-10,-12.0697391652857,-17.8549934350714,-24,-14.0953087643553,-14.0476543821784,-8,-14.0464927768571,-19.782490152607,-24,-16.0714815732665,-12.0714815732676,-4.48,-11.93091769661,-15,-15,-15,-15,-8.93688631228724,-14.1032463884286,-15.5632010503886,-15.680298136195,-16.264638882005,-16.1749962898713
0.0699991105552776,-409.968269849187,-529.445682981352,-284.019115537662,-13.3893897407025,-159.949035079277,-283.138842095105,-409.968269849187,-529.445682981352,-284.019115537662,-13.3893897407025,-159.949035079277,-283.138842095105,4.09495508493502,1.51458813522644,-0.0909708694200772,-0.168140468713009,0.79472560739119,0.730627057238335,-11.972471750361,-18,-18,-24,-22,-18,-11.944943500722,-18,-20,-24,-22,-18,-6.44260939160922,-14.56,-15,-15,-15,-15,-10.5375644765442,-16.0745881352264,-14.9090291305799,-14.831859531287,-15.7947256073912,-15.7306270572383
0.0749990470235117,-424.748811068872,-569.915222046598,-105.956005796895,244.799303396578,98.2635836558182,26.9518957717918,-424.748811068872,-569.915222046598,-105.956005796895,244.799303396578,98.2635836558182,26.9518957717918,3.51856997529731,1.00347213266979,-0.994455574774106,-1.14012108160575,0.0729139989904821,-0.109938049098366,-12,-18.0575988293842,-23.7706811275749,-26,-22.0196833361375,-18.0590379154358,-12,-18.0767984391789,-25.7706811275749,-28,-22.0393666722751,-18.0590379154358,-6.47,-14.5642239141548,-15,-15,-15,-15,-9.98856997529731,-15.5676960468246,-14.0055444252259,-13.8598789183942,-15.0729139989905,-14.8900619509016
0.0799989834917459,-332.484026328855,-457.175541417082,35.783071548102,432.040926548709,332.928119218578,332.495346561521,-332.484026328855,-457.175541417082,35.783071548102,432.040926548709,332.928119218578,332.495346561521,3.1458413802306,0.324503609447213,-1.64980536551317,-2.19335521183649,-0.679173010534952,-1.15022417879508,-15.936849943453,-24,-24,-26,-24,-24,-17.9052749151795,-26,-26,-28,-26,-24,-7.33610698755966,-15,-15,-15,-15,-15,-10.4819483677903,-15.3245036094472,-13.3501946344868,-12.8066447881635,-14.320826989465,-13.8497758212049
0.08499891995998,-328.050397626386,-360.91635605972,194.301718930467,598.99847758871,541.091958737915,589.459953404929,-328.050397626386,-360.91635605972,194.301718930467,598.99847758871,541.091958737915,589.459953404929,2.54024751736519,-0.317502150355783,-2.55806178201255,-3.45902327894983,-1.85725315658031,-2.3702507366729,-16,-24.0303117186092,-28,-24,-23.9840589965268,-23.9378743231945,-18,-26.0151558593046,-28,-26,-25.9840589965268,-23.9534057423959,-7.35,-15,-15,-15,-15,-15,-9.89024751736519,-14.6824978496442,-12.4419382179874,-11.5409767210502,-13.1427468434197,-12.6297492633271
0.0899988564282141,-244.513926793592,-217.883854014901,365.939873486586,730.652743867546,680.374305350449,776.724898435177,-244.513926793592,-217.883854014901,365.939873486586,730.652743867546,680.374305350449,776.724898435177,1.95050843303788,-1.30635864985451,-3.62104808011579,-4.6487877593956,-2.79982288296476,-3.71866124987612,-19.9287563861839,-28,-28,-24,-22,-16,-19.9643781930919,-28,-28,-26,-24,-18,-8.7643522990262,-15,-15,-15,-15,-15,-10.7148607320641,-13.6936413501455,-11.3789519198842,-10.3512122406044,-12.2001771170352,-11.2813387501239
0.0949987928964482,-247.905887009437,-53.1313232040602,528.813133307459,800,788.070758705177,800,-247.905887009437,-53.1313232040602,528.813133307459,800,788.070758705177,800,1.18449340054675,-2.24759373093139,-4.89889025749489,-5.97802291530007,-4.07742966404357,-4.96791317617043,-20,-28.0115056529264,-28,-16,-21.9646206474116,-15.9886141350066,-20,-28.0230113058527,-28,-16,-23.9646206474116,-17.9772282700131,-8.79,-15,-15,-15,-15,-15,-9.97449340054675,-12.7524062690686,-10.1011097425051,-9.02197708469993,-10.9225703359564,-10.0320868238296
0.0999987293646823,-138.715532091728,97.6542761890269,675.095651395061,800,800,800,-138.715532091728,97.6542761890269,675.095651395061,800,800,800,0.044879577651096,-3.56640052793613,-6.498245788586,-7.42134376043108,-5.3737728148256,-6.37558151515789,-24,-30,-28,-16,-16,-14,-24,-32,-28,-16,-18,-14,-9.68,-15,-15,-15,-15,-15,-9.7248795776511,-11.4335994720639,-8.501754211414,-7.57865623956892,-9.62622718517441,-8.62441848484211
0.104998665832916,-78.6345151597011,235.432614708966,769.112861482432,799.155816449282,800,799.476301636364,-78.6345151597011,235.432614708966,769.112861482432,799.155816449282,800,799.476301636364,-1.03272248911651,-4.9148855626616,-7.62637121271793,-8.61275651771663,-6.87535166211002,-7.252714057213,-23.9850822514164,-29.9925411257075,-20,-8,-15.9617738420713,-13.9617738420704,-23.9925411257082,-31.985082251415,-20,-8,-17.9617738420713,-13.9694190736563,-9.68436344146071,-15,-15,-15,-15,-15,-8.6516409523442,-10.0851144373384,-7.37362878728207,-6.38724348228337,-8.12464833788998,-7.747285942787
0.109998602301151,18.9239032103564,351.279927476225,799.344581887203,560.227703572865,791.933157431056,654.721568117772,18.9239032103564,351.279927476225,799.344581887203,560.227703572865,791.933157431056,654.721568117772,-1.76345153295883,-6.22396790403193,-9.33300059040662,-9.39292994751717,-8.28534022521307,-7.96740562596493,-20,-28,-20,-8,-6,-4,-22,-28,-20,-8,-8,-6,-10.85,-15,-15,-15,-15,-15,-9.08654846704117,-8.77603209596807,-5.66699940959338,-5.60707005248283,-6.71465977478693,-7.03259437403507
0.114998538769385,-8.83963150410836,454.184253165531,799.920058332256,260.645258849434,494.459660098337,349.440424697278,-8.83963150410836,454.184253165531,799.920058332256,260.645258849434,494.459660098337,349.440424697278,-3.03160368495892,-7.68271261604809,-10.8116987604396,-9.74041636285278,-8.85061203548732,-8.24010492036926,-19.9965879043427,-27.993175808684,-16,0,-5.99300530871634,-3.98601061743195,-21.9965879043427,-27.993175808684,-18,-2,-7.99300530871634,-5.98950796307396,-10.848686343172,-15,-15,-15,-15,-15,-7.81708265821304,-7.31728738395191,-4.18830123956045,-5.25958363714722,-6.14938796451268,-6.75989507963074
0.119998475237619,85.0812393209726,562.076378848778,753.109652544224,52.9240831650393,181.766097891939,23.6369101266128,85.0812393209726,562.076378848778,753.109652544224,52.9240831650393,181.766097891939,23.6369101266128,-3.97073601436095,-9.27113873919996,-11.8064198834352,-9.98422055966545,-9.20538415296979,-8.30367101338849,-18,-24,-16,0,-2,4,-20,-24,-18,-2,-4,0,-10.08,-15,-15,-15,-15,-15,-6.10926398563905,-5.72886126080004,-3.19358011656476,-5.01577944033455,-5.79461584703021,-6.69632898661151
0.124998411705853,201.962871045912,671.965092436328,647.03415336585,-83.9570643400745,13.0535936975711,-229.919454558564,201.962871045912,671.965092436328,647.03415336585,-83.9570643400745,13.0535936975711,-229.919454558564,-5.02966361802279,-10.9094795599598,-12.6797235203717,-10.4198601338351,-9.41993184616494,-8.44995353147609,-18,-24,-8.00260216120761,7.99739783879239,-2,4,-20,-24,-10.0026021612076,7.99674729849049,-4,0,-10.08,-15,-15,-15,-15,-15,-5.05033638197721,-4.09052044004021,-2.32027647962831,-4.58013986616491,-5.58006815383506,-6.55004646852391
0.129998348174087,255.928232048086,726.926903011939,577.781603206517,-269.232329447349,-63.8820398106249,-412.914683497411,255.928232048086,726.926903011939,577.781603206517,-269.232329447349,-63.8820398106249,-412.914683497411,-6.20843173734705,-12.2082722530095,-13.5184200174985,-10.4784944198255,-10.0411196811591,-8.62167567302275,-16.0026580722931,-18.0079742168794,-8,8,8,10,-18.0026580722931,-18.0079742168794,-10,8,6,8,-9.59065122771182,-15,-15,-15,-15,-15,-3.38221949036476,-2.79172774699053,-1.48157998250147,-4.52150558017452,-4.95888031884089,-6.37832432697725
0.134998284642321,345.789334227532,681.098502488656,469.256715804132,-510.431386489892,-187.73457179145,-582.602404479029,345.789334227532,681.098502488656,469.256715804132,-510.431386489892,-187.73457179145,-582.602404479029,-6.87843171036051,-12.8885438762546,-14.198416519339,-10.0111276301677,-10.5189759069119,-8.26084546174,-16,-18,-0.0191937049818103,8,8,10,-18,-18,-0.0239921312272628,6.00479842624563,6,8,-9.59,-15,-15,-13.423790756734,-15,-15,-2.71156828963949,-2.11145612374535,-0.801583480661,-3.41266312656633,-4.48102409308811,-6.73915453826
0.139998221110555,350.984233723576,554.400383408507,344.464735293317,-535.492550546778,-465,-800,350.984233723576,554.400383408507,344.464735293317,-535.492550546778,-465,-800,-7.76719360279647,-13.3385813186313,-14.7059245128709,-9.57199605361486,-10.2669476692706,-7.56026254691611,-14.0063065105697,-8.03152625263833,0,7.95895412110184,10,10,-14.0126130211395,-10.0252210021107,0,6,8,8,-9.09157662764243,-15,-15,-13.4341608282199,-11.42,-15,-1.32438302484597,-1.66141868136872,-0.294075487129099,-3.86216477460501,-1.15305233072942,-7.43973745308389
0.144998157578789,404.775126724187,451.428924951978,198.610501071909,-558.897753440793,-465,-800,404.775126724187,451.428924951978,198.610501071909,-558.897753440793,-465,-800,-8.5766269008628,-14.0271266192537,-14.7996584609388,-9.19166150658711,-9.65256109330265,-7.10191065690829,-14,-8,5.97438457040943,6.00852054660057,10,10,-14,-10,5.97438457040943,6,8,8,-9.09,-15,-12.5007157880454,-14.1070604114228,-11.42,-15,-0.513373099137202,-0.972873380746263,2.2989426728934,-4.91539890483569,-1.76743890669735,-7.89808934309171
0.149998094047023,432.855071591729,438.06728818955,279.576731022044,-579.831267077158,-466.76181790915,-800,432.855071591729,438.06728818955,279.576731022044,-579.831267077158,-466.76181790915,-800,-9.43554862746025,-14.9352898267315,-15.149614561523,-8.87295049983048,-9.12250290251426,-6.5756891689457,-12.0103520291622,-6.0103520291615,6,5.92579473505767,10,0,-12.0103520291622,-6.02070405832301,6,5.8886921025865,8,2,-8.31403729137326,-13.5774017008505,-12.49,-14.1228004082026,-10.39,-15,1.12151133608699,1.35788812588104,2.65961456152305,-5.24984990837207,-1.26749709748574,-8.4243108310543
0.154998030515258,511.51117097006,559.245099472794,162.761076831654,-518.380623788288,-558.432195910713,-800,511.51117097006,559.245099472794,162.761076831654,-518.380623788288,-558.432195910713,-800,-10.264864201331,-15.8443691845922,-15.0805073845544,-8.50229582602459,-8.73241618761399,-6.35138930787804,-12,-6,11.9619461584173,2.02416658973255,10,0,-12,-6,9.9746307722782,0.0362498845988291,8,2,-8.31,-13.57,-9.75744134405873,-14.7958312632711,-10.39,-15,1.95486420133101,2.27436918459215,5.3230660404957,-6.29353543724654,-1.65758381238601,-8.64861069212196
0.159997966983492,520.935205364921,546.100791654567,237.595752820839,-441.797407090511,-482.396369922819,-648.982471780603,520.935205364921,546.100791654567,237.595752820839,-441.797407090511,-482.396369922819,-648.982471780603,-10.7564722920901,-16.03863310606,-14.9443153154498,-8.21067070008576,-8.17295764909955,-6.37246475070426,-2.07199403897675,3.92800596102328,12,1.89939498713647,6,0,-4.0575952311814,1.94240476881862,10,-0.100605012863534,2,0,-7.81359970194884,-12.5077033621705,-9.74,-14.8033535004288,-10.41,-15,2.9428725901413,3.53092974388953,5.20431531544978,-6.59268280034303,-2.23704235090045,-8.62753524929574
0.164997903451726,515.049266591338,491.451610420597,141.83320874032,-255.531000725639,-447.288565581797,-359.343584509234,515.049266591338,491.451610420597,141.83320874032,-255.531000725639,-447.288565581797,-359.343584509234,-10.8790146681732,-16.0995073422977,-14.4342922874501,-8.24967937157578,-7.7633665984543,-6.51474905679874,-2,4,13.9831675001956,-3.95190573636737,6,-0.237452839936869,-4,2,11.9831675001956,-5.95190573636737,2,-0.237452839936869,-7.81,-12.5,-7.4593573747751,-14.9983968578789,-10.41,-15,3.06901466817324,3.59950734229772,6.97493491267503,-6.74871748630313,-2.6466334015457,-8.48525094320126
0.16999783991996,444.654818318261,361.208185911158,272.539346423748,-45.9675865824441,-355.927602186114,-121.707339129311,444.654818318261,361.208185911158,272.539346423748,-45.9675865824441,-355.927602186114,-121.707339129311,-11.2862186547819,-16.1297223254263,-14.1591836985393,-8.38355014253763,-7.64329720741002,-6.63481473995242,-2,7.96310882714023,14,-4.05916904229377,-2,-6,-2.01844558642989,3.98155441357011,12,-6.05916904229377,-4,-6,-5.38259584337661,-9.20071190140576,-7.44,-15,-13.1,-15,5.90362281140526,6.92901042402058,6.71918369853934,-6.61644985746237,-5.45670279258998,-8.36518526004758
0.174997776388194,594.444357843216,526.598453772346,278.979019614251,153.951854803937,-156.008160799724,95.6104530712742,594.444357843216,526.598453772346,278.979019614251,153.951854803937,-156.008160799724,95.6104530712742,-11.5473390331529,-16.3274186313937,-13.764091175221,-8.61760217147778,-7.85784490060517,-6.96068012746376,-2,8.08604562021148,10.0419607714974,-7.96003619129633,-2,-6.30080185401831,-2,4.1147274936153,12,-9.96003619129633,-4,-6.30080185401831,-5.36,-9.15436837899492,-6.53954607551567,-15,-13.1,-15,6.18733903315287,7.17305025239874,7.22454509970533,-6.38239782852222,-5.24215509939483,-8.03931987253624
0.179997712856428,589.078723277726,498.880036821607,386.140067693308,369.640305914611,-68.254454319021,319.741944712626,589.078723277726,498.880036821607,386.140067693308,369.640305914611,-68.254454319021,319.741944712626,-12.2322401340528,-16.1461345198073,-13.8275658084552,-9.08910008349211,-8.00442410204518,-7.50251801648469,5.91003053974226,14,10,-8,-4,-14,3.9325229048067,12,12,-10.0256340380059,-6,-14,-5.12269908380773,-8.08,-6.53,-15,-15,-15,7.10954105024504,8.06613451980735,7.29756580845524,-5.9108999165079,-6.99557589795482,-7.49748198351531
0.184997649324662,625.553761992896,488.903738282736,391.974871728308,570.534964088251,137.516287790855,601.378927419654,625.553761992896,488.903738282736,391.974871728308,570.534964088251,137.516287790855,601.378927419654,-12.4079497172647,-15.857536490523,-13.5831410339615,-9.78150400244009,-8.33599780971038,-8.45510363529738,6,14,11.9748717283077,-8,-4,-13.856719855929,4,12.02463509477,12,-11.9760676125073,-6,-13.9283599279645,-5.12,-8.04809755227288,-7.46806407094617,-15,-15,-15,7.28794971726466,7.80943893825012,6.11507696301536,-5.21849599755991,-6.66400219028962,-6.54489636470262
0.189997585792896,569.744976984021,402.571513528963,313.961480837955,748.563772426491,182.120663547004,800,569.744976984021,402.571513528963,313.961480837955,748.563772426491,182.120663547004,800,-12.2027446520464,-15.6597738829455,-13.3487747580384,-10.6700828530123,-8.87776417801362,-9.41066125936215,7.97386045670103,14,12,-7.93494933540482,-8,-10,5.97386045670103,14,12,-11.9132657805398,-8,-12,-3.23496326385052,-5.49,-7.48,-15,-15,-15,8.96778138819588,10.1697738829455,5.86877475803839,-4.32991714698775,-6.12223582198638,-5.58933874063785
0.194997522261131,606.464904280318,539.742646048298,313.956700139954,799.275045363525,368.449011905988,800,606.464904280318,539.742646048298,313.956700139954,799.275045363525,368.449011905988,800,-12.0915489612938,-15.6367058694182,-13.1133196559369,-11.5770344651553,-9.57079876294689,-10.3663673683927,8,14.0617649484084,12,-2.08364861190099,-7.86462082221148,-10,6,14.0411766322723,10.0288665733642,-4.11153148253465,-7.86462082221148,-11.9323104111056,-3.21,-5.48639704467618,-7.04635064614012,-15,-15,-15,8.88154896129382,10.150308824742,6.06696900979676,-3.42296553484465,-5.42920123705311,-4.63363263160731
0.199997458729365,556.769751209269,513.886104390868,396.6864542082,800,525.389384368546,800,556.769751209269,513.886104390868,396.6864542082,800,525.389384368546,800,-12.2672832310261,-15.3164726639044,-13.1388441119331,-12.6605114347695,-10.455519472149,-11.7011318274334,11.9396273561358,20,12,-1.98187683660439,-4,-10,11.9094410342037,18,10,-3.98187683660439,-4,-10,-2.68799937531201,-5.14,-7.04,-15,-15,-15,9.57928385571411,10.1764726639044,6.09884411193309,-2.33948856523054,-4.54448052785098,-3.29886817256663
