time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
13.334961,159,159,0.41,30,28,0,6.3,1,5.89
13.340088,328,328,0.55,30,28,0,6.3,1,5.75
13.344971,297,297,0.67,30,30,0,4.81,1,4.14
13.350098,179,179,0.95,30,30,0,4.81,1,3.86
13.354981,180,180,0.75,28,28,0,15,1,14.25
13.360108,800,800,0.93,28,28,0,15,1,14.07
13.364991,800,800,0.96,28,28,0,15,1,14.04
13.370118,800,800,1.05,28,28,0,15,1,13.95
13.375,800,800,0.74,26,24,0,15,1,14.26
13.380127,800,800,0.47,26,24,0,15,1,14.53
13.38501,800,800,-0.04,30,30,0,15,1,15.04
13.390137,800,800,-0.12,30,30,0,15,1,15.12
13.39502,800,800,-0.05,34,32,0,15,1,15.05
13.399903,800,800,0.25,34,32,0,15,1,14.75
13.40503,742,742,0.33,36,36,0,15,1,14.67
13.409913,638,638,0.64,36,36,0,15,1,14.36
13.41504,505,505,1.02,38,40,0,15,1,13.98
13.419922,354,354,1.6,38,40,0,15,1,13.4
13.425049,209,209,1.84,42,40,0,15,1,13.16
13.429932,126,126,2.53,42,40,0,15,1,12.47
13.435059,3,3,3,42,42,0,15,1,12
13.439942,-108,-108,3.95,42,42,0,15,1,11.05
13.445069,-220,-220,4.61,42,40,0,15,1,10.39
13.449952,-266,-266,5.3,42,40,0,15,1,9.7
13.455079,-256,-256,6.17,36,36,0,15,1,8.83
13.459961,-248,-248,6.58,36,36,0,15,1,8.42
13.465088,-125,-125,7.01,30,28,0,15,1,7.99
13.469971,89,89,7.01,30,28,0,15,1,7.99
13.475098,378,378,6.92,24,24,0,15,1,8.08
13.479981,678,678,6.76,24,24,0,15,1,8.24
13.485108,800,800,6.28,22,22,0,15,1,8.72
13.489991,800,800,6.08,22,22,0,15,1,8.92
13.495118,800,800,5.42,18,16,0,15,1,9.58
13.5,800,800,4.88,18,16,0,15,1,10.12
13.505127,800,800,4.18,22,22,0,15,1,10.82
13.51001,800,800,3.34,22,22,0,15,1,11.66
13.515137,800,800,2.82,28,28,0,15,1,12.18
13.52002,800,800,2.9,28,28,0,15,1,12.1
13.524903,800,800,2.89,30,30,0,15,1,12.11
13.53003,651,651,3.25,30,30,0,15,1,11.75
13.534913,467,467,3.31,36,34,0,15,1,11.69
13.54004,366,366,3.48,36,34,0,15,1,11.52
13.544922,284,284,3.5,38,38,0,15,1,11.5
13.550049,177,177,4.03,38,38,0,15,1,10.97
13.554932,-7,-7,4.5,42,40,0,15,1,10.5
13.560059,-180,-180,5.41,42,40,0,15,1,9.59
13.564942,-332,-332,6.09,40,40,0,15,1,8.91
13.570069,-411,-411,6.83,40,40,0,15,1,8.17
13.574952,-434,-434,7.7,36,34,0,15,1,7.3
13.580079,-445,-445,8.25,36,34,0,15,1,6.75
13.584961,-353,-353,8.63,28,24,0,15,1,6.37
13.590088,-100,-100,8.64,28,24,0,15,1,6.36
13.594971,223,223,8.78,24,22,0,15,1,6.22
13.600098,486,486,8.44,24,22,0,15,1,6.56
13.604981,752,752,8.14,14,14,0,15,1,6.86
13.610108,800,800,7.7,14,14,0,15,1,7.3
13.614991,800,800,6.93,12,12,0,15,1,8.07
13.620118,800,800,6.37,12,12,0,15,1,8.63
13.625,800,800,5.53,18,18,0,15,1,9.47
13.630127,800,800,4.77,18,18,0,15,1,10.23
13.63501,800,800,4.12,22,22,0,15,1,10.88
13.640137,800,800,4.15,22,22,0,15,1,10.85
13.64502,800,800,4.25,28,26,0,15,1,10.75
13.649903,630,630,4.43,28,26,0,15,1,10.57
13.65503,456,456,4.45,30,28,0,15,1,10.55
13.659913,356,356,4.63,30,28,0,15,1,10.37
13.66504,239,239,4.72,34,34,0,15,1,10.28
13.669922,89,89,5.25,34,34,0,15,1,9.75
13.675049,-122,-122,5.72,36,38,0,15,1,9.28
13.679932,-303,-303,6.74,36,38,0,15,1,8.26
13.685059,-466,-466,7.41,38,36,0,15,1,7.59
13.689942,-548,-548,8.18,38,36,0,15,1,6.82
13.695069,-570,-570,9.19,32,32,0,15,1,5.81
13.699952,-601,-601,9.98,32,32,0,15,1,5.02
13.705079,-534,-534,10.46,24,22,0,15,1,4.54
13.709961,-268,-268,10.49,24,22,0,15,1,4.51
13.715088,105,105,10.44,18,18,0,15,1,4.56
13.719971,458,458,9.94,18,18,0,15,1,5.06
13.725098,760,760,9.6,12,10,0,15,1,5.4
13.729981,800,800,9,12,10,0,15,1,6
13.735108,800,800,8.37,14,12,0,15,1,6.63
13.739991,800,800,7.57,14,12,0,15,1,7.43
13.745118,800,800,6.61,18,18,0,15,1,8.39
13.75,800,800,6.23,18,18,0,15,1,8.77
13.755127,800,800,6.02,24,22,0,15,1,8.98
13.76001,614,614,6.32,24,22,0,15,1,8.68
13.765137,347,347,6.54,28,26,0,15,1,8.46
13.77002,154,154,6.79,28,26,0,15,1,8.21
13.774903,16,16,6.87,32,30,0,15,1,8.13
13.78003,-101,-101,7.42,32,30,0,15,1,7.58
13.784913,-282,-282,8.16,32,34,0,15,1,6.84
13.79004,-473,-473,8.91,32,34,0,15,1,6.09
13.794922,-585,-585,9.77,30,28,0,15,1,5.23
13.800049,-648,-648,10.51,30,28,0,15,1,4.49
13.804932,-645,-645,11.21,22,20,0,15,1,3.79
13.810059,-544,-544,11.58,22,20,0,15,1,3.42
13.814942,-295,-295,11.85,20,18,0,15,1,3.15
13.820069,-3,-3,11.87,20,18,0,15,1,3.13
13.824952,263,263,11.8,10,8,0,15,1,3.2
13.830079,514,514,11.46,10,8,0,15,1,3.54
13.834961,789,789,10.47,4,2,0,14.94,1,4.47
13.840088,800,800,10.23,4,2,0,14.94,1,4.71
13.844971,800,800,9.3,8,8,0,10.5,1,1.2
13.850098,800,800,8.76,8,8,0,10.5,1,1.74
13.854981,800,800,7.86,6,6,0,14.22,1,6.36
13.860108,800,800,7.01,6,6,0,14.22,1,7.21
13.864991,800,800,6.42,12,14,0,12.75,1,6.33
13.870118,783,783,6.38,12,14,0,12.75,1,6.37
13.875,496,496,6.42,18,18,0,15,1,8.58
13.880127,402,402,6.76,18,18,0,15,1,8.24
13.88501,194,194,6.66,26,22,0,15,1,8.34
13.890137,45,45,6.97,26,22,0,15,1,8.03
13.89502,-154,-154,7.36,28,28,0,15,1,7.64
13.899903,-392,-392,8.5,28,28,0,15,1,6.5
13.90503,-656,-656,9.26,28,28,0,15,1,5.74
13.909913,-796,-796,10.14,28,28,0,15,1,4.86
13.91504,-800,-800,11.12,26,22,0,15,1,3.88
13.919922,-800,-800,12.04,26,22,0,15,1,2.96
13.925049,-800,-800,12.73,14,14,0,15,1,2.27
