time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
0,0,0,2.33,0,0,0,0,1,-2.33
0.005127,0,0,2.34,0,0,0,0,1,-2.34
0.01001,0,0,2.37,0,0,0,0,1,-2.37
0.015137,0,0,2.37,0,0,0,0,1,-2.37
0.02002,-180,-180,2.36,0,0,0,0,1,-2.36
0.024903,-174,-174,2.36,0,0,0,0,1,-2.36
0.03003,-171,-171,2.35,0,0,0,0,1,-2.35
0.034913,-171,-171,2.47,0,0,0,0,1,-2.47
0.04004,-178,-178,2.36,0,0,0,0,1,-2.36
0.044922,-138,-138,2.29,-4,-4,0,0,1,-2.29
0.050049,-82,-82,2.02,-4,-4,0,0,1,-2.02
0.054932,-31,-31,2.15,-2,-2,0,-2.97,1,-5.12
0.060059,-259,-259,2.07,-2,-2,0,-2.97,1,-5.04
0.064942,-255,-255,1.95,-4,-6,0,-1.49,1,-3.44
0.070069,-102,-102,1.63,-4,-6,0,-1.49,1,-3.12
0.074952,-49,-49,1.64,-4,-4,0,-3.73,1,-5.37
0.080079,-226,-226,1.69,-4,-4,0,-3.73,1,-5.42
0.084961,-242,-242,1.56,-8,-8,0,-2.99,1,-4.55
0.090088,-141,-141,1.12,-8,-8,0,-2.99,1,-4.11
0.094971,-34,-34,0.92,-6,-6,0,-5.97,1,-6.89
0.100098,-228,-228,0.85,-6,-6,0,-5.97,1,-6.82
0.104981,-248,-248,0.66,-10,-12,0,-4.5,1,-5.16
0.110108,-141,-141,0.31,-10,-12,0,-4.5,1,-4.81
0.114991,-52,-52,0.1,-8,-10,0,-8.23,1,-8.33
0.120118,-299,-299,0.06,-8,-10,0,-8.23,1,-8.29
0.125,-308,-308,-0.11,-12,-10,0,-6.77,1,-6.66
0.130127,-205,-205,-0.45,-12,-10,0,-6.77,1,-6.32
0.13501,-127,-127,-0.58,-10,-10,0,-8.27,1,-7.69
0.140137,-237,-237,-0.55,-10,-10,0,-8.27,1,-7.72
0.14502,-243,-243,-0.71,-14,-14,0,-7.55,1,-6.84
0.149903,-156,-156,-1.08,-14,-14,0,-7.55,1,-6.47
0.15503,-56,-56,-1.24,-12,-12,0,-10.54,1,-9.3
0.159913,-242,-242,-1.45,-12,-12,0,-10.54,1,-9.09
0.16504,-231,-231,-1.73,-14,-14,0,-9.08,1,-7.35
0.169922,-127,-127,-2.12,-14,-14,0,-9.08,1,-6.96
0.175049,-71,-71,-2.26,-12,-12,0,-10.59,1,-8.33
0.179932,-186,-186,-2.38,-12,-12,0,-10.59,1,-8.21
0.185059,-198,-198,-2.66,-14,-16,0,-9.14,1,-6.48
0.189942,-79,-79,-3.19,-14,-16,0,-9.14,1,-5.95
0.195069,21,21,-3.19,-12,-14,0,-11.39,1,-8.2
0.199952,-150,-150,-3.37,-12,-14,0,-11.39,1,-8.02
0.205079,-157,-157,-3.45,-14,-16,0,-9.93,1,-6.48
0.209961,-53,-53,-3.94,-14,-16,0,-9.93,1,-5.99
0.215088,30,30,-3.9,-12,-12,0,-11.45,1,-7.55
0.219971,-92,-92,-4.23,-12,-12,0,-11.45,1,-7.22
0.225098,-86,-86,-4.35,-12,-14,0,-9.25,1,-4.9
0.229981,79,79,-4.69,-12,-14,0,-9.25,1,-4.56
0.235108,119,119,-4.99,-10,-12,0,-10.01,1,-5.02
0.239991,73,73,-5.14,-10,-12,0,-10.01,1,-4.87
0.245118,42,42,-5.4,-8,-10,0,-8.55,1,-3.15
0.25,122,122,-5.51,-8,-10,0,-8.55,1,-3.04
0.255127,103,103,-5.7,-6,-8,0,-7.09,1,-1.39
0.26001,191,191,-5.81,-6,-8,0,-7.09,1,-1.28
0.265137,172,172,-5.91,-4,-6,0,-5.62,1,0.29
0.27002,258,258,-6.11,-4,-6,0,-5.62,1,0.49
0.274903,253,253,-6.45,-4,-6,0,-4.15,1,2.3
0.28003,338,338,-6.27,-4,-6,0,-4.15,1,2.12
0.284913,240,240,-6.29,0,0,0,-4.16,1,2.13
0.29004,160,160,-6.15,0,0,0,-4.16,1,1.99
0.294922,102,102,-6.25,0,0,0,-0.45,1,5.8
0.300049,345,345,-6.26,0,0,0,-0.45,1,5.81
0.304932,311,311,-6.18,6,6,0,-0.45,1,5.73
0.310059,226,226,-5.78,6,6,0,-0.45,1,5.33
0.314942,115,115,-5.73,2,4,0,4,1,9.73
0.320069,402,402,-5.72,2,4,0,4,1,9.72
0.324952,404,404,-5.61,8,8,0,1.79,1,7.4
0.330079,189,189,-5.11,8,8,0,1.79,1,6.9
0.334961,54,54,-4.85,6,8,0,5.51,1,10.36
0.340088,256,256,-4.63,6,8,0,5.51,1,10.14
0.344971,244,244,-4.59,12,12,0,4.78,1,9.37
0.350098,164,164,-4.07,12,12,0,4.78,1,8.85
0.354981,19,19,-3.53,12,12,0,8.51,1,12.04
0.360108,169,169,-3.03,12,12,0,8.51,1,11.54
0.364991,136,136,-2.85,14,14,0,8.53,1,11.38
0.370118,160,160,-2.2,14,14,0,8.53,1,10.73
0.375,111,111,-1.88,14,12,0,10.04,1,11.92
0.380127,206,206,-1.36,14,12,0,10.04,1,11.4
0.38501,218,218,-1.08,14,14,0,9.33,1,10.41
0.390137,187,187,-0.65,14,14,0,9.33,1,9.98
0.39502,190,190,-0.47,12,12,0,10.1,1,10.57
0.399903,285,285,-0.26,12,12,0,10.1,1,10.36
0.40503,317,317,-0.14,14,14,0,8.64,1,8.78
0.409913,202,202,0.36,14,14,0,8.64,1,8.28
0.41504,126,126,0.47,12,12,0,10.15,1,9.68
0.419922,237,237,0.52,12,12,0,10.15,1,9.63
0.425049,276,276,0.63,16,14,0,8.69,1,8.06
0.429932,154,154,1.11,16,14,0,8.69,1,7.58
0.435059,36,36,1.4,14,12,0,10.95,1,9.55
0.439942,131,131,1.78,14,12,0,10.95,1,9.17
0.445069,114,114,1.89,18,16,0,9.49,1,7.6
0.449952,13,13,2.43,18,16,0,9.49,1,7.06
0.455079,-60,-60,2.67,16,14,0,12.49,1,9.82
0.459961,122,122,3.2,16,14,0,12.49,1,9.29
0.465088,109,109,3.44,14,14,0,11.04,1,7.6
0.469971,46,46,3.74,14,14,0,11.04,1,7.3
0.475098,89,89,3.8,12,12,0,10.32,1,6.52
0.479981,94,94,4.03,12,12,0,10.32,1,6.29
0.485108,96,96,4.18,12,14,0,8.86,1,4.68
0.489991,-18,-18,4.48,12,14,0,8.86,1,4.38
0.495118,-30,-30,4.72,10,10,0,9.63,1,4.91
0.5,38,38,4.8,10,10,0,9.63,1,4.83
0.505127,89,89,4.98,10,8,0,7.43,1,2.45
0.51001,-23,-23,5.09,10,8,0,7.43,1,2.34
0.515137,16,16,5.15,8,6,0,6.71,1,1.56
0.52002,7,7,5.17,8,6,0,6.71,1,1.54
0.524903,55,55,5.19,4,6,0,5.24,1,0.0499999999999998
0.53003,-17,-17,5.2,4,6,0,5.24,1,0.04
0.534913,11,11,5.13,4,4,0,3.77,1,-1.36
0.54004,-47,-47,5.05,4,4,0,3.77,1,-1.28
0.544922,6,6,4.95,4,4,0,3.03,1,-1.92
0.550049,-4,-4,4.82,4,4,0,3.03,1,-1.79
0.554932,19,19,4.73,4,4,0,3.04,1,-1.69
0.560059,27,27,4.65,4,4,0,3.04,1,-1.61
0.564942,31,31,4.58,4,2,0,3.05,1,-1.53
0.570069,38,38,4.48,4,2,0,3.05,1,-1.43
0.574952,53,53,4.27,2,2,0,2.31,1,-1.96
0.580079,25,25,4.16,2,2,0,2.31,1,-1.85
0.584961,21,21,4.08,2,2,0,1.58,1,-2.5
0.590088,-52,-52,3.97,2,2,0,1.58,1,-2.39
0.594971,-60,-60,3.86,2,2,0,1.58,1,-2.28
0.600098,-61,-61,3.77,2,2,0,1.58,1,-2.19
0.604981,-72,-72,3.74,2,2,0,1.58,1,-2.16
0.610108,-87,-87,3.75,2,2,0,1.58,1,-2.17
0.614991,-87,-87,3.81,2,2,0,1.59,1,-2.22
0.620118,-64,-64,3.64,2,2,0,1.59,1,-2.05
0.625,0,0,3.44,0,0,0,1.59,1,-1.85
0.630127,63,63,3.26,0,0,0,1.59,1,-1.67
0.63501,88,88,3.06,-2,0,0,0.11,1,-2.95
0.640137,-18,-18,3.03,-2,0,0,0.11,1,-2.92
0.64502,-44,-44,2.93,0,0,0,-0.63,1,-3.56
0.649903,-103,-103,2.76,0,0,0,-0.63,1,-3.39
0.65503,-93,-93,2.8,0,0,0,0.11,1,-2.69
0.659913,-57,-57,2.69,0,0,0,0.11,1,-2.58
0.66504,-55,-55,2.55,0,0,0,0.11,1,-2.44
0.669922,-30,-30,2.4,0,0,0,0.11,1,-2.29
0.675049,-16,-16,2.38,0,0,0,0.11,1,-2.27
0.679932,-37,-37,2.31,0,0,0,0.11,1,-2.2
0.685059,-46,-46,2.21,-2,-2,0,0.11,1,-2.1
0.689942,-29,-29,2.02,-2,-2,0,0.11,1,-1.91
0.695069,-12,-12,2,-2,0,0,-1.38,1,-3.38
0.699952,-143,-143,1.99,-2,0,0,-1.38,1,-3.37
0.705079,-171,-171,1.93,-2,-2,0,-0.64,1,-2.57
0.709961,-117,-117,1.75,-2,-2,0,-0.64,1,-2.39
0.715088,-99,-99,1.84,-2,0,0,-1.38,1,-3.22
0.719971,-186,-186,1.91,-2,0,0,-1.38,1,-3.29
