time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
14.524994,32,32,2.62,0,-2,40,3.14,1,0.52
14.529999,57,57,2.59,0,0,40,2.93,1,0.34
14.534996,52,52,2.6,0,0,40,2.93,1,0.33
14.540001,29,29,2.53,0,0,40,-4.99,1,-7.52
14.544998,31,31,2.7,0,0,40,-4.99,1,-7.69
14.549995,-582,-582,2.69,0,2,40,-5.15,1,-7.84
14.555,-578,-578,2.68,0,2,40,-5.15,1,-7.83
14.559997,-582,-582,2.8,-2,0,40,-5.1,1,-7.9
14.564995,-589,-589,2.89,-2,0,40,-5.1,1,-7.99
14.57,-580,-580,3.28,-12,-10,40,-5.67,1,-8.95
14.574997,-584,-584,3.21,-12,-10,40,-5.67,1,-8.88
14.579994,-549,-549,2.88,-12,-12,40,-7.86,1,-10.74
14.584999,-410,-410,2.52,-12,-12,40,-7.86,1,-10.38
14.589996,-465,-465,2.01,-18,-18,40,-8.27,1,-10.28
14.594993,-372,-372,1.19,-18,-18,40,-8.27,1,-9.46
14.599998,-290,-290,0.65,-18,-18,40,-9.69,1,-10.34
14.604996,-213,-213,0.07,-18,-18,40,-9.69,1,-9.76
14.61,-248,-248,-0.69,-22,-24,40,-9.93,1,-9.24
14.614998,-142,-142,-1.75,-22,-24,40,-9.93,1,-8.18
14.619995,-24,-24,-2.71,-20,-22,40,-11.17,1,-8.46
14.625,86,86,-3.86,-20,-22,40,-11.17,1,-7.31
14.629997,107,107,-4.82,-22,-20,40,-11.02,1,-6.2
14.634994,199,199,-6.19,-22,-20,40,-11.02,1,-4.83
14.639999,319,319,-7.52,-18,-18,40,-11.26,1,-3.74
14.644997,412,412,-8.61,-18,-18,40,-11.26,1,-2.65
14.649994,443,443,-9.76,-14,-14,40,-10.9,1,-1.14
14.654999,477,477,-10.53,-14,-14,40,-10.9,1,-0.370000000000001
14.659996,506,506,-11.32,-8,-10,40,-10.32,1,1
14.665001,514,514,-12.33,-8,-10,40,-10.32,1,2.01
14.669998,596,596,-13.2,0,-4,40,-9.52,1,3.68
14.674995,613,613,-13.67,0,-4,40,-9.52,1,4.15
14.68,624,624,-13.85,0,0,40,-8.29,1,5.56
14.684997,563,563,-14.22,0,0,40,-8.29,1,5.93
14.689995,645,645,-14.91,10,8,40,-8.06,1,6.85
14.695,671,671,-14.96,10,8,40,-8.06,1,6.9
14.699997,627,627,-14.88,12,10,40,-6.39,1,8.49
14.704994,538,538,-14.69,12,10,40,-6.39,1,8.3
14.709999,603,603,-14.96,20,18,40,-6.11,1,8.85
14.714996,606,606,-14.89,20,18,40,-6.11,1,8.78
14.719993,579,579,-14.51,20,18,40,-4.6,1,9.91
14.724998,483,483,-14.14,20,18,40,-4.6,1,9.54
14.729996,528,528,-14.11,26,24,40,-4.68,1,9.43
14.735,512,512,-13.56,26,24,40,-4.68,1,8.88
14.739998,434,434,-13.08,24,24,40,-3.55,1,9.53
14.744995,358,358,-12.57,24,24,40,-3.55,1,9.02
14.75,384,384,-12.22,30,28,40,-3.81,1,8.41
14.754997,350,350,-11.63,30,28,40,-3.81,1,7.82
14.759994,263,263,-10.84,26,26,40,-2.86,1,7.98
14.764999,179,179,-10.3,26,26,40,-2.86,1,7.44
14.769997,206,206,-9.65,32,28,40,-3.51,1,6.14
14.774994,165,165,-9.02,32,28,40,-3.51,1,5.51
14.779999,77,77,-8.47,28,26,40,-2.76,1,5.71
14.784996,44,44,-7.79,28,26,40,-2.76,1,5.03
14.790001,65,65,-7.28,26,26,40,-3.41,1,3.87
14.794998,49,49,-6.63,26,26,40,-3.41,1,3.22
14.799995,-18,-18,-6.34,22,22,40,-3.66,1,2.68
14.805,-23,-23,-5.91,22,22,40,-3.66,1,2.25
14.809997,-18,-18,-5.51,20,20,40,-4.53,1,0.98
14.814995,-62,-62,-5.27,20,20,40,-4.53,1,0.739999999999999
14.82,-43,-43,-4.96,16,18,40,-5.01,1,-0.0499999999999998
14.824997,-42,-42,-4.85,16,18,40,-5.01,1,-0.16
14.829994,0,0,-4.81,12,14,40,-5.7,1,-0.890000000000001
14.834999,-12,-12,-4.76,12,14,40,-5.7,1,-0.94
14.839996,42,42,-4.91,12,12,40,-6.6,1,-1.69
14.844993,24,24,-5.03,12,12,40,-6.6,1,-1.57
14.849998,83,83,-5.29,12,10,40,-6.91,1,-1.62
14.854996,125,125,-5.68,12,10,40,-6.91,1,-1.23
14.86,181,181,-6.11,10,10,40,-7.23,1,-1.12
14.864998,194,194,-6.44,10,10,40,-7.23,1,-0.79
14.869995,234,234,-6.8,8,8,40,-7.55,1,-0.75
14.875,259,259,-7.18,8,8,40,-7.55,1,-0.37
14.879997,329,329,-7.75,8,8,40,-8.07,1,-0.32
14.884994,350,350,-8.37,8,8,40,-8.07,1,0.299999999999999
14.889999,390,390,-9,10,10,40,-8.2,1,0.800000000000001
14.894997,375,375,-9.15,10,10,40,-8.2,1,0.950000000000001
14.899994,415,415,-9.68,8,10,40,-7.92,1,1.76
14.904999,516,516,-10.53,8,10,40,-7.92,1,2.61
14.909996,543,543,-11.06,14,14,40,-8.25,1,2.81
14.915001,497,497,-11.31,14,14,40,-8.25,1,3.06
14.919998,501,501,-11.7,14,12,40,-7.35,1,4.35
14.924995,591,591,-12.04,14,12,40,-7.35,1,4.69
14.93,649,649,-12.83,18,18,40,-7.66,1,5.17
14.934997,615,615,-13.15,18,18,40,-7.66,1,5.49
14.939995,566,566,-13.17,18,16,40,-6.75,1,6.42
14.945,631,631,-13.41,18,16,40,-6.75,1,6.66
14.949997,663,663,-13.88,26,24,40,-7.05,1,6.83
14.954994,607,607,-13.9,26,24,40,-7.05,1,6.85
14.959999,558,558,-13.86,22,24,40,-5.51,1,8.35
14.964996,653,653,-13.79,22,24,40,-5.51,1,8.28
14.969993,678,678,-14.13,30,28,40,-5.98,1,8.15
14.974998,612,612,-14.08,30,28,40,-5.98,1,8.1
14.979996,561,561,-13.95,30,26,40,-4.83,1,9.12
14.985,617,617,-13.8,30,26,40,-4.83,1,8.97
14.989998,622,622,-13.95,34,32,40,-5.08,1,8.87
14.994995,565,565,-13.75,34,32,40,-5.08,1,8.67
15,519,519,-13.56,34,32,40,-4.11,1,9.45
15.004997,558,558,-13.3,34,32,40,-4.11,1,9.19
15.009994,559,559,-13.34,36,36,40,-4.14,1,9.2
15.014999,502,502,-12.9,36,36,40,-4.14,1,8.76
15.019997,448,448,-12.47,34,36,40,-3.56,1,8.91
15.024994,469,469,-12.15,34,36,40,-3.56,1,8.59
15.029999,468,468,-12.05,38,38,40,-3.78,1,8.27
15.034996,406,406,-11.55,38,38,40,-3.78,1,7.77
15.040001,366,366,-11.16,38,36,40,-3.19,1,7.97
15.044998,405,405,-10.94,38,36,40,-3.19,1,7.75
15.049995,387,387,-10.56,40,38,40,-3.4,1,7.16
15.055,356,356,-10.24,40,38,40,-3.4,1,6.84
15.059997,346,346,-9.91,38,34,40,-3,1,6.91
15.064995,381,381,-9.68,38,34,40,-3,1,6.68
15.07,384,384,-9.47,36,36,40,-3.62,1,5.85
15.074997,326,326,-9.15,36,36,40,-3.62,1,5.53
15.079994,330,330,-8.98,34,34,40,-3.63,1,5.35
15.084999,350,350,-8.94,34,34,40,-3.63,1,5.31
15.089996,358,358,-8.75,34,34,40,-4.05,1,4.7
15.094993,341,341,-8.66,34,34,40,-4.05,1,4.61
15.099998,364,364,-8.65,32,32,40,-4.08,1,4.57
15.104996,406,406,-8.87,32,32,40,-4.08,1,4.79
15.11,421,421,-8.93,34,32,40,-4.51,1,4.42
15.114998,389,389,-8.82,34,32,40,-4.51,1,4.31
15.119995,429,429,-9.02,32,30,40,-4.34,1,4.68
15.125,491,491,-9.23,32,30,40,-4.34,1,4.89
15.129997,527,527,-9.42,32,32,40,-4.77,1,4.65
15.134994,517,517,-9.63,32,32,40,-4.77,1,4.86
15.139999,529,529,-9.77,28,30,40,-4.6,1,5.17
15.144997,565,565,-9.94,28,30,40,-4.6,1,5.34
15.149994,616,616,-10.41,32,32,40,-5.25,1,5.16
15.154999,592,592,-10.69,32,32,40,-5.25,1,5.44
15.159996,595,595,-10.84,32,30,40,-4.68,1,6.16
15.165001,670,670,-11.21,32,30,40,-4.68,1,6.53
15.169998,721,721,-11.8,34,34,40,-4.92,1,6.88
15.174995,690,690,-11.84,34,34,40,-4.92,1,6.92
15.18,688,688,-12.05,34,34,40,-4.34,1,7.71
15.184997,765,765,-12.36,34,34,40,-4.34,1,8.02
15.189995,800,800,-12.97,38,36,40,-4.37,1,8.6
15.195,800,800,-13.22,38,36,40,-4.37,1,8.85
15.199997,792,792,-13.35,36,36,40,-3.78,1,9.57
15.204994,800,800,-13.29,36,36,40,-3.78,1,9.51
15.209999,800,800,-13.66,42,40,40,-4,1,9.66
15.214996,800,800,-13.9,42,40,40,-4,1,9.9
15.219993,800,800,-13.91,42,40,40,-3,1,10.91
15.224998,800,800,-13.79,42,40,40,-3,1,10.79
15.229996,800,800,-14.03,46,46,40,-2.99,1,11.04
15.235,800,800,-14.08,46,46,40,-2.99,1,11.09
15.239998,800,800,-14.01,44,46,40,-1.97,1,12.04
15.244995,800,800,-13.83,44,46,40,-1.97,1,11.86
15.25,800,800,-13.97,48,48,40,-2.15,1,11.82
15.254997,800,800,-13.9,48,48,40,-2.15,1,11.75
15.259994,800,800,-13.79,48,50,40,-1.52,1,12.27
15.264999,800,800,-13.53,48,50,40,-1.52,1,12.01
15.269997,800,800,-13.59,52,52,40,-1.29,1,12.3
15.274994,800,800,-13.51,52,52,40,-1.29,1,12.22
15.279999,800,800,-13.29,50,50,40,-0.64,1,12.65
15.284996,800,800,-12.99,50,50,40,-0.64,1,12.35
15.290001,800,800,-12.89,52,54,40,-1,1,11.89
15.294998,800,800,-12.79,52,54,40,-1,1,11.79
15.299995,792,792,-12.59,52,54,40,-0.35,1,12.24
15.305,800,800,-12.46,52,54,40,-0.35,1,12.11
15.309997,800,800,-12.44,54,54,40,-0.3,1,12.14
15.314995,800,800,-12.23,54,54,40,-0.3,1,11.93
15.32,800,800,-12.11,50,54,40,-0.05,1,12.06
15.324997,800,800,-12,50,54,40,-0.05,1,11.95
15.329994,800,800,-11.94,52,56,40,-0.4,1,11.54
15.334999,800,800,-11.83,52,56,40,-0.4,1,11.43
15.339996,800,800,-11.86,50,56,40,0.06,1,11.92
15.344993,800,800,-11.59,50,56,40,0.06,1,11.65
15.349998,800,800,-11.59,52,58,40,-0.09,1,11.5
15.354996,800,800,-11.54,52,58,40,-0.09,1,11.45
15.36,800,800,-11.44,50,56,40,0.37,1,11.81
15.364998,800,800,-11.37,50,56,40,0.37,1,11.74
15.369995,800,800,-11.54,52,58,40,0.02,1,11.56
15.375,800,800,-11.63,52,58,40,0.02,1,11.65
15.379997,800,800,-11.63,52,58,40,0.48,1,12.11
15.384994,800,800,-11.57,52,58,40,0.48,1,12.05
15.389999,800,800,-11.83,52,58,40,0.54,1,12.37
15.394997,800,800,-11.95,52,58,40,0.54,1,12.49
15.399994,800,800,-12.02,50,58,40,0.6,1,12.62
15.404999,800,800,-12.16,50,58,40,0.6,1,12.76
15.409996,800,800,-12.35,52,60,40,0.46,1,12.81
15.415001,800,800,-12.34,52,60,40,0.46,1,12.8
15.419998,800,800,-12.56,52,58,40,0.92,1,13.48
15.424995,800,800,-12.81,52,58,40,0.92,1,13.73
15.43,800,800,-13.27,52,60,40,0.78,1,14.05
15.434997,800,800,-13.57,52,60,40,0.78,1,14.35
15.439995,800,800,-13.82,52,58,40,1.04,1,14.86
15.445,800,800,-14.06,52,58,40,1.04,1,15.1
