time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
0,-42,-42,3.72,-2,-2,0,2.86,1,-0.86
0.004997,-31,-31,3.63,-2,-2,0,2.86,1,-0.77
0.009994,-31,-31,3.63,-2,-2,0,2.85,1,-0.78
0.014999,-27,-27,3.55,-2,-2,0,2.85,1,-0.7
0.019997,-26,-26,3.53,-2,-2,0,2.85,1,-0.68
0.024994,-22,-22,3.48,-2,-2,0,2.85,1,-0.63
0.029999,-20,-20,3.47,0,-2,0,2.84,1,-0.63
0.034996,-12,-12,3.37,0,-2,0,2.84,1,-0.53
0.040001,-10,-10,3.32,-2,-2,0,3.03,1,-0.29
0.044998,4,4,3.29,-2,-2,0,3.03,1,-0.26
0.049995,3,3,3.27,-2,0,0,2.83,1,-0.44
0.055,-8,-8,3.21,-2,0,0,2.83,1,-0.38
0.059997,-3,-3,3.14,0,-2,0,3.02,1,-0.12
0.064995,5,5,3.14,0,-2,0,3.02,1,-0.12
0.07,-1,-1,3.14,0,0,0,3.02,1,-0.12
0.074997,-3,-3,3.14,0,0,0,3.02,1,-0.12
0.079994,-2,-2,3.12,0,0,0,3.22,1,0.1
0.084999,13,13,3.1,0,0,0,3.22,1,0.12
0.089996,8,8,3.11,0,0,0,3.22,1,0.11
0.094993,3,3,3.15,0,0,0,3.22,1,0.0700000000000003
0.099998,4,4,3.14,0,0,0,3.22,1,0.0800000000000001
0.104996,3,3,3.16,0,0,0,3.22,1,0.0600000000000001
0.11,2,2,3.18,0,0,0,3.22,1,0.04
0.114998,3,3,3.19,0,0,0,3.22,1,0.0300000000000002
0.119995,4,4,3.19,0,0,0,3.22,1,0.0300000000000002
0.125,6,6,3.19,0,0,0,3.22,1,0.0300000000000002
0.129997,7,7,3.19,0,0,0,3.22,1,0.0300000000000002
0.134994,8,8,3.19,0,0,0,3.22,1,0.0300000000000002
0.139999,10,10,3.17,0,0,0,3.22,1,0.0500000000000003
0.144997,10,10,3.18,0,0,0,3.22,1,0.04
0.149994,13,13,3.16,0,0,0,3.22,1,0.0600000000000001
0.154999,16,16,3.14,0,0,0,3.22,1,0.0800000000000001
0.159996,19,19,3.11,0,0,0,3.22,1,0.11
0.165001,16,16,3.14,0,0,0,3.22,1,0.0800000000000001
0.169998,20,20,3.11,0,0,0,3.22,1,0.11
0.174995,25,25,3.08,0,0,0,3.22,1,0.14
0.18,29,29,3.03,2,0,0,3.22,1,0.19
0.184997,24,24,3.06,2,0,0,3.22,1,0.16
0.189995,27,27,3.04,0,0,0,3.42,1,0.38
0.195,50,50,2.99,0,0,0,3.42,1,0.43
0.199997,57,57,2.9,0,2,0,3.22,1,0.32
0.204994,34,34,2.96,0,2,0,3.22,1,0.26
0.209999,36,36,2.93,2,0,0,3.42,1,0.49
0.214996,59,59,2.89,2,0,0,3.42,1,0.53
0.219993,69,69,2.78,0,2,0,3.43,1,0.65
0.224998,60,60,2.84,0,2,0,3.43,1,0.59
0.229996,62,62,2.81,0,2,0,3.43,1,0.62
0.235,68,68,2.78,0,2,0,3.43,1,0.65
0.239998,80,80,2.66,0,2,0,3.44,1,0.78
0.244995,68,68,2.73,0,2,0,3.44,1,0.71
0.25,67,67,2.69,2,2,0,3.44,1,0.75
0.254997,66,66,2.7,2,2,0,3.44,1,0.74
0.259994,63,63,2.7,2,2,0,3.65,1,0.95
0.264999,67,67,2.75,2,2,0,3.65,1,0.9
0.269997,60,60,2.69,4,2,0,3.65,1,0.96
0.274994,38,38,2.81,4,2,0,3.65,1,0.84
0.279999,30,30,2.83,2,2,0,3.87,1,1.04
0.284996,39,39,2.9,2,2,0,3.87,1,0.97
0.290001,38,38,2.88,4,2,0,3.67,1,0.79
0.294998,3,3,3.05,4,2,0,3.67,1,0.62
0.299995,-4,-4,3.12,2,4,0,3.89,1,0.77
0.305,11,11,3.2,2,4,0,3.89,1,0.69
0.309997,16,16,3.2,4,2,0,3.9,1,0.7
0.314995,9,9,3.29,4,2,0,3.9,1,0.61
0.32,2,2,3.36,2,2,0,3.91,1,0.55
0.324997,5,5,3.42,2,2,0,3.91,1,0.49
0.329994,12,12,3.41,2,2,0,3.72,1,0.31
0.334999,-6,-6,3.46,2,2,0,3.72,1,0.26
0.339996,-10,-10,3.52,0,0,0,3.73,1,0.21
0.344993,-9,-9,3.57,0,0,0,3.73,1,0.16
0.349998,-2,-2,3.56,2,2,0,3.33,1,-0.23
0.354996,-32,-32,3.59,2,2,0,3.33,1,-0.26
0.36,-34,-34,3.63,0,0,0,3.73,1,0.1
0.364998,-1,-1,3.65,0,0,0,3.73,1,0.0800000000000001
0.369995,6,6,3.65,0,2,0,3.34,1,-0.31
0.375,-17,-17,3.62,0,2,0,3.34,1,-0.28
0.379997,-13,-13,3.59,0,0,0,3.54,1,-0.0499999999999998
0.384994,1,1,3.59,0,0,0,3.54,1,-0.0499999999999998
0.389999,2,2,3.57,0,0,0,3.34,1,-0.23
0.394997,-11,-11,3.54,0,0,0,3.34,1,-0.2
0.399994,-11,-11,3.53,0,0,0,3.34,1,-0.19
0.404999,-11,-11,3.52,0,0,0,3.34,1,-0.18
0.409996,-13,-13,3.51,0,0,0,3.34,1,-0.17
0.415001,-13,-13,3.5,0,0,0,3.34,1,-0.16
0.419998,-15,-15,3.52,0,0,0,3.34,1,-0.18
0.424995,-11,-11,3.48,0,0,0,3.34,1,-0.14
0.43,-12,-12,3.48,0,-2,0,3.34,1,-0.14
0.434997,-15,-15,3.49,0,-2,0,3.34,1,-0.15
0.439995,-19,-19,3.51,0,0,0,3.14,1,-0.37
0.445,-31,-31,3.48,0,0,0,3.14,1,-0.34
0.449997,-32,-32,3.48,0,0,0,3.34,1,-0.14
0.454994,-20,-20,3.49,0,0,0,3.34,1,-0.15
0.459999,-26,-26,3.55,-2,0,0,3.34,1,-0.21
0.464996,-17,-17,3.48,-2,0,0,3.34,1,-0.14
0.469993,-20,-20,3.5,-2,0,0,3.13,1,-0.37
0.474998,-40,-40,3.51,-2,0,0,3.13,1,-0.38
0.479996,-45,-45,3.56,0,-2,0,3.13,1,-0.43
0.485,-40,-40,3.53,0,-2,0,3.13,1,-0.4
0.489998,-40,-40,3.53,0,-2,0,3.13,1,-0.4
0.494995,-45,-45,3.55,0,-2,0,3.13,1,-0.42
0.5,-57,-57,3.67,0,0,0,3.12,1,-0.55
0.504997,-48,-48,3.62,0,0,0,3.12,1,-0.5
0.509994,-44,-44,3.62,0,-2,0,3.32,1,-0.3
0.514999,-27,-27,3.63,0,-2,0,3.32,1,-0.31
0.519997,-26,-26,3.66,0,-2,0,3.12,1,-0.54
0.524994,-28,-28,3.58,0,-2,0,3.12,1,-0.46
0.529999,-25,-25,3.58,-2,-2,0,3.11,1,-0.47
0.534996,-22,-22,3.52,-2,-2,0,3.11,1,-0.41
0.540001,-27,-27,3.54,0,-2,0,2.91,1,-0.63
0.544998,-44,-44,3.52,0,-2,0,2.91,1,-0.61
0.549995,-47,-47,3.54,-2,-2,0,3.1,1,-0.44
0.555,-30,-30,3.53,-2,-2,0,3.1,1,-0.43
0.559997,-29,-29,3.55,-2,0,0,2.89,1,-0.66
0.564995,-37,-37,3.49,-2,0,0,2.89,1,-0.6
0.57,-38,-38,3.55,-2,-2,0,3.09,1,-0.46
0.574997,-14,-14,3.46,-2,-2,0,3.09,1,-0.37
0.579994,-12,-12,3.45,-2,0,0,2.88,1,-0.57
0.584999,-26,-26,3.42,-2,0,0,2.88,1,-0.54
0.589996,-26,-26,3.44,-2,-2,0,3.08,1,-0.36
0.594993,-2,-2,3.37,-2,-2,0,3.08,1,-0.29
0.599998,-1,-1,3.34,-2,-2,0,2.87,1,-0.47
0.604996,-15,-15,3.29,-2,-2,0,2.87,1,-0.42
