time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
0,19,19,2.22,-2,-2,0,1.02,1,-1.2
0.005127,-14,-14,2.12,-2,-2,0,1.01,1,-1.11
0.010009,-7,-7,2.07,-2,-2,0,1.01,1,-1.06
0.015136,-2,-2,1.98,-2,-2,0,1.01,1,-0.97
0.020019,5,5,1.88,-2,-2,0,1.01,1,-0.87
0.025146,8,8,1.82,-2,-2,0,1.01,1,-0.81
0.030029,5,5,1.76,-2,-2,0,1.01,1,-0.75
0.035156,0,0,1.7,-2,-2,0,1.01,1,-0.69
0.040039,-3,-3,1.66,-2,-2,0,1.01,1,-0.65
0.045166,-7,-7,1.62,0,0,0,1,1,-0.62
0.050048,-12,-12,1.6,0,0,0,1,1,-0.6
0.055175,-19,-19,1.58,0,0,0,1.93,1,0.35
0.060058,-24,-24,1.61,0,0,0,1.93,1,0.32
0.065185,35,35,1.59,0,0,0,1.93,1,0.34
0.070068,35,35,1.57,0,0,0,1.93,1,0.36
0.075195,36,36,1.57,0,0,0,1.93,1,0.36
0.080078,34,34,1.47,0,0,0,1.93,1,0.46
0.085205,40,40,1.53,0,0,0,1.93,1,0.4
0.090088,30,30,1.55,0,0,0,1.93,1,0.38
0.095214,28,28,1.49,0,0,0,1.93,1,0.44
0.100097,37,37,1.43,0,0,0,1.93,1,0.5
0.105224,44,44,1.5,2,2,0,1.93,1,0.43
0.110107,31,31,1.5,2,2,0,1.93,1,0.43
0.11499,32,32,1.47,2,0,0,2.86,1,1.39
0.120117,40,40,1.4,2,0,0,2.86,1,1.46
0.125,112,112,1.46,2,2,0,2.4,1,0.94
0.130127,101,101,1.48,2,2,0,2.4,1,0.92
0.135009,67,67,1.42,2,2,0,2.86,1,1.44
0.140136,77,77,1.23,2,2,0,2.86,1,1.63
0.145019,120,120,1.37,2,4,0,2.87,1,1.5
0.150146,83,83,1.43,2,4,0,2.87,1,1.44
0.155029,49,49,1.45,2,2,0,3.33,1,1.88
0.160156,35,35,1.43,2,2,0,3.33,1,1.9
0.165039,63,63,1.56,2,2,0,2.87,1,1.31
0.170166,38,38,1.66,2,2,0,2.87,1,1.21
0.175048,-17,-17,1.84,2,2,0,2.88,1,1.04
0.180175,-44,-44,1.94,2,2,0,2.88,1,0.94
0.185058,-53,-53,2.06,4,2,0,2.88,1,0.82
0.190185,-53,-53,2.16,4,2,0,2.88,1,0.72
0.195068,-53,-53,2.25,2,4,0,3.35,1,1.1
0.200195,-56,-56,2.53,2,4,0,3.35,1,0.82
0.205078,-39,-39,2.6,0,0,0,3.35,1,0.75
0.210205,-26,-26,2.68,0,0,0,3.35,1,0.67
0.215088,-2,-2,2.73,0,0,0,1.96,1,-0.77
0.220214,21,21,2.69,0,0,0,1.96,1,-0.73
0.225097,-49,-49,2.62,0,0,0,1.96,1,-0.66
0.230224,-30,-30,2.6,0,0,0,1.96,1,-0.64
0.235107,-30,-30,2.58,0,0,0,1.96,1,-0.62
0.23999,-33,-33,2.65,0,0,0,1.96,1,-0.69
0.245117,-41,-41,2.59,0,0,0,1.96,1,-0.63
0.25,-33,-33,2.56,0,0,0,1.96,1,-0.6
0.255127,-31,-31,2.58,0,0,0,1.96,1,-0.62
0.260009,-38,-38,2.65,0,0,0,1.96,1,-0.69
0.265136,-47,-47,2.59,-2,-2,0,1.96,1,-0.63
0.270019,-38,-38,2.56,-2,-2,0,1.96,1,-0.6
0.275146,-36,-36,2.58,0,0,0,1.03,1,-1.55
0.280029,-43,-43,2.67,0,0,0,1.03,1,-1.64
0.285156,-116,-116,2.64,-2,-2,0,1.95,1,-0.69
0.290039,-106,-106,2.63,-2,-2,0,1.95,1,-0.68
0.295166,-35,-35,2.62,-2,-2,0,1.02,1,-1.6
0.300048,-23,-23,2.78,-2,-2,0,1.02,1,-1.76
