time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
19.280029,-12,-12,-14.81,0,0,0,-15,1,-0.19
19.285156,-14,-14,-14.81,0,0,0,-15,1,-0.19
19.290039,-12,-12,-14.83,0,0,0,-15,1,-0.17
19.295166,-15,-15,-14.81,0,0,0,-1.88,1,12.93
19.300048,800,800,-14.79,0,0,0,-1.88,1,12.91
19.305175,800,800,-14.79,0,0,0,-1.88,1,12.91
19.310058,800,800,-14.8,0,0,0,-1.88,1,12.92
19.315185,800,800,-14.81,0,0,0,-1.88,1,12.93
19.320068,800,800,-15.03,0,0,0,-1.88,1,13.15
19.325195,800,800,-14.95,6,8,0,-1.88,1,13.07
19.330078,800,800,-15.21,6,8,0,-1.88,1,13.33
19.335205,800,800,-15.68,14,12,0,1.37,1,17.05
19.340088,800,800,-15.84,14,12,0,1.37,1,17.21
19.345214,588,588,-15.02,18,20,0,4.17,1,19.19
19.350097,552,552,-14.13,18,20,0,4.17,1,18.3
19.355224,432,432,-13.31,24,24,0,6.98,1,20.29
19.360107,549,549,-12.76,24,24,0,6.98,1,19.74
19.36499,435,435,-12.11,28,28,0,9.32,1,21.43
19.370117,433,433,-11.2,28,28,0,9.32,1,20.52
19.375,242,242,-9.79,28,28,0,11.21,1,21
19.380127,271,271,-8.74,28,28,0,11.21,1,19.95
19.385009,198,198,-7.68,30,30,0,11.25,1,18.93
19.390136,111,111,-6.37,30,30,0,11.25,1,17.62
19.395019,39,39,-5.15,28,28,0,12.21,1,17.36
19.400146,55,55,-4.22,28,28,0,12.21,1,16.43
19.405029,-36,-36,-2.83,30,28,0,11.32,1,14.15
19.410156,-153,-153,-1.73,30,28,0,11.32,1,13.05
19.415039,-186,-186,-0.57,24,22,0,11.81,1,12.38
19.420166,-187,-187,0.6,24,22,0,11.81,1,11.21
19.425048,-195,-195,1.57,20,20,0,9.06,1,7.49
19.430175,-385,-385,2.54,20,20,0,9.06,1,6.52
19.435058,-357,-357,3.33,18,16,0,7.69,1,4.36
19.440185,-422,-422,4.16,18,16,0,7.69,1,3.53
19.445068,-373,-373,4.73,12,10,0,6.32,1,1.59
19.450195,-415,-415,5.32,12,10,0,6.32,1,1
19.455078,-345,-345,5.69,10,10,0,3.55,1,-2.14
19.460205,-493,-493,6.22,10,10,0,3.55,1,-2.67
19.465088,-432,-432,6.61,2,2,0,3.1,1,-3.51
19.470214,-355,-355,6.75,2,2,0,3.1,1,-3.65
19.475097,-200,-200,6.53,2,0,0,-0.61,1,-7.14
19.480224,-387,-387,6.59,2,0,0,-0.61,1,-7.2
19.485107,-326,-326,6.45,-6,-6,0,-1.07,1,-7.52
19.48999,-304,-304,6.41,-6,-6,0,-1.07,1,-7.48
19.495117,-212,-212,6.16,-4,-6,0,-4.32,1,-10.48
19.5,-334,-334,5.89,-4,-6,0,-4.32,1,-10.21
19.505127,-238,-238,5.4,-12,-12,0,-3.87,1,-9.27
19.510009,-132,-132,5.05,-12,-12,0,-3.87,1,-8.92
19.515136,-28,-28,4.31,-8,-12,0,-7.13,1,-11.44
19.520019,-212,-212,4.03,-8,-12,0,-7.13,1,-11.16
19.525146,-122,-122,3.17,-12,-14,0,-6.21,1,-9.38
19.530029,-4,-4,2.59,-12,-14,0,-6.21,1,-8.8
19.535156,37,37,1.97,-10,-12,0,-7.62,1,-9.59
19.540039,-40,-40,1.58,-10,-12,0,-7.62,1,-9.2
19.545166,21,21,0.83,-10,-12,0,-6.71,1,-7.54
19.550048,141,141,-0.02,-10,-12,0,-6.71,1,-6.69
19.555175,166,166,-0.8,-10,-10,0,-6.72,1,-5.92
