time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
17.829956,-96,-96,5.53,-2,-4,30,4.03,1,-1.5
17.834961,-48,-48,5.36,-2,-4,30,4.03,1,-1.33
17.839966,-30,-30,5.37,-2,-4,30,3.75,1,-1.62
17.84497,-55,-55,5.22,-2,-4,30,3.75,1,-1.47
17.849975,-43,-43,5.11,-4,-6,30,-4.6,1,-9.71
17.85498,-614,-614,4.99,-4,-6,30,-4.6,1,-9.59
17.859985,-601,-601,4.92,-4,-4,30,-5.19,1,-10.11
17.86499,-640,-640,4.8,-4,-4,30,-5.19,1,-9.99
17.869995,-633,-633,4.65,-4,-4,30,-4.96,1,-9.61
17.875,-608,-608,4.54,-4,-4,30,-4.96,1,-9.5
17.880005,-606,-606,4.73,-2,-2,30,-5,1,-9.73
17.88501,-632,-632,4.92,-2,-2,30,-5,1,-9.92
17.890014,-636,-636,4.99,-10,-8,30,-4.48,1,-9.47
17.895019,-551,-551,4.45,-10,-8,30,-4.48,1,-8.93
17.900024,-408,-408,4.09,-12,-12,30,-6.47,1,-10.56
17.905029,-425,-425,3.51,-12,-12,30,-6.47,1,-9.98
17.910034,-331,-331,3.14,-16,-18,30,-7.35,1,-10.49
17.915039,-328,-328,2.53,-16,-18,30,-7.35,1,-9.88
17.920044,-243,-243,1.94,-20,-20,30,-8.79,1,-10.73
17.925049,-248,-248,1.17,-20,-20,30,-8.79,1,-9.96
17.929931,-139,-139,0.05,-24,-24,30,-9.68,1,-9.73
17.934936,-79,-79,-1.03,-24,-24,30,-9.68,1,-8.65
17.939941,19,19,-1.76,-20,-22,30,-10.85,1,-9.09
17.944946,-9,-9,-3.03,-20,-22,30,-10.85,1,-7.82
17.949951,85,85,-3.97,-18,-20,30,-10.08,1,-6.11
17.954956,202,202,-5.03,-18,-20,30,-10.08,1,-5.05
17.959961,256,256,-6.21,-16,-18,30,-9.59,1,-3.38
17.964966,346,346,-6.88,-16,-18,30,-9.59,1,-2.71
17.96997,351,351,-7.77,-14,-14,30,-9.09,1,-1.32
17.974975,405,405,-8.58,-14,-14,30,-9.09,1,-0.51
17.97998,433,433,-9.44,-12,-12,30,-8.31,1,1.13
17.984985,512,512,-10.27,-12,-12,30,-8.31,1,1.96
17.98999,521,521,-10.76,-2,-4,30,-7.81,1,2.95
17.994995,515,515,-10.88,-2,-4,30,-7.81,1,3.07
18,444,444,-11.29,-2,-2,30,-5.36,1,5.93
18.005005,596,596,-11.55,-2,-2,30,-5.36,1,6.19
18.01001,589,589,-12.24,6,4,30,-5.12,1,7.12
18.015014,626,626,-12.41,6,4,30,-5.12,1,7.29
18.020019,569,569,-12.2,8,6,30,-3.21,1,8.99
18.025024,607,607,-12.09,8,6,30,-3.21,1,8.88
18.030029,556,556,-12.27,12,12,30,-2.68,1,9.59
18.035034,587,587,-12.11,12,12,30,-2.68,1,9.43
18.040039,531,531,-11.76,16,14,30,-1.32,1,10.44
18.045044,541,541,-11.32,16,14,30,-1.32,1,10
18.050049,476,476,-11.19,20,20,30,-0.51,1,10.68
18.054931,510,510,-10.69,20,20,30,-0.51,1,10.18
18.059936,440,440,-10.05,22,20,30,0.86,1,10.91
18.064941,452,452,-9.52,22,20,30,0.86,1,10.38
18.069946,404,404,-9.13,26,26,30,1.13,1,10.26
18.074951,394,394,-8.56,26,26,30,1.13,1,9.69
18.079956,334,334,-7.89,24,22,30,2.51,1,10.4
18.084961,358,358,-7.31,24,22,30,2.51,1,9.82
18.089966,311,311,-6.58,28,26,30,1.67,1,8.25
18.09497,198,198,-5.77,28,26,30,1.67,1,7.44
18.099975,141,141,-5.35,26,24,30,2.77,1,8.12
18.10498,196,196,-4.71,26,24,30,2.77,1,7.48
18.109985,163,163,-4.19,28,26,30,2.21,1,6.4
18.11499,92,92,-3.42,28,26,30,2.21,1,5.63
18.119995,42,42,-3.11,24,24,30,2.76,1,5.87
18.125,73,73,-2.35,24,24,30,2.76,1,5.11
18.130005,33,33,-1.86,22,22,30,1.93,1,3.79
18.13501,-38,-38,-1.33,22,22,30,1.93,1,3.26
