time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
14.549926,3,3,2.68,-2,-2,40,2.22,1,-0.46
14.554931,-21,-21,2.62,-2,-2,40,2.22,1,-0.4
14.559936,-9,-9,2.55,0,0,40,2.21,1,-0.34
14.564941,-2,-2,2.5,0,0,40,2.21,1,-0.29
14.569946,-1,-1,2.52,-2,-2,40,-8.85,1,-11.37
14.574951,-800,-800,2.49,-2,-2,40,-8.85,1,-11.34
14.579956,-800,-800,2.42,-2,0,40,-9.55,1,-11.97
14.584961,-800,-800,2.66,-2,0,40,-9.55,1,-12.21
14.589965,-800,-800,2.86,-6,-4,40,-9.38,1,-12.24
14.59497,-800,-800,2.88,-6,-4,40,-9.38,1,-12.26
14.599975,-780,-780,2.34,-14,-14,40,-10.66,1,-13
14.60498,-715,-715,1.94,-14,-14,40,-10.66,1,-12.6
14.609985,-590,-590,1.35,-18,-18,40,-13.41,1,-14.76
14.61499,-684,-684,0.86,-18,-18,40,-13.41,1,-14.27
14.619995,-582,-582,0.04,-24,-26,40,-14.73,1,-14.77
14.625,-545,-545,-0.71,-24,-26,40,-14.73,1,-14.02
14.630005,-414,-414,-1.81,-26,-28,40,-15,1,-13.19
14.635009,-282,-282,-2.81,-26,-28,40,-15,1,-12.19
14.640014,-169,-169,-4.24,-32,-34,40,-15,1,-10.76
14.645019,-42,-42,-5.18,-32,-34,40,-15,1,-9.82
14.650024,38,38,-6.74,-32,-34,40,-15,1,-8.26
14.655029,160,160,-8,-32,-34,40,-15,1,-7
14.660034,256,256,-9.48,-26,-30,40,-15,1,-5.52
14.665039,369,369,-11.23,-26,-30,40,-15,1,-3.77
14.670044,500,500,-12.95,-22,-24,40,-15,1,-2.05
14.674926,629,629,-14.38,-22,-24,40,-15,1,-0.619999999999999
14.679931,692,692,-15.49,-18,-20,40,-15,1,0.49
14.684936,706,706,-16.530001,-18,-20,40,-15,1,1.530001
14.689941,723,723,-17.76,-12,-12,40,-15,1,2.76
14.694946,762,762,-18.66,-12,-12,40,-15,1,3.66
14.699951,752,752,-19.280001,-2,-4,40,-14.51,1,4.770001
14.704956,734,734,-19.690001,-2,-4,40,-14.51,1,5.180001
14.709961,680,680,-20.18,4,0,40,-12.05,1,8.13
14.714965,800,800,-20.73,4,0,40,-12.05,1,8.68
14.71997,800,800,-20.76,12,10,40,-10.72,1,10.04
14.724975,800,800,-20.91,12,10,40,-10.72,1,10.19
14.72998,792,792,-20.93,14,14,40,-8.21,1,12.72
14.734985,800,800,-20.85,14,14,40,-8.21,1,12.64
14.73999,800,800,-20.49,22,20,40,-7.42,1,13.07
14.744995,800,800,-20.26,22,20,40,-7.42,1,12.84
14.75,768,768,-19.92,26,24,40,-5.46,1,14.46
14.755005,800,800,-19.65,26,24,40,-5.46,1,14.19
14.760009,788,788,-18.99,32,30,40,-4.35,1,14.64
14.765014,768,768,-18.42,32,30,40,-4.35,1,14.07
14.770019,686,686,-17.84,34,32,40,-2.65,1,15.19
14.775024,741,741,-17.200001,34,32,40,-2.65,1,14.550001
14.780029,665,665,-16.4,36,36,40,-2.09,1,14.31
14.785034,612,612,-15.67,36,36,40,-2.09,1,13.58
14.790039,529,529,-14.95,38,38,40,-1.24,1,13.71
14.795044,519,519,-14.18,38,38,40,-1.24,1,12.94
14.799926,438,438,-13.02,42,40,40,-0.67,1,12.35
14.804931,363,363,-12.07,42,40,40,-0.67,1,11.4
14.809936,271,271,-11.35,42,42,40,0.2,1,11.55
14.814941,292,292,-10.27,42,42,40,0.2,1,10.47
14.819946,207,207,-9.17,40,42,40,0.5,1,9.67
14.824951,154,154,-8.27,40,42,40,0.5,1,8.77
14.829956,103,103,-7.17,40,40,40,0.21,1,7.38
14.834961,22,22,-6.2,40,40,40,0.21,1,6.41
14.839965,-32,-32,-5.26,36,36,40,-0.08,1,5.18
14.84497,-80,-80,-4.49,36,36,40,-0.08,1,4.41
14.849975,-96,-96,-3.76,34,32,40,-1.24,1,2.52
14.85498,-188,-188,-3.11,34,32,40,-1.24,1,1.87
14.859985,-193,-193,-2.5,26,26,40,-2.13,1,0.37
14.86499,-250,-250,-1.9,26,26,40,-2.13,1,-0.23
14.869995,-231,-231,-1.53,22,22,40,-4.18,1,-2.65
14.875,-322,-322,-1.41,22,22,40,-4.18,1,-2.77
14.880005,-220,-220,-1.55,18,18,40,-5.39,1,-3.84
14.885009,-215,-215,-1.54,18,18,40,-5.39,1,-3.85
14.890014,-151,-151,-1.9,10,10,40,-6.61,1,-4.71
14.895019,-143,-143,-2.23,10,10,40,-6.61,1,-4.38
14.900024,-53,-53,-2.74,6,8,40,-9,1,-6.26
14.905029,-140,-140,-3.2,6,8,40,-9,1,-5.8
14.910034,-52,-52,-3.92,4,2,40,-9.96,1,-6.04
14.915039,-19,-19,-4.63,4,2,40,-9.96,1,-5.33
14.920044,93,93,-5.45,4,2,40,-11.22,1,-5.77
14.924926,98,98,-6.32,4,2,40,-11.22,1,-4.9
14.929931,202,202,-7.27,0,0,40,-11.32,1,-4.05
14.934936,294,294,-8.21,0,0,40,-11.32,1,-3.11
14.939941,389,389,-9.46,2,0,40,-12.3,1,-2.84
14.944946,427,427,-10.93,2,0,40,-12.3,1,-1.37
14.949951,536,536,-11.9,6,4,40,-12.13,1,-0.23
