time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error
1.619995,-44,-44,5,0,0,20,4.71,1,-0.29
1.625,-29,-29,5,0,0,20,4.71,1,-0.29
1.630005,-32,-32,5.07,-2,-2,20,4.71,1,-0.36
1.63501,-36,-36,5.01,-2,-2,20,4.71,1,-0.3
1.640015,-28,-28,5.05,-2,-2,20,-1.41,1,-6.46
1.64502,-461,-461,5.08,-2,-2,20,-1.41,1,-6.49
1.650025,-469,-469,5.2,-2,0,20,-1.43,1,-6.63
1.65503,-480,-480,5.2,-2,0,20,-1.43,1,-6.63
1.660034,-470,-470,5.18,-2,0,20,-1.18,1,-6.36
1.665039,-441,-441,5.08,-2,0,20,-1.18,1,-6.26
1.670044,-430,-430,5.31,-2,0,20,-1.21,1,-6.52
1.675049,-452,-452,5.59,-2,0,20,-1.21,1,-6.8
1.680054,-461,-461,5.59,-8,-6,20,-1.23,1,-6.82
1.685059,-405,-405,5.12,-8,-6,20,-1.23,1,-6.35
1.690064,-280,-280,4.85,-8,-8,20,-2.92,1,-7.77
1.695069,-321,-321,4.49,-8,-8,20,-2.92,1,-7.41
1.700074,-258,-258,4.12,-14,-14,20,-3.23,1,-7.35
1.705078,-229,-229,3.6,-14,-14,20,-3.23,1,-6.83
1.710083,-162,-162,3.24,-14,-14,20,-4.94,1,-8.18
1.715088,-230,-230,2.83,-14,-14,20,-4.94,1,-7.77
1.720093,-176,-176,2.17,-16,-16,20,-4.98,1,-7.15
1.725098,-102,-102,1.39,-16,-16,20,-4.98,1,-6.37
1.730103,-11,-11,0.98,-14,-16,20,-5.57,1,-6.55
1.735108,-22,-22,0.23,-14,-16,20,-5.57,1,-5.8
1.740113,40,40,-0.48,-14,-16,20,-5.34,1,-4.86
1.744995,105,105,-1.26,-14,-16,20,-5.34,1,-4.08
1.75,149,149,-1.96,-12,-14,20,-5.38,1,-3.42
1.755005,164,164,-2.61,-12,-14,20,-5.38,1,-2.77
1.76001,185,185,-3.23,-10,-10,20,-4.87,1,-1.64
1.765015,238,238,-3.71,-10,-10,20,-4.87,1,-1.16
1.77002,252,252,-4.5,-8,-10,20,-4.07,1,0.43
1.775025,347,347,-4.81,-8,-10,20,-4.07,1,0.739999999999999
1.78003,338,338,-5.31,-2,-4,20,-3.83,1,1.48
1.785034,351,351,-5.58,-2,-4,20,-3.83,1,1.75
1.790039,327,327,-6,-2,-2,20,-2.2,1,3.8
1.795044,432,432,-6.28,-2,-2,20,-2.2,1,4.08
1.800049,420,420,-6.52,4,4,20,-1.95,1,4.57
1.805054,407,407,-6.39,4,4,20,-1.95,1,4.44
1.810059,343,343,-6.42,4,4,20,-0.31,1,6.11
1.815064,431,431,-6.61,4,4,20,-0.31,1,6.3
1.820069,434,434,-6.84,8,10,20,-0.32,1,6.52
1.825074,426,426,-6.69,8,10,20,-0.32,1,6.37
1.830078,354,354,-6.4,10,8,20,1.05,1,7.45
1.835083,379,379,-6.26,10,8,20,1.05,1,7.31
1.840088,344,344,-6.15,16,14,20,1.03,1,7.18
1.845093,326,326,-5.72,16,14,20,1.03,1,6.75
1.850098,263,263,-5.29,16,14,20,2.69,1,7.98
1.855103,316,316,-4.96,16,14,20,2.69,1,7.65
1.860108,279,279,-4.6,18,16,20,2.68,1,7.28
1.865113,251,251,-4,18,16,20,2.68,1,6.68
