time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag
314.565002,58,58,1.2,4,4,0,1.92,1
314.570007,55,55,1.06,4,4,0,1.92,1
314.575012,52,52,1.22,4,4,0,1.92,1
314.579987,15,15,1.23,4,4,0,1.92,1
314.584991,-5,-5,1.36,4,2,0,1.92,1
314.589996,-21,-21,1.37,4,2,0,1.92,1
314.595001,-14,-14,1.39,4,4,0,1.44,1
314.600006,-44,-44,1.46,4,4,0,1.44,1
314.605011,-45,-45,1.46,2,2,0,1.92,1
314.609985,-1,-1,1.51,2,2,0,1.92,1
314.61499,4,4,1.54,2,4,0,0.96,1
314.619995,-61,-61,1.48,2,4,0,0.96,1
314.625,-37,-37,1.41,2,2,0,1.44,1
314.630005,20,20,1.37,2,2,0,1.44,1
314.63501,23,23,1.34,2,2,0,0.97,1
314.640015,-20,-20,1.3,2,2,0,0.97,1
314.644989,-18,-18,1.31,0,0,0,0.97,1
314.649994,-21,-21,1.23,0,0,0,0.97,1
314.654999,-15,-15,1.22,0,0,0,0.01,1
314.660004,-95,-95,1.3,0,0,0,0.01,1
314.665009,-108,-108,1.28,0,0,0,0.01,1
314.670013,-103,-103,1.26,0,0,0,0.01,1
314.674988,-90,-90,1.2,0,0,0,0.01,1
314.679993,-76,-76,1.19,0,0,0,0.01,1
314.684998,-73,-73,1.03,-2,0,0,0.01,1
314.690002,-49,-49,1.04,-2,0,0,0.01,1
314.695007,-53,-53,0.94,-2,-2,0,-0.47,1
314.700012,-99,-99,0.99,-2,-2,0,-0.47,1
314.704987,-115,-115,1.11,-2,-2,0,-0.95,1
314.709991,-162,-162,1.17,-2,-2,0,-0.95,1
314.714996,-151,-151,1.02,-2,-2,0,-0.95,1
314.720001,-108,-108,0.99,-2,-2,0,-0.95,1
314.725006,-89,-89,0.84,-4,-2,0,-0.95,1
314.730011,-67,-67,0.82,-4,-2,0,-0.95,1
314.734985,-51,-51,0.58,-4,-4,0,-1.43,1
314.73999,-49,-49,0.46,-4,-4,0,-1.43,1
314.744995,-26,-26,0.25,-2,-4,0,-1.9,1
314.75,-51,-51,0.12,-2,-4,0,-1.9,1
314.755005,-59,-59,-0.03,-4,-4,0,-1.43,1
314.76001,-28,-28,-0.05,-4,-4,0,-1.43,1
314.765015,-46,-46,-0.16,-2,-4,0,-1.9,1
314.769989,-83,-83,-0.18,-2,-4,0,-1.9,1
314.774994,-88,-88,-0.32,-4,-4,0,-1.43,1
314.779999,-44,-44,-0.35,-4,-4,0,-1.43,1
314.785004,-50,-50,-0.44,-4,-4,0,-1.9,1
314.790009,-91,-91,-0.37,-4,-4,0,-1.9,1
314.795013,-105,-105,-0.48,-4,-4,0,-1.91,1
314.799988,-98,-98,-0.51,-4,-4,0,-1.91,1
314.804993,-96,-96,-0.57,-4,-4,0,-1.91,1
314.809998,-94,-94,-0.49,-4,-4,0,-1.91,1
314.815002,-104,-104,-0.64,-6,-4,0,-1.91,1
314.820007,-89,-89,-0.67,-6,-4,0,-1.91,1
314.825012,-89,-89,-0.7,-4,-6,0,-2.38,1
314.829987,-134,-134,-0.62,-4,-6,0,-2.38,1
314.834991,-148,-148,-0.73,-6,-4,0,-2.38,1
314.839996,-134,-134,-0.68,-6,-4,0,-2.38,1
314.845001,-137,-137,-0.67,-4,-6,0,-2.39,1
314.850006,-141,-141,-0.54,-4,-6,0,-2.39,1
314.855011,-141,-141,-0.71,-6,-6,0,-2.39,1
314.859985,-98,-98,-0.73,-6,-6,0,-2.39,1
314.86499,-80,-80,-0.9,-6,-6,0,-2.86,1
314.869995,-106,-106,-0.84,-6,-6,0,-2.86,1
314.875,-117,-117,-0.95,-6,-8,0,-2.87,1
314.880005,-104,-104,-0.93,-6,-8,0,-2.87,1
314.88501,-99,-99,-1.07,-8,-6,0,-3.34,1
314.890015,-123,-123,-1.07,-8,-6,0,-3.34,1
314.894989,-119,-119,-1.26,-8,-8,0,-3.34,1
314.899994,-97,-97,-1.29,-8,-8,0,-3.34,1
314.904999,-89,-89,-1.45,-6,-8,0,-3.82,1
314.910004,-115,-115,-1.37,-6,-8,0,-3.82,1
314.915009,-124,-124,-1.53,-6,-8,0,-3.35,1
314.920013,-66,-66,-1.56,-6,-8,0,-3.35,1
314.924988,-51,-51,-1.72,-8,-6,0,-3.35,1
314.929993,-30,-30,-1.72,-8,-6,0,-3.35,1
314.934998,-23,-23,-1.91,-8,-8,0,-3.35,1
314.940002,2,2,-1.96,-8,-8,0,-3.35,1
314.945007,13,13,-2.1,-6,-8,0,-3.83,1
314.950012,-18,-18,-2.2,-6,-8,0,-3.83,1
314.954987,-24,-24,-2.3,-6,-6,0,-3.35,1
314.959991,5,5,-2.3,-6,-6,0,-3.35,1
314.964996,-14,-14,-2.38,-6,-4,0,-2.87,1
314.970001,19,19,-2.41,-6,-4,0,-2.87,1
314.975006,8,8,-2.4,-4,-6,0,-2.39,1
314.980011,29,29,-2.42,-4,-6,0,-2.39,1
314.984985,21,21,-2.39,-2,-2,0,-2.39,1
314.98999,7,7,-2.35,-2,-2,0,-2.39,1
314.994995,-7,-7,-2.33,-4,-2,0,-0.96,1
315,97,97,-2.27,-4,-2,0,-0.96,1
315.005005,83,83,-2.21,-2,-4,0,-1.44,1
315.01001,33,33,-2.12,-2,-4,0,-1.44,1
315.015015,22,22,-2.05,-2,-2,0,-1.44,1
315.019989,20,20,-2.07,-2,-2,0,-1.44,1
315.024994,32,32,-2.03,-2,-2,0,-0.96,1
315.029999,69,69,-2,-2,-2,0,-0.96,1
315.035004,60,60,-1.95,0,0,0,-0.96,1
315.040009,48,48,-1.97,0,0,0,-0.96,1
315.045013,42,42,-1.75,2,0,0,-0.01,1
315.049988,85,85,-1.69,2,0,0,-0.01,1
315.054993,86,86,-1.6,2,2,0,0.47,1
315.059998,138,138,-1.65,2,2,0,0.47,1
315.065002,157,157,-1.65,2,2,0,0.95,1
315.070007,193,193,-1.67,2,2,0,0.95,1
315.075012,181,181,-1.54,2,2,0,0.95,1
315.079987,151,151,-1.47,2,2,0,0.95,1
315.084991,125,125,-1.57,4,2,0,0.95,1
315.089996,114,114,-1.57,4,2,0,0.95,1
315.095001,81,81,-1.24,6,6,0,1.43,1
315.100006,47,47,-1.12,6,6,0,1.43,1
315.105011,9,9,-0.77,6,6,0,2.86,1
315.109985,93,93,-0.58,6,6,0,2.86,1
315.11499,94,94,-0.4,4,4,0,2.86,1
315.119995,103,103,-0.34,4,4,0,2.86,1
315.125,112,112,-0.16,4,4,0,1.91,1
315.130005,23,23,-0.12,4,4,0,1.91,1
315.13501,17,17,0.13,6,6,0,1.91,1
315.140015,-10,-10,0.35,6,6,0,1.91,1
315.144989,-32,-32,0.52,6,4,0,2.86,1
315.149994,49,49,0.63,6,4,0,2.86,1
315.154999,69,69,0.76,4,4,0,2.39,1
315.160004,47,47,0.71,4,4,0,2.39,1
315.165009,77,77,0.8,4,4,0,1.91,1
315.170013,43,43,0.75,4,4,0,1.91,1
315.174988,49,49,0.86,4,4,0,1.91,1
315.179993,32,32,0.93,4,4,0,1.91,1
315.184998,17,17,1.06,4,4,0,1.91,1
315.190002,7,7,1.06,4,4,0,1.91,1
315.195007,23,23,1.14,2,4,0,1.91,1
315.200012,31,31,1.14,2,4,0,1.91,1
315.204987,41,41,1.18,2,4,0,1.43,1
315.209991,9,9,1.17,2,4,0,1.43,1
315.214996,20,20,1.2,2,2,0,1.43,1
315.220001,27,27,1.19,2,2,0,1.43,1
315.225006,39,39,1.2,2,2,0,0.96,1
315.230011,13,13,1.15,2,2,0,0.96,1
315.234985,30,30,1.12,2,2,0,0.96,1
315.23999,41,41,1.06,2,2,0,0.96,1
315.244995,53,53,1.05,2,2,0,0.96,1
315.25,58,58,0.97,2,2,0,0.96,1
315.255005,71,71,0.94,0,2,0,0.96,1
315.26001,77,77,0.79,0,2,0,0.96,1
315.265015,96,96,0.75,2,2,0,0.48,1
315.269989,60,60,0.58,2,2,0,0.48,1
315.274994,70,70,0.61,4,2,0,0.96,1
315.279999,91,91,0.54,4,2,0,0.96,1
315.285004,86,86,0.58,2,4,0,1.44,1
315.290009,123,123,0.46,2,4,0,1.44,1
315.295013,141,141,0.47,4,4,0,1.44,1
315.299988,138,138,0.35,4,4,0,1.44,1
315.304993,142,142,0.33,4,4,0,1.91,1
315.309998,173,173,0.19,4,4,0,1.91,1
315.315002,165,165,0.35,4,4,0,1.91,1
315.320007,117,117,0.33,4,4,0,1.91,1
315.325012,93,93,0.41,6,4,0,1.91,1
315.329987,75,75,0.29,6,4,0,1.91,1
315.334991,77,77,0.44,6,6,0,2.39,1
315.339996,87,87,0.43,6,6,0,2.39,1
315.345001,66,66,0.63,6,6,0,2.87,1
315.350006,70,70,0.72,6,6,0,2.87,1
315.355011,56,56,0.86,6,6,0,2.87,1
315.359985,46,46,0.9,6,6,0,2.87,1
315.36499,48,48,1.07,6,6,0,2.87,1
315.369995,37,37,1.1,6,6,0,2.87,1
315.375,43,43,1.11,4,6,0,2.87,1
315.380005,54,54,1.1,4,6,0,2.87,1
315.38501,54,54,1.2,4,6,0,2.4,1
315.390015,-5,-5,1.28,4,6,0,2.4,1
315.394989,-16,-16,1.4,4,4,0,2.4,1
315.399994,-25,-25,1.54,4,4,0,2.4,1
315.404999,-29,-29,1.56,4,4,0,1.92,1
315.410004,-51,-51,1.6,4,4,0,1.92,1
315.415009,-38,-38,1.65,2,2,0,1.92,1
315.420013,-30,-30,1.72,2,2,0,1.92,1
315.424988,-25,-25,1.68,0,2,0,0.96,1
315.429993,-81,-81,1.72,0,2,0,0.96,1
315.434998,-70,-70,1.66,0,0,0,0.49,1
315.440002,-92,-92,1.65,0,0,0,0.49,1
315.445007,-79,-79,1.49,-2,0,0,0.01,1
315.450012,-91,-91,1.47,-2,0,0,0.01,1
315.454987,-98,-98,1.39,-2,0,0,-0.47,1
315.459991,-151,-151,1.46,-2,0,0,-0.47,1
315.464996,-176,-176,1.4,-2,-2,0,-0.47,1
315.470001,-171,-171,1.57,-2,-2,0,-0.47,1
315.475006,-182,-182,1.57,-4,-4,0,-0.95,1
315.480011,-208,-208,1.53,-4,-4,0,-0.95,1
315.484985,-169,-169,1.53,-4,-4,0,-1.9,1
315.48999,-212,-212,1.54,-4,-4,0,-1.9,1
315.494995,-176,-176,1.21,-6,-6,0,-1.9,1
315.5,-108,-108,1.09,-6,-6,0,-1.9,1
315.505005,-82,-82,0.88,-6,-6,0,-2.86,1
315.51001,-143,-143,0.77,-6,-6,0,-2.86,1
315.515015,-134,-134,0.49,-6,-6,0,-2.86,1
315.519989,-112,-112,0.41,-6,-6,0,-2.86,1
315.524994,-111,-111,0.21,-8,-6,0,-2.86,1
315.529999,-99,-99,0.14,-8,-6,0,-2.86,1
315.535004,-88,-88,-0.16,-6,-8,0,-3.34,1
315.540009,-94,-94,-0.29,-6,-8,0,-3.34,1
315.545013,-85,-85,-0.56,-6,-8,0,-3.34,1
315.549988,-76,-76,-0.62,-6,-8,0,-3.34,1
315.554993,-96,-96,-0.77,-6,-6,0,-3.34,1
315.559998,-107,-107,-0.8,-6,-6,0,-3.34,1
315.565002,-123,-123,-0.89,-8,-6,0,-2.87,1
315.570007,-85,-85,-0.88,-8,-6,0,-2.87,1
315.575012,-83,-83,-1.11,-8,-6,0,-3.34,1
315.579987,-94,-94,-1.14,-8,-6,0,-3.34,1
315.584991,-93,-93,-1.3,-6,-6,0,-3.34,1
315.589996,-86,-86,-1.28,-6,-6,0,-3.34,1
315.595001,-100,-100,-1.39,-6,-6,0,-2.87,1
315.600006,-63,-63,-1.37,-6,-6,0,-2.87,1
315.605011,-74,-74,-1.45,-6,-6,0,-2.87,1
315.609985,-66,-66,-1.41,-6,-6,0,-2.87,1
315.61499,-68,-68,-1.54,-6,-8,0,-2.87,1
315.619995,-53,-53,-1.52,-6,-8,0,-2.87,1
315.625,-55,-55,-1.59,-6,-6,0,-3.35,1
315.630005,-85,-85,-1.59,-6,-6,0,-3.35,1
315.63501,-81,-81,-1.67,-4,-6,0,-2.87,1
315.640015,-35,-35,-1.59,-4,-6,0,-2.87,1
315.644989,-43,-43,-1.68,-4,-4,0,-2.39,1
315.649994,10,10,-1.64,-4,-4,0,-2.39,1
315.654999,17,17,-1.78,-6,-6,0,-1.91,1
315.660004,73,73,-1.93,-6,-6,0,-1.91,1
315.665009,87,87,-1.9,-4,-4,0,-2.87,1
315.670013,-5,-5,-1.96,-4,-4,0,-2.87,1
315.674988,-14,-14,-2.01,-4,-2,0,-1.92,1
315.679993,59,59,-1.99,-4,-2,0,-1.92,1
315.684998,45,45,-2.04,-2,-2,0,-1.44,1
315.690002,74,74,-2.04,-2,-2,0,-1.44,1
315.695007,64,64,-1.99,-2,-2,0,-0.96,1
315.700012,83,83,-2.11,-2,-2,0,-0.96,1
315.704987,80,80,-1.97,0,-2,0,-0.96,1
315.709991,45,45,-1.91,0,-2,0,-0.96,1
315.714996,21,21,-1.78,0,0,0,-0.48,1
315.720001,44,44,-1.68,0,0,0,-0.48,1
315.725006,36,36,-1.59,2,0,0,0,1
315.730011,72,72,-1.55,2,0,0,0,1
315.734985,81,81,-1.47,0,0,0,0.47,1
315.73999,124,124,-1.5,0,0,0,0.47,1
315.744995,135,135,-1.37,2,0,0,0,1
315.75,79,79,-1.42,2,0,0,0,1
315.755005,79,79,-1.33,2,2,0,0.47,1
315.76001,105,105,-1.36,2,2,0,0.47,1
315.765015,99,99,-1.25,2,2,0,0.95,1
315.769989,116,116,-1.24,2,2,0,0.95,1
315.774994,105,105,-1.02,2,4,0,0.95,1
315.779999,75,75,-0.97,2,4,0,0.95,1
315.785004,71,71,-0.89,4,2,0,1.43,1
315.790009,110,110,-0.92,4,2,0,1.43,1
315.795013,115,115,-0.72,4,4,0,1.43,1
315.799988,85,85,-0.64,4,4,0,1.43,1
315.804993,66,66,-0.42,4,4,0,1.91,1
315.809998,86,86,-0.44,4,4,0,1.91,1
315.815002,93,93,-0.28,4,6,0,1.91,1
315.820007,75,75,-0.19,4,6,0,1.91,1
315.825012,55,55,-0.01,4,6,0,2.39,1
315.829987,75,75,0.02,4,6,0,2.39,1
315.834991,77,77,0.22,4,6,0,2.39,1
315.839996,59,59,0.29,4,6,0,2.39,1
315.845001,55,55,0.48,6,4,0,2.39,1
315.850006,43,43,0.53,6,4,0,2.39,1
315.855011,47,47,0.71,4,4,0,2.39,1
315.859985,35,35,0.8,4,4,0,2.39,1
315.86499,29,29,0.92,4,4,0,1.91,1
315.869995,-6,-6,0.95,4,4,0,1.91,1
315.875,13,13,1.03,4,4,0,1.91,1
