I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
20.047001,49.000000,49.000000,-0.910000,4.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.090000,0.410000
20.052000,63.000000,63.000000,-1.070000,4.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.110000,0.320000
20.056999,75.000000,75.000000,-1.270000,4.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.130000,0.390000
20.062000,87.000000,87.000000,-1.530000,6.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.150000,0.520000
20.066999,99.000000,99.000000,-1.820000,6.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.180000,0.570000
20.072001,113.000000,113.000000,-1.960000,2.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.200000,0.290000
20.077000,137.000000,137.000000,-2.180000,2.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.220000,0.440000
20.082001,146.000000,146.000000,-2.530000,4.000000,6.000000,0.000000,0.000000,1.000000,0.000000,0.250000,0.710000
20.087000,146.000000,146.000000,-2.670000,4.000000,6.000000,0.000000,0.000000,1.000000,0.000000,0.270000,0.280000
20.091999,185.000000,185.000000,-2.790000,4.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.280000,0.230000
20.097000,193.000000,193.000000,-2.950000,4.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.300000,0.340000
20.101999,203.000000,203.000000,-3.290000,8.000000,6.000000,0.000000,0.000000,1.000000,0.000000,0.330000,0.680000
20.107000,194.000000,194.000000,-3.330000,8.000000,6.000000,0.000000,0.000000,1.000000,0.000000,0.330000,0.080000
20.112000,231.000000,231.000000,-3.200000,8.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.320000,-0.270000
20.117001,221.000000,221.000000,-3.110000,8.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.310000,-0.190000
20.122000,216.000000,216.000000,-3.240000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.320000,0.270000
20.127001,222.000000,222.000000,-3.060000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.310000,-0.360000
20.132000,211.000000,211.000000,-2.900000,8.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.290000,-0.330000
20.136999,201.000000,201.000000,-2.610000,8.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.260000,-0.570000
20.142000,192.000000,192.000000,-2.580000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.260000,-0.070000
20.146999,183.000000,183.000000,-2.280000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.230000,-0.600000
20.152000,171.000000,171.000000,-1.890000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.190000,-0.770000
20.157000,150.000000,150.000000,-1.600000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.160000,-0.580000
20.162001,122.000000,122.000000,-1.530000,12.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.150000,-0.150000
20.167000,112.000000,112.000000,-1.230000,12.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.120000,-0.600000
20.172001,95.000000,95.000000,-0.950000,12.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.090000,-0.560000
20.177000,73.000000,73.000000,-0.750000,12.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.070000,-0.400000
20.181999,55.000000,55.000000,-0.670000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.070000,-0.150000
20.187000,50.000000,50.000000,-0.470000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.050000,-0.400000
20.191999,35.000000,35.000000,-0.210000,8.000000,8.000000,0.000000,0.000000,1.000000,0.000000,0.020000,-0.520000
20.197001,15.000000,15.000000,-0.020000,8.000000,8.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.380000
20.202000,1.000000,1.000000,0.280000,8.000000,8.000000,0.000000,0.000000,1.000000,0.000000,-0.030000,-0.610000
20.207001,-24.000000,-24.000000,0.570000,8.000000,8.000000,0.000000,0.000000,1.000000,0.000000,-0.060000,-0.580000
20.212000,-48.000000,-48.000000,0.840000,6.000000,8.000000,0.000000,0.000000,1.000000,0.000000,-0.080000,-0.540000
20.216999,-70.000000,-70.000000,1.040000,6.000000,8.000000,0.000000,0.000000,1.000000,0.000000,-0.100000,-0.410000
20.222000,-85.000000,-85.000000,1.250000,6.000000,4.000000,0.000000,0.000000,1.000000,0.000000,-0.130000,-0.420000
20.226999,-102.000000,-102.000000,1.370000,6.000000,4.000000,0.000000,0.000000,1.000000,0.000000,-0.140000,-0.230000
20.232000,-109.000000,-109.000000,1.360000,4.000000,4.000000,0.000000,0.000000,1.000000,0.000000,-0.140000,0.010000
20.237000,-106.000000,-106.000000,1.420000,4.000000,4.000000,0.000000,0.000000,1.000000,0.000000,-0.140000,-0.110000
20.242001,-112.000000,-112.000000,1.700000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.170000,-0.560000
20.247000,-145.000000,-145.000000,1.850000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.190000,-0.300000
20.252001,-151.000000,-151.000000,1.760000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,-0.180000,0.180000
20.257000,-129.000000,-129.000000,1.730000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,-0.170000,0.060000
20.261999,-132.000000,-132.000000,1.990000,-4.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.200000,-0.530000
20.267000,-170.000000,-170.000000,2.110000,-4.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.210000,-0.230000
20.271999,-170.000000,-170.000000,2.040000,-2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.200000,0.130000
20.277000,-152.000000,-152.000000,1.880000,-2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.190000,0.320000
20.282000,-133.000000,-133.000000,2.140000,-6.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,-0.210000,-0.510000
20.287001,-183.000000,-183.000000,2.210000,-6.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,-0.220000,-0.140000
20.292000,-176.000000,-176.000000,2.110000,-4.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.210000,0.190000
20.297001,-155.000000,-155.000000,1.990000,-4.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.200000,0.250000
20.302000,-143.000000,-143.000000,2.120000,-8.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.210000,-0.270000
20.306999,-173.000000,-173.000000,2.250000,-8.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.220000,-0.250000
20.312000,-183.000000,-183.000000,2.150000,-8.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.210000,0.210000
20.316999,-156.000000,-156.000000,2.030000,-8.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.200000,0.230000
20.322001,-147.000000,-147.000000,2.220000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.220000,-0.370000
20.327000,-184.000000,-184.000000,2.290000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.230000,-0.150000
20.332001,-183.000000,-183.000000,2.370000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.240000,-0.160000
20.337000,-190.000000,-190.000000,2.220000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.220000,0.310000
20.341999,-156.000000,-156.000000,2.350000,-10.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.230000,-0.270000
20.347000,-192.000000,-192.000000,2.240000,-10.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.220000,0.210000
20.351999,-163.000000,-163.000000,2.310000,-8.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.230000,-0.140000
20.357000,-184.000000,-184.000000,2.190000,-8.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.220000,0.250000
20.362000,-157.000000,-157.000000,2.340000,-10.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.230000,-0.310000
20.367001,-193.000000,-193.000000,2.340000,-10.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.230000,0.000000
20.372000,-182.000000,-182.000000,2.390000,-10.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.240000,-0.080000
20.377001,-188.000000,-188.000000,2.240000,-10.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.220000,0.300000
20.382000,-159.000000,-159.000000,2.510000,-10.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.250000,-0.550000
20.386999,-219.000000,-219.000000,2.480000,-10.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.250000,0.060000
20.392000,-189.000000,-189.000000,2.550000,-8.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.250000,-0.130000
20.396999,-203.000000,-203.000000,2.480000,-8.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.250000,0.130000
20.402000,-185.000000,-185.000000,2.720000,-10.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.270000,-0.460000
20.407000,-234.000000,-234.000000,2.710000,-10.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.270000,0.010000
20.412001,-209.000000,-209.000000,2.880000,-10.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.290000,-0.340000
20.417000,-242.000000,-242.000000,2.650000,-10.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.260000,0.460000
20.422001,-175.000000,-175.000000,2.840000,-12.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.280000,-0.390000
20.427000,-241.000000,-241.000000,2.600000,-12.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.260000,0.490000
20.431999,-169.000000,-169.000000,2.620000,-12.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.260000,-0.040000
20.437000,-204.000000,-204.000000,2.370000,-12.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.240000,0.480000
20.441999,-155.000000,-155.000000,2.560000,-12.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.260000,-0.370000
20.447001,-214.000000,-214.000000,2.330000,-12.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.230000,0.450000
20.452000,-156.000000,-156.000000,2.360000,-12.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.240000,-0.060000
20.457001,-185.000000,-185.000000,2.060000,-12.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.210000,0.610000
20.462000,-126.000000,-126.000000,2.220000,-12.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.220000,-0.330000
20.466999,-184.000000,-184.000000,1.850000,-12.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.180000,0.760000
20.472000,-103.000000,-103.000000,1.720000,-12.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.170000,0.250000
20.476999,-124.000000,-124.000000,1.610000,-12.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.160000,0.230000
20.482000,-116.000000,-116.000000,1.560000,-10.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.160000,0.100000
20.487000,-117.000000,-117.000000,1.510000,-10.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.150000,0.090000
20.492001,-114.000000,-114.000000,1.370000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.140000,0.280000
20.497000,-98.000000,-98.000000,1.310000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.130000,0.120000
20.502001,-99.000000,-99.000000,1.310000,-10.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.130000,0.010000
20.507000,-102.000000,-102.000000,1.190000,-10.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.120000,0.230000
20.511999,-87.000000,-87.000000,1.140000,-10.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.110000,0.110000
20.517000,-86.000000,-86.000000,1.060000,-10.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.110000,0.160000
20.521999,-79.000000,-79.000000,1.060000,-8.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.110000,0.000000
20.527000,-82.000000,-82.000000,0.980000,-8.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.100000,0.160000
20.532000,-73.000000,-73.000000,0.990000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.100000,-0.020000
20.537001,-77.000000,-77.000000,0.940000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.090000,0.090000
20.542000,-71.000000,-71.000000,1.000000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.100000,-0.120000
20.547001,-79.000000,-79.000000,0.990000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.100000,0.030000
20.552000,-76.000000,-76.000000,1.000000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.100000,-0.030000
20.556999,-78.000000,-78.000000,0.950000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.100000,0.090000
20.562000,-72.000000,-72.000000,1.020000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.100000,-0.140000
20.566999,-81.000000,-81.000000,1.040000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.100000,-0.040000
20.572001,-81.000000,-81.000000,1.060000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.110000,-0.030000
20.577000,-82.000000,-82.000000,1.110000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.110000,-0.110000
20.582001,-87.000000,-87.000000,1.160000,-6.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.120000,-0.110000
20.587000,-92.000000,-92.000000,1.170000,-6.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.120000,-0.010000
20.591999,-91.000000,-91.000000,1.170000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.120000,0.000000
20.597000,-91.000000,-91.000000,1.160000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.120000,0.010000
20.601999,-90.000000,-90.000000,1.260000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.130000,-0.180000
20.607000,-100.000000,-100.000000,1.280000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.130000,-0.040000
20.612000,-100.000000,-100.000000,1.310000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.130000,-0.070000
20.617001,-102.000000,-102.000000,1.280000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.130000,0.060000
20.622000,-97.000000,-97.000000,1.370000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.140000,-0.170000
20.627001,-108.000000,-108.000000,1.330000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.130000,0.070000
20.632000,-101.000000,-101.000000,1.350000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.140000,-0.050000
20.636999,-106.000000,-106.000000,1.280000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.130000,0.140000
20.642000,-96.000000,-96.000000,1.430000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.140000,-0.300000
20.646999,-116.000000,-116.000000,1.370000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.140000,0.130000
20.652000,-102.000000,-102.000000,1.470000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.150000,-0.220000
20.657000,-118.000000,-118.000000,1.390000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.140000,0.170000
20.662001,-103.000000,-103.000000,1.390000,-6.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.140000,0.000000
20.667000,-108.000000,-108.000000,1.380000,-6.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.140000,0.020000
20.672001,-107.000000,-107.000000,1.320000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.130000,0.130000
20.677000,-99.000000,-99.000000,1.250000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.130000,0.140000
20.681999,-93.000000,-93.000000,1.270000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.130000,-0.050000
20.687000,-99.000000,-99.000000,1.230000,-8.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.120000,0.090000
20.691999,-93.000000,-93.000000,1.150000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.110000,0.160000
20.697001,-85.000000,-85.000000,1.040000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.100000,0.210000
20.702000,-76.000000,-76.000000,1.050000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.110000,-0.020000
20.707001,-82.000000,-82.000000,0.940000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.090000,0.230000
20.712000,-68.000000,-68.000000,0.920000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.090000,0.040000
20.716999,-70.000000,-70.000000,0.790000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.080000,0.240000
20.722000,-58.000000,-58.000000,0.790000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.080000,0.000000
20.726999,-62.000000,-62.000000,0.710000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.070000,0.170000
20.732000,-53.000000,-53.000000,0.630000,-4.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.060000,0.160000
20.737000,-47.000000,-47.000000,0.550000,-4.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.050000,0.160000
20.742001,-41.000000,-41.000000,0.540000,-6.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,-0.050000,0.020000
20.747000,-42.000000,-42.000000,0.500000,-6.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,-0.050000,0.090000
20.752001,-38.000000,-38.000000,0.390000,-4.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,-0.040000,0.210000
20.757000,-29.000000,-29.000000,0.350000,-4.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,-0.030000,0.090000
20.761999,-27.000000,-27.000000,0.300000,-4.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,-0.030000,0.110000
20.767000,-23.000000,-23.000000,0.260000,-4.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,-0.030000,0.070000
20.771999,-21.000000,-21.000000,0.210000,-4.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,-0.020000,0.110000
20.777000,-16.000000,-16.000000,0.190000,-4.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,-0.020000,0.040000
20.782000,-15.000000,-15.000000,0.150000,-4.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,-0.020000,0.070000
20.787001,-12.000000,-12.000000,0.140000,-4.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,-0.010000,0.020000
20.792000,-11.000000,-11.000000,0.100000,-2.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.010000,0.080000
20.797001,-8.000000,-8.000000,0.090000,-2.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.010000,0.030000
20.802000,-7.000000,-7.000000,0.090000,-2.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,-0.010000,0.000000
20.806999,-7.000000,-7.000000,0.110000,-2.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,-0.010000,-0.040000
20.812000,-9.000000,-9.000000,0.120000,-4.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.010000,-0.030000
20.816999,-10.000000,-10.000000,0.150000,-4.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.010000,-0.050000
20.822001,-12.000000,-12.000000,0.180000,-2.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.020000,-0.060000
20.827000,-14.000000,-14.000000,0.200000,-2.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.020000,-0.050000
20.832001,-16.000000,-16.000000,0.230000,0.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.020000,-0.050000
20.837000,-18.000000,-18.000000,0.250000,0.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.030000,-0.050000
20.841999,-20.000000,-20.000000,0.300000,-2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.030000,-0.080000
20.847000,-23.000000,-23.000000,0.340000,-2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.030000,-0.080000
20.851999,-27.000000,-27.000000,0.340000,-2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.030000,-0.010000
20.857000,-27.000000,-27.000000,0.350000,-2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.040000,-0.030000
20.862000,-28.000000,-28.000000,0.380000,-2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.040000,-0.040000
20.867001,-30.000000,-30.000000,0.400000,-2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.040000,-0.050000
20.872000,-32.000000,-32.000000,0.370000,-2.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.040000,0.060000
20.877001,-29.000000,-29.000000,0.350000,-2.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.040000,0.050000
20.882000,-27.000000,-27.000000,0.350000,-2.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.030000,0.010000
20.886999,-27.000000,-27.000000,0.330000,-2.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.030000,0.030000
20.892000,-26.000000,-26.000000,0.260000,0.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.030000,0.150000
20.896999,-19.000000,-19.000000,0.200000,0.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.020000,0.100000
20.902000,-16.000000,-16.000000,0.170000,0.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.020000,0.060000
20.907000,-14.000000,-14.000000,0.180000,0.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.020000,-0.020000
20.912001,-15.000000,-15.000000,0.140000,-2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.010000,0.070000
20.917000,-11.000000,-11.000000,0.040000,-2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.200000
20.922001,-3.000000,-3.000000,-0.050000,-2.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,0.010000,0.190000
20.927000,4.000000,4.000000,-0.130000,-2.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,0.010000,0.160000
20.931999,9.000000,9.000000,-0.240000,-2.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,0.020000,0.220000
20.937000,17.000000,17.000000,-0.340000,-2.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,0.030000,0.200000
20.941999,25.000000,25.000000,-0.440000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.040000,0.190000
20.947001,32.000000,32.000000,-0.510000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.050000,0.140000
20.952000,37.000000,37.000000,-0.540000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.050000,0.050000
20.957001,40.000000,40.000000,-0.570000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.060000,0.070000
20.962000,42.000000,42.000000,-0.590000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.060000,0.040000
20.966999,44.000000,44.000000,-0.620000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.060000,0.060000
20.972000,46.000000,46.000000,-0.630000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.060000,0.030000
20.976999,47.000000,47.000000,-0.690000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.070000,0.120000
20.982000,51.000000,51.000000,-0.710000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.070000,0.040000
20.987000,53.000000,53.000000,-0.730000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.070000,0.030000
20.992001,54.000000,54.000000,-0.820000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.080000,0.180000
20.997000,59.000000,59.000000,-0.820000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.080000,0.000000
21.002001,61.000000,61.000000,-0.870000,2.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.090000,0.090000
21.007000,64.000000,64.000000,-0.850000,2.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.080000,-0.040000
21.011999,63.000000,63.000000,-0.790000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.080000,-0.120000
21.017000,59.000000,59.000000,-0.720000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.070000,-0.140000
21.021999,53.000000,53.000000,-0.820000,2.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.080000,0.220000
21.027000,59.000000,59.000000,-0.830000,2.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.080000,0.020000
21.032000,62.000000,62.000000,-0.750000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.070000,-0.170000
21.037001,56.000000,56.000000,-0.710000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.070000,-0.080000
21.042000,53.000000,53.000000,-0.720000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.070000,0.030000
21.047001,54.000000,54.000000,-0.700000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.070000,-0.030000
21.052000,53.000000,53.000000,-0.620000,4.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.060000,-0.170000
21.056999,46.000000,46.000000,-0.560000,4.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.060000,-0.120000
21.062000,42.000000,42.000000,-0.570000,2.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.060000,0.020000
21.066999,42.000000,42.000000,-0.580000,2.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.060000,0.040000
21.072001,43.000000,43.000000,-0.500000,2.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.050000,-0.160000
21.077000,38.000000,38.000000,-0.430000,2.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.040000,-0.150000
21.082001,32.000000,32.000000,-0.450000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.050000,0.050000
21.087000,34.000000,34.000000,-0.490000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.050000,0.080000
21.091999,36.000000,36.000000,-0.470000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.050000,-0.050000
21.097000,35.000000,35.000000,-0.420000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.040000,-0.100000
21.101999,31.000000,31.000000,-0.460000,4.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.050000,0.080000
21.107000,34.000000,34.000000,-0.510000,4.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.050000,0.100000
21.112000,38.000000,38.000000,-0.510000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.050000,0.010000
21.117001,38.000000,38.000000,-0.500000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.050000,-0.020000
21.122000,38.000000,38.000000,-0.490000,2.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.050000,-0.020000
21.127001,37.000000,37.000000,-0.560000,2.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.060000,0.130000
21.132000,41.000000,41.000000,-0.540000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.050000,-0.030000
