I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
729.846985,-27.100000,-9.780000,723.000000,20.000000,0.000000,1.000000,1.730000,0.370000,0.310000
729.851990,-27.250000,-10.100000,800.000000,26.000000,0.000000,1.000000,1.750000,0.590000,0.490000
729.856995,-27.139999,-10.100000,800.000000,26.000000,0.000000,1.000000,1.700000,0.650000,0.540000
729.862000,-27.240000,-6.700000,800.000000,26.000000,0.000000,1.000000,1.710000,0.560000,0.470000
729.867004,-27.299999,-6.700000,800.000000,26.000000,0.000000,1.000000,2.060000,0.630000,0.530000
729.872009,-27.389999,-6.510000,800.000000,32.000000,0.000000,1.000000,2.070000,0.750000,0.620000
729.877014,-27.280001,-6.510000,800.000000,32.000000,0.000000,1.000000,2.080000,0.820000,0.690000
729.882019,-27.290001,-3.530000,800.000000,32.000000,0.000000,1.000000,2.080000,0.820000,0.680000
729.887024,-27.260000,-3.530000,800.000000,32.000000,0.000000,1.000000,2.370000,0.870000,0.730000
729.892029,-27.299999,-3.300000,800.000000,38.000000,0.000000,1.000000,2.380000,0.930000,0.770000
729.896973,-27.030001,-3.300000,800.000000,38.000000,0.000000,1.000000,2.370000,0.800000,0.670000
729.901978,-27.010000,-0.280000,800.000000,38.000000,0.000000,1.000000,2.370000,0.640000,0.530000
729.906982,-26.940001,-0.280000,800.000000,38.000000,0.000000,1.000000,2.670000,0.680000,0.570000
729.911987,-27.010000,-0.010000,800.000000,42.000000,0.000000,1.000000,2.670000,0.780000,0.650000
729.916992,-26.780001,-0.010000,800.000000,42.000000,0.000000,1.000000,2.680000,0.710000,0.590000
729.921997,-26.719999,1.660000,800.000000,42.000000,0.000000,1.000000,2.670000,0.480000,0.400000
729.927002,-26.760000,1.660000,800.000000,42.000000,0.000000,1.000000,2.840000,0.380000,0.320000
729.932007,-26.879999,2.420000,800.000000,46.000000,0.000000,1.000000,2.850000,0.410000,0.340000
729.937012,-26.820000,2.420000,800.000000,46.000000,0.000000,1.000000,2.920000,0.350000,0.290000
729.942017,-26.850000,4.110000,800.000000,44.000000,0.000000,1.000000,2.930000,0.210000,0.180000
729.947021,-26.820000,4.110000,800.000000,44.000000,0.000000,1.000000,3.090000,0.030000,0.030000
729.952026,-26.980000,3.970000,800.000000,48.000000,0.000000,1.000000,3.110000,-0.110000,-0.090000
729.956970,-27.049999,3.970000,800.000000,48.000000,0.000000,1.000000,3.100000,-0.240000,-0.200000
729.961975,-27.330000,6.150000,800.000000,48.000000,0.000000,1.000000,3.130000,-0.270000,-0.230000
729.966980,-27.469999,6.150000,800.000000,48.000000,0.000000,1.000000,3.360000,-0.320000,-0.270000
729.971985,-27.740000,6.490000,800.000000,50.000000,0.000000,1.000000,3.390000,-0.450000,-0.380000
729.976990,-27.860001,6.490000,800.000000,50.000000,0.000000,1.000000,3.430000,-0.640000,-0.530000
729.981995,-28.080000,7.760000,800.000000,48.000000,0.000000,1.000000,3.460000,-0.810000,-0.680000
729.987000,-28.260000,7.760000,800.000000,48.000000,0.000000,1.000000,3.600000,-0.880000,-0.730000
729.992004,-28.650000,7.190000,800.000000,52.000000,0.000000,1.000000,3.640000,-1.020000,-0.850000
729.997009,-28.860001,7.190000,800.000000,52.000000,0.000000,1.000000,3.610000,-1.230000,-1.030000
730.002014,-29.240000,8.930000,800.000000,50.000000,0.000000,1.000000,3.640000,-1.490000,-1.250000
730.007019,-29.740000,8.930000,800.000000,50.000000,0.000000,1.000000,3.870000,-1.670000,-1.390000
730.012024,-30.139999,9.290000,800.000000,54.000000,0.000000,1.000000,3.910000,-1.970000,-1.650000
730.017029,-30.480000,9.290000,800.000000,54.000000,0.000000,1.000000,3.980000,-2.380000,-1.980000
730.021973,-31.209999,10.120000,800.000000,52.000000,0.000000,1.000000,4.050000,-2.470000,-2.060000
730.026978,-32.029999,10.120000,800.000000,52.000000,0.000000,1.000000,4.220000,-2.280000,-1.900000
730.031982,-32.990002,9.560000,800.000000,56.000000,0.000000,1.000000,4.310000,-1.930000,-1.600000
730.036987,-33.820000,9.560000,800.000000,56.000000,0.000000,1.000000,4.340000,-1.010000,-0.840000
730.041992,-34.549999,11.310000,800.000000,54.000000,0.000000,1.000000,4.410000,-0.400000,-0.340000
730.046997,-35.040001,11.310000,800.000000,54.000000,0.000000,1.000000,4.640000,0.450000,0.380000
730.052002,-35.259998,11.230000,800.000000,56.000000,0.000000,1.000000,4.660000,0.540000,0.450000
730.057007,-35.209999,11.230000,800.000000,56.000000,0.000000,1.000000,4.640000,0.530000,0.440000
730.062012,-35.110001,12.060000,800.000000,56.000000,0.000000,1.000000,4.630000,0.240000,0.200000
730.067017,-35.360001,12.060000,800.000000,56.000000,0.000000,1.000000,4.740000,-0.320000,-0.270000
730.072021,-35.570000,12.440000,800.000000,56.000000,0.000000,1.000000,4.760000,-0.360000,-0.300000
730.077026,-35.660000,12.440000,800.000000,56.000000,0.000000,1.000000,4.810000,-0.520000,-0.430000
730.081970,-36.070000,12.820000,800.000000,58.000000,0.000000,1.000000,4.850000,-0.340000,-0.280000
730.086975,-36.509998,12.820000,800.000000,58.000000,0.000000,1.000000,4.930000,0.100000,0.080000
730.091980,-36.779999,13.660000,800.000000,58.000000,0.000000,1.000000,4.960000,0.590000,0.490000
730.096985,-36.770000,13.660000,800.000000,58.000000,0.000000,1.000000,5.040000,0.610000,0.510000
730.101990,-36.830002,14.050000,800.000000,58.000000,0.000000,1.000000,5.050000,0.490000,0.410000
730.106995,-36.889999,14.050000,800.000000,58.000000,0.000000,1.000000,5.090000,0.340000,0.280000
730.112000,-36.849998,14.430000,800.000000,58.000000,0.000000,1.000000,5.090000,0.210000,0.180000
730.117004,-36.810001,14.430000,800.000000,58.000000,0.000000,1.000000,5.120000,0.060000,0.050000
730.122009,-36.889999,14.820000,800.000000,56.000000,0.000000,1.000000,5.130000,-0.060000,-0.050000
730.127014,-37.040001,14.820000,800.000000,56.000000,0.000000,1.000000,5.190000,0.010000,0.010000
730.132019,-37.130001,14.740000,800.000000,58.000000,0.000000,1.000000,5.190000,0.100000,0.080000
730.137024,-36.990002,14.740000,800.000000,58.000000,0.000000,1.000000,5.170000,-0.070000,-0.060000
730.142029,-37.150002,15.580000,800.000000,56.000000,0.000000,1.000000,5.190000,-0.350000,-0.290000
730.146973,-37.410000,15.580000,800.000000,56.000000,0.000000,1.000000,5.300000,-0.420000,-0.350000
730.151978,-37.779999,15.030000,800.000000,60.000000,0.000000,1.000000,5.340000,-0.300000,-0.250000
730.156982,-38.020000,15.030000,800.000000,60.000000,0.000000,1.000000,5.300000,-0.240000,-0.200000
730.161987,-38.320000,16.799999,800.000000,58.000000,0.000000,1.000000,5.340000,-0.200000,-0.170000
730.166992,-38.630001,16.799999,800.000000,58.000000,0.000000,1.000000,5.540000,-0.070000,-0.060000
730.171997,-38.880001,16.730000,800.000000,60.000000,0.000000,1.000000,5.570000,0.070000,0.060000
730.177002,-39.000000,16.730000,800.000000,60.000000,0.000000,1.000000,5.570000,0.060000,0.050000
730.182007,-39.240002,17.580000,800.000000,58.000000,0.000000,1.000000,5.600000,-0.020000,-0.020000
730.187012,-39.639999,17.580000,800.000000,58.000000,0.000000,1.000000,5.720000,-0.030000,-0.020000
730.192017,-39.900002,17.500000,800.000000,60.000000,0.000000,1.000000,5.750000,0.100000,0.090000
730.197021,-39.990002,17.500000,800.000000,60.000000,0.000000,1.000000,5.750000,0.010000,0.010000
730.202026,-40.169998,18.000000,800.000000,58.000000,0.000000,1.000000,5.770000,-0.010000,-0.010000
730.206970,-40.419998,18.000000,800.000000,58.000000,0.000000,1.000000,5.840000,0.040000,0.040000
730.211975,-40.560001,18.000000,800.000000,60.000000,0.000000,1.000000,5.860000,0.330000,0.280000
730.216980,-40.509998,18.000000,800.000000,60.000000,0.000000,1.000000,5.850000,0.270000,0.220000
730.221985,-40.240002,18.000000,800.000000,58.000000,0.000000,1.000000,5.820000,-0.070000,-0.060000
730.226990,-40.520000,18.000000,800.000000,58.000000,0.000000,1.000000,5.850000,-0.220000,-0.190000
730.231995,-40.770000,18.000000,800.000000,60.000000,0.000000,1.000000,5.880000,-0.100000,-0.080000
730.237000,-40.950001,18.000000,800.000000,60.000000,0.000000,1.000000,5.900000,0.030000,0.030000
730.242004,-41.119999,18.000000,800.000000,58.000000,0.000000,1.000000,5.910000,0.010000,0.010000
730.247009,-41.220001,18.000000,800.000000,58.000000,0.000000,1.000000,5.920000,-0.030000,-0.020000
730.252014,-41.520000,18.000000,800.000000,60.000000,0.000000,1.000000,5.950000,0.040000,0.030000
730.257019,-41.680000,18.000000,800.000000,60.000000,0.000000,1.000000,5.970000,0.040000,0.040000
730.262024,-41.939999,18.000000,800.000000,58.000000,0.000000,1.000000,5.990000,-0.100000,-0.090000
730.267029,-42.080002,18.000000,800.000000,58.000000,0.000000,1.000000,6.010000,-0.180000,-0.150000
730.271973,-42.389999,18.000000,800.000000,60.000000,0.000000,1.000000,6.040000,-0.040000,-0.030000
730.276978,-42.580002,18.000000,800.000000,60.000000,0.000000,1.000000,6.060000,0.010000,0.010000
730.281982,-42.860001,18.000000,800.000000,58.000000,0.000000,1.000000,6.090000,0.050000,0.040000
730.286987,-43.110001,18.000000,800.000000,58.000000,0.000000,1.000000,6.110000,0.230000,0.190000
730.291992,-43.310001,18.000000,800.000000,60.000000,0.000000,1.000000,6.130000,0.330000,0.270000
730.296997,-43.419998,18.000000,800.000000,60.000000,0.000000,1.000000,6.140000,0.300000,0.250000
730.302002,-43.389999,18.000000,800.000000,58.000000,0.000000,1.000000,6.140000,0.160000,0.140000
730.307007,-43.509998,18.000000,800.000000,58.000000,0.000000,1.000000,6.150000,0.220000,0.180000
730.312012,-43.680000,18.000000,800.000000,60.000000,0.000000,1.000000,6.170000,0.450000,0.380000
730.317017,-43.669998,18.000000,800.000000,60.000000,0.000000,1.000000,6.170000,0.520000,0.430000
730.322021,-43.619999,18.000000,800.000000,58.000000,0.000000,1.000000,6.160000,0.360000,0.300000
730.327026,-43.730000,18.000000,800.000000,58.000000,0.000000,1.000000,6.170000,0.370000,0.310000
730.331970,-44.020000,18.000000,800.000000,60.000000,0.000000,1.000000,6.200000,0.600000,0.500000
730.336975,-44.040001,18.000000,800.000000,60.000000,0.000000,1.000000,6.200000,0.670000,0.560000
730.341980,-44.029999,18.000000,800.000000,58.000000,0.000000,1.000000,6.200000,0.510000,0.430000
730.346985,-44.130001,18.000000,800.000000,58.000000,0.000000,1.000000,6.210000,0.550000,0.460000
730.351990,-44.150002,18.000000,800.000000,60.000000,0.000000,1.000000,6.220000,0.720000,0.600000
730.356995,-44.189999,18.000000,800.000000,60.000000,0.000000,1.000000,6.220000,0.900000,0.750000
730.362000,-43.950001,18.000000,800.000000,58.000000,0.000000,1.000000,6.200000,0.850000,0.710000
730.367004,-43.959999,18.000000,800.000000,58.000000,0.000000,1.000000,6.200000,0.940000,0.780000
730.372009,-44.000000,18.000000,800.000000,60.000000,0.000000,1.000000,6.200000,1.200000,1.000000
730.377014,-43.790001,18.000000,800.000000,60.000000,0.000000,1.000000,6.180000,1.300000,1.090000
730.382019,-43.660000,18.000000,800.000000,58.000000,0.000000,1.000000,6.170000,1.280000,1.070000
730.387024,-43.570000,18.000000,800.000000,58.000000,0.000000,1.000000,6.160000,1.240000,1.030000
730.392029,-43.560001,18.000000,800.000000,58.000000,0.000000,1.000000,6.160000,1.400000,1.160000
730.396973,-43.400002,18.000000,800.000000,58.000000,0.000000,1.000000,6.140000,1.500000,1.250000
730.401978,-43.330002,18.000000,800.000000,56.000000,0.000000,1.000000,6.130000,1.550000,1.290000
730.406982,-43.240002,18.000000,800.000000,56.000000,0.000000,1.000000,6.120000,1.740000,1.450000
730.411987,-43.070000,18.000000,800.000000,60.000000,0.000000,1.000000,6.110000,2.010000,1.670000
730.416992,-42.849998,18.000000,800.000000,60.000000,0.000000,1.000000,6.090000,2.130000,1.780000
730.421997,-42.599998,18.000000,800.000000,56.000000,0.000000,1.000000,6.060000,2.320000,1.940000
730.427002,-42.330002,18.000000,800.000000,56.000000,0.000000,1.000000,6.030000,2.540000,2.120000
730.432007,-42.080002,18.000000,800.000000,58.000000,0.000000,1.000000,6.010000,2.670000,2.230000
730.437012,-41.660000,18.000000,800.000000,58.000000,0.000000,1.000000,5.970000,2.740000,2.280000
730.442017,-41.320000,18.000000,800.000000,58.000000,0.000000,1.000000,5.930000,2.770000,2.300000
730.447021,-40.880001,18.000000,800.000000,58.000000,0.000000,1.000000,5.890000,2.840000,2.370000
730.452026,-40.480000,18.000000,800.000000,58.000000,0.000000,1.000000,5.850000,3.110000,2.590000
730.456970,-39.910000,18.000000,800.000000,58.000000,0.000000,1.000000,5.790000,3.370000,2.810000
730.461975,-39.369999,18.000000,800.000000,58.000000,0.000000,1.000000,5.740000,3.530000,2.940000
730.466980,-38.799999,18.000000,800.000000,58.000000,0.000000,1.000000,5.680000,3.730000,3.110000
730.471985,-38.119999,18.000000,800.000000,60.000000,0.000000,1.000000,5.610000,3.920000,3.260000
730.476990,-37.360001,18.000000,800.000000,60.000000,0.000000,1.000000,5.540000,4.000000,3.330000
730.481995,-36.669998,18.000000,800.000000,58.000000,0.000000,1.000000,5.470000,4.010000,3.340000
730.487000,-36.029999,18.000000,800.000000,58.000000,0.000000,1.000000,5.400000,4.160000,3.460000
730.492004,-35.349998,18.000000,800.000000,60.000000,0.000000,1.000000,5.340000,4.390000,3.660000
730.497009,-34.520000,18.000000,800.000000,60.000000,0.000000,1.000000,5.250000,4.560000,3.800000
730.502014,-33.599998,18.000000,800.000000,58.000000,0.000000,1.000000,5.160000,4.590000,3.830000
730.507019,-32.669998,18.000000,800.000000,58.000000,0.000000,1.000000,5.070000,4.630000,3.860000
730.512024,-31.809999,18.000000,800.000000,60.000000,0.000000,1.000000,4.980000,4.700000,3.910000
730.517029,-30.790001,18.000000,800.000000,60.000000,0.000000,1.000000,4.880000,4.730000,3.940000
730.521973,-29.930000,18.000000,800.000000,58.000000,0.000000,1.000000,4.790000,4.860000,4.050000
730.526978,-28.910000,18.000000,800.000000,58.000000,0.000000,1.000000,4.690000,5.000000,4.170000
730.531982,-27.930000,18.000000,800.000000,60.000000,0.000000,1.000000,4.590000,5.080000,4.230000
730.536987,-26.850000,18.000000,800.000000,60.000000,0.000000,1.000000,4.490000,5.200000,4.330000
730.541992,-25.860001,18.000000,800.000000,58.000000,0.000000,1.000000,4.390000,5.250000,4.380000
730.546997,-24.830000,18.000000,800.000000,58.000000,0.000000,1.000000,4.280000,5.250000,4.380000
730.552002,-23.879999,18.000000,800.000000,58.000000,0.000000,1.000000,4.190000,5.250000,4.380000
730.557007,-22.719999,18.000000,800.000000,58.000000,0.000000,1.000000,4.070000,5.250000,4.380000
730.562012,-21.660000,18.000000,800.000000,58.000000,0.000000,1.000000,3.970000,5.250000,4.380000
730.567017,-20.200001,18.000000,800.000000,58.000000,0.000000,1.000000,3.820000,5.250000,4.380000
730.572021,-18.670000,18.000000,800.000000,60.000000,0.000000,1.000000,3.670000,5.250000,4.380000
730.577026,-17.090000,18.000000,800.000000,60.000000,0.000000,1.000000,3.510000,5.250000,4.380000
730.581970,-15.940000,18.000000,800.000000,58.000000,0.000000,1.000000,3.390000,5.210000,4.340000
730.586975,-14.290000,18.000000,800.000000,58.000000,0.000000,1.000000,3.230000,5.140000,4.280000
730.591980,-13.190000,18.000000,800.000000,60.000000,0.000000,1.000000,3.120000,5.040000,4.200000
730.596985,-11.940000,18.000000,800.000000,60.000000,0.000000,1.000000,2.990000,5.010000,4.180000
730.601990,-10.780000,18.000000,800.000000,58.000000,0.000000,1.000000,2.880000,5.000000,4.170000
730.606995,-9.640000,18.000000,800.000000,58.000000,0.000000,1.000000,2.760000,5.010000,4.170000
730.612000,-8.570000,18.000000,760.000000,60.000000,0.000000,1.000000,2.660000,5.040000,4.200000
730.617004,-7.440000,18.000000,691.000000,60.000000,0.000000,1.000000,2.540000,5.130000,4.270000
730.622009,-6.390000,18.000000,627.000000,58.000000,0.000000,1.000000,2.440000,5.200000,4.340000
730.627014,-5.150000,18.000000,564.000000,58.000000,0.000000,1.000000,2.320000,5.170000,4.310000
730.632019,-4.060000,18.000000,496.000000,60.000000,0.000000,1.000000,2.210000,5.130000,4.270000
730.637024,-2.660000,18.000000,438.000000,60.000000,0.000000,1.000000,2.070000,5.100000,4.250000
730.642029,-1.580000,18.000000,366.000000,56.000000,0.000000,1.000000,1.960000,5.070000,4.230000
730.646973,-0.300000,18.000000,315.000000,56.000000,0.000000,1.000000,1.830000,5.020000,4.180000
730.651978,0.920000,18.000000,254.000000,58.000000,0.000000,1.000000,1.710000,4.940000,4.110000
730.656982,2.040000,18.000000,198.000000,58.000000,0.000000,1.000000,1.600000,4.850000,4.040000
730.661987,3.090000,18.000000,149.000000,54.000000,0.000000,1.000000,1.490000,4.790000,3.990000
730.666992,4.200000,18.000000,102.000000,54.000000,0.000000,1.000000,1.380000,4.600000,3.830000
730.671997,5.220000,18.000000,59.000000,50.000000,0.000000,1.000000,1.280000,4.360000,3.630000
730.677002,6.530000,18.000000,26.000000,50.000000,0.000000,1.000000,1.150000,4.050000,3.380000
730.682007,7.610000,18.000000,-15.000000,44.000000,0.000000,1.000000,1.040000,3.520000,2.940000
730.687012,8.570000,18.000000,-28.000000,44.000000,0.000000,1.000000,0.940000,3.150000,2.630000
730.692017,9.630000,18.000000,-32.000000,40.000000,0.000000,1.000000,0.840000,2.670000,2.230000
730.697021,10.310000,18.000000,-35.000000,40.000000,0.000000,1.000000,0.770000,2.350000,1.960000
730.702026,11.190000,18.000000,-21.000000,36.000000,0.000000,1.000000,0.680000,2.020000,1.680000
730.706970,11.680000,18.000000,-18.000000,36.000000,0.000000,1.000000,0.630000,1.590000,1.320000
730.711975,12.130000,18.000000,11.000000,30.000000,0.000000,1.000000,0.590000,1.220000,1.020000
730.716980,12.480000,18.000000,40.000000,30.000000,0.000000,1.000000,0.550000,0.850000,0.710000
730.721985,12.730000,18.000000,76.000000,24.000000,0.000000,1.000000,0.530000,0.540000,0.450000
730.726990,13.000000,18.000000,113.000000,24.000000,0.000000,1.000000,0.500000,0.270000,0.230000
730.731995,13.150000,18.000000,144.000000,22.000000,0.000000,1.000000,0.490000,-0.060000,-0.050000
730.737000,13.230000,18.000000,182.000000,22.000000,0.000000,1.000000,0.480000,-0.370000,-0.310000
730.742004,12.950000,18.000000,223.000000,20.000000,0.000000,1.000000,0.500000,-0.430000,-0.360000
730.747009,13.000000,18.000000,272.000000,20.000000,0.000000,1.000000,0.500000,-0.490000,-0.410000
730.752014,12.830000,18.000000,294.000000,18.000000,0.000000,1.000000,0.520000,-0.650000,-0.540000
730.757019,12.790000,18.000000,328.000000,18.000000,0.000000,1.000000,0.520000,-0.860000,-0.710000
730.762024,12.500000,18.000000,356.000000,18.000000,0.000000,1.000000,0.550000,-0.950000,-0.790000
730.767029,11.970000,18.000000,394.000000,18.000000,0.000000,1.000000,0.600000,-0.810000,-0.670000
730.771973,11.590000,18.000000,430.000000,20.000000,0.000000,1.000000,0.640000,-0.600000,-0.500000
730.776978,11.550000,18.000000,445.000000,20.000000,0.000000,1.000000,0.640000,-0.550000,-0.460000
730.781982,11.180000,18.000000,442.000000,20.000000,0.000000,1.000000,0.680000,-0.550000,-0.460000
730.786987,10.840000,18.000000,458.000000,20.000000,0.000000,1.000000,0.720000,-0.230000,-0.190000
730.791992,10.710000,18.000000,458.000000,22.000000,0.000000,1.000000,0.730000,0.030000,0.020000
730.796997,10.670000,18.000000,439.000000,22.000000,0.000000,1.000000,0.730000,0.040000,0.030000
730.802002,10.430000,18.000000,426.000000,20.000000,0.000000,1.000000,0.760000,0.020000,0.010000
730.807007,10.200000,18.000000,429.000000,20.000000,0.000000,1.000000,0.780000,0.240000,0.200000
730.812012,10.010000,18.000000,425.000000,24.000000,0.000000,1.000000,0.800000,0.530000,0.440000
730.817017,10.110000,18.000000,410.000000,24.000000,0.000000,1.000000,0.790000,0.590000,0.500000
730.822021,10.190000,18.000000,385.000000,24.000000,0.000000,1.000000,0.780000,0.500000,0.420000
730.827026,10.120000,18.000000,371.000000,24.000000,0.000000,1.000000,0.790000,0.580000,0.480000
730.831970,10.200000,18.000000,366.000000,26.000000,0.000000,1.000000,0.780000,0.870000,0.730000
730.836975,10.440000,18.000000,341.000000,26.000000,0.000000,1.000000,0.760000,0.900000,0.750000
730.841980,10.540000,18.000000,313.000000,24.000000,0.000000,1.000000,0.750000,0.810000,0.680000
730.846985,10.590000,18.000000,303.000000,24.000000,0.000000,1.000000,0.740000,0.920000,0.760000
730.851990,10.710000,18.000000,291.000000,26.000000,0.000000,1.000000,0.730000,1.020000,0.850000
730.856995,11.090000,18.000000,273.000000,26.000000,0.000000,1.000000,0.690000,0.910000,0.760000
730.862000,11.140000,18.000000,251.000000,24.000000,0.000000,1.000000,0.690000,0.740000,0.610000
730.867004,11.410000,18.000000,256.000000,24.000000,0.000000,1.000000,0.660000,0.710000,0.590000
730.872009,11.460000,18.000000,247.000000,24.000000,0.000000,1.000000,0.650000,0.720000,0.600000
730.877014,11.750000,18.000000,248.000000,24.000000,0.000000,1.000000,0.630000,0.610000,0.510000
730.882019,11.750000,18.000000,240.000000,22.000000,0.000000,1.000000,0.630000,0.540000,0.450000
730.887024,11.910000,18.000000,248.000000,22.000000,0.000000,1.000000,0.610000,0.590000,0.490000
730.892029,11.990000,18.000000,243.000000,22.000000,0.000000,1.000000,0.600000,0.570000,0.480000
730.896973,12.270000,18.000000,241.000000,22.000000,0.000000,1.000000,0.570000,0.400000,0.340000
730.901978,12.160000,18.000000,236.000000,20.000000,0.000000,1.000000,0.580000,0.420000,0.350000
730.906982,12.410000,18.000000,248.000000,20.000000,0.000000,1.000000,0.560000,0.390000,0.320000
730.911987,12.380000,18.000000,240.000000,22.000000,0.000000,1.000000,0.560000,0.280000,0.240000
730.916992,12.550000,18.000000,250.000000,22.000000,0.000000,1.000000,0.550000,0.150000,0.120000
730.921997,12.320000,18.000000,252.000000,20.000000,0.000000,1.000000,0.570000,0.200000,0.170000
730.927002,12.520000,18.000000,271.000000,20.000000,0.000000,1.000000,0.550000,0.160000,0.130000
730.932007,12.520000,18.000000,265.000000,20.000000,0.000000,1.000000,0.550000,0.070000,0.060000
730.937012,12.630000,18.000000,273.000000,20.000000,0.000000,1.000000,0.540000,-0.010000,0.000000
730.942017,12.380000,18.000000,276.000000,20.000000,0.000000,1.000000,0.560000,0.070000,0.060000
730.947021,12.490000,18.000000,292.000000,20.000000,0.000000,1.000000,0.550000,0.140000,0.120000
730.952026,12.480000,18.000000,284.000000,18.000000,0.000000,1.000000,0.550000,0.120000,0.100000
730.956970,12.670000,18.000000,284.000000,18.000000,0.000000,1.000000,0.530000,-0.030000,-0.020000
730.961975,12.510000,18.000000,281.000000,18.000000,0.000000,1.000000,0.550000,-0.090000,-0.080000
730.966980,12.600000,18.000000,298.000000,18.000000,0.000000,1.000000,0.540000,-0.110000,-0.100000
730.971985,12.490000,18.000000,299.000000,18.000000,0.000000,1.000000,0.550000,-0.110000,-0.090000
730.976990,12.610000,18.000000,308.000000,18.000000,0.000000,1.000000,0.540000,-0.200000,-0.170000
730.981995,12.370000,18.000000,309.000000,18.000000,0.000000,1.000000,0.560000,-0.280000,-0.230000
730.987000,12.220000,18.000000,331.000000,18.000000,0.000000,1.000000,0.580000,-0.140000,-0.110000
730.992004,12.120000,18.000000,337.000000,20.000000,0.000000,1.000000,0.590000,-0.020000,-0.020000
730.997009,12.280000,18.000000,336.000000,20.000000,0.000000,1.000000,0.570000,-0.120000,-0.100000
731.002014,12.040000,18.000000,328.000000,18.000000,0.000000,1.000000,0.600000,-0.210000,-0.180000
731.007019,11.970000,18.000000,346.000000,18.000000,0.000000,1.000000,0.600000,-0.090000,-0.070000
731.012024,11.930000,18.000000,347.000000,18.000000,0.000000,1.000000,0.610000,0.060000,0.050000
731.017029,12.050000,18.000000,340.000000,18.000000,0.000000,1.000000,0.600000,-0.020000,-0.010000
731.021973,11.880000,18.000000,331.000000,20.000000,0.000000,1.000000,0.610000,-0.050000,-0.040000
731.026978,11.870000,18.000000,341.000000,20.000000,0.000000,1.000000,0.610000,-0.020000,-0.010000
731.031982,11.830000,18.000000,339.000000,20.000000,0.000000,1.000000,0.620000,-0.050000,-0.040000
731.036987,11.900000,18.000000,342.000000,20.000000,0.000000,1.000000,0.610000,-0.020000,-0.020000
731.041992,11.690000,18.000000,337.000000,20.000000,0.000000,1.000000,0.630000,0.050000,0.040000
731.046997,11.590000,18.000000,344.000000,20.000000,0.000000,1.000000,0.640000,0.280000,0.230000
731.052002,11.580000,18.000000,336.000000,20.000000,0.000000,1.000000,0.640000,0.390000,0.320000
731.057007,11.740000,18.000000,323.000000,20.000000,0.000000,1.000000,0.630000,0.300000,0.250000
731.062012,11.500000,18.000000,309.000000,20.000000,0.000000,1.000000,0.650000,0.360000,0.300000
731.067017,11.650000,18.000000,316.000000,20.000000,0.000000,1.000000,0.640000,0.430000,0.360000
731.072021,11.760000,18.000000,300.000000,22.000000,0.000000,1.000000,0.620000,0.290000,0.250000
731.077026,11.910000,18.000000,296.000000,22.000000,0.000000,1.000000,0.610000,0.200000,0.170000
731.081970,11.670000,18.000000,293.000000,20.000000,0.000000,1.000000,0.630000,0.310000,0.260000
731.086975,11.760000,18.000000,304.000000,20.000000,0.000000,1.000000,0.620000,0.450000,0.370000
731.091980,11.750000,18.000000,292.000000,22.000000,0.000000,1.000000,0.620000,0.510000,0.430000
731.096985,12.000000,18.000000,284.000000,22.000000,0.000000,1.000000,0.600000,0.480000,0.400000
731.101990,11.820000,18.000000,267.000000,22.000000,0.000000,1.000000,0.620000,0.580000,0.480000
731.106995,12.000000,18.000000,270.000000,22.000000,0.000000,1.000000,0.600000,0.660000,0.550000
731.112000,12.130000,18.000000,251.000000,20.000000,0.000000,1.000000,0.590000,0.610000,0.510000
731.117004,12.350000,18.000000,240.000000,20.000000,0.000000,1.000000,0.560000,0.540000,0.450000
731.122009,12.210000,18.000000,230.000000,20.000000,0.000000,1.000000,0.580000,0.610000,0.500000
731.127014,12.500000,18.000000,235.000000,20.000000,0.000000,1.000000,0.550000,0.620000,0.520000
731.132019,12.590000,18.000000,217.000000,20.000000,0.000000,1.000000,0.540000,0.510000,0.430000
731.137024,12.800000,18.000000,215.000000,20.000000,0.000000,1.000000,0.520000,0.450000,0.370000
731.142029,12.660000,18.000000,210.000000,18.000000,0.000000,1.000000,0.530000,0.530000,0.440000
731.146973,12.940000,18.000000,217.000000,18.000000,0.000000,1.000000,0.510000,0.540000,0.450000
731.151978,12.970000,18.000000,201.000000,20.000000,0.000000,1.000000,0.500000,0.430000,0.360000
731.156982,13.150000,18.000000,204.000000,20.000000,0.000000,1.000000,0.480000,0.390000,0.330000
731.161987,13.040000,18.000000,199.000000,18.000000,0.000000,1.000000,0.500000,0.490000,0.410000
731.166992,13.300000,18.000000,204.000000,18.000000,0.000000,1.000000,0.470000,0.470000,0.390000
731.171997,13.300000,18.000000,190.000000,18.000000,0.000000,1.000000,0.470000,0.360000,0.300000
731.177002,13.470000,18.000000,195.000000,18.000000,0.000000,1.000000,0.450000,0.300000,0.250000
731.182007,13.330000,18.000000,193.000000,16.000000,0.000000,1.000000,0.470000,0.380000,0.310000
731.187012,13.570000,18.000000,201.000000,16.000000,0.000000,1.000000,0.440000,0.370000,0.310000
731.192017,13.610000,18.000000,189.000000,16.000000,0.000000,1.000000,0.440000,0.270000,0.230000
731.197021,13.670000,18.000000,191.000000,16.000000,0.000000,1.000000,0.430000,0.210000,0.180000
731.202026,13.470000,18.000000,194.000000,16.000000,0.000000,1.000000,0.450000,0.320000,0.260000
